receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692405.854414225,1780692405.853926659,118,map,ego_position_cmd,0.17004416898647706,0.6559166235981602,1.2483999934916672,-0.13766248061917208,0.07651987604391469,0.0028231953340289166,-0.03443394421976161,-0.061948116278627445,-0.0024502496705156537,2.634268144049565,0.45,1
1780692405.898398161,1780692405.897936106,119,map,ego_position_cmd,0.16298074701781703,0.6597374309015852,1.248540757208379,-0.13938184390571337,0.07334133615801768,0.0026980764051232906,-0.033003601271107956,-0.06272182975757103,-0.002457375833674191,2.6572132120491005,0.45,1
1780692405.942156315,1780692405.941906691,120,map,ego_position_cmd,0.15601386383742777,0.6633044434579831,1.2486718033456885,-0.14098699955609242,0.0702062387268425,0.0025757887487827358,-0.03159280742707913,-0.06344414980024159,-0.0024640100443754777,2.6795763729005557,0.45,1
1780692405.986643791,1780692405.986016989,120,map,ego_position_cmd,0.15601386383742777,0.6633044434579831,1.2486718033456885,-0.14098699955609242,0.0702062387268425,0.0025757887487827358,-0.03159280742707913,-0.06344414980024159,-0.0024640100443754777,2.6795763729005557,0.45,1
1780692406.030618668,1780692406.029993773,121,map,ego_position_cmd,0.14889909948398986,0.6667476253626171,1.2487979663423816,-0.14253643141317773,0.06700459476779544,0.0024519682079749043,-0.030152067645507954,-0.06414139413592998,-0.002470397046083067,2.702160099899629,0.45,1
1780692406.074457645,1780692406.073908091,122,map,ego_position_cmd,0.1421671754572576,0.669825724766638,1.248910476702946,-0.14392157614498713,0.06397522895576592,0.002335726167053948,-0.02878885303009467,-0.06476470926524422,-0.0024760928830866408,2.7233098168493597,0.45,1
1780692406.118689537,1780692406.118013859,123,map,ego_position_cmd,0.13445814810778475,0.6731423933924873,1.2490314182581101,-0.1454140770266193,0.06050616664850314,0.002203622289472925,-0.027227774991826416,-0.06543633466197868,-0.0024822155493168284,2.747288169001331,0.45,1
1780692406.162726879,1780692406.161963224,124,map,ego_position_cmd,0.12719490111461781,0.6760697120715792,1.2491379149534239,-0.14673137043221066,0.05723770550157802,0.002080067672642528,-0.025756967475710112,-0.06602911669449481,-0.0024876069445170885,2.769662810250884,0.45,1
1780692406.206589699,1780692406.205977201,125,map,ego_position_cmd,0.11979151829869364,0.6788616611034094,1.2492392722581496,-0.14798774749653426,0.05390618323441214,0.001954964748165822,-0.024257782455485464,-0.06659448637344043,-0.002492738158068822,2.7922699651506266,0.45,1
1780692406.250484705,1780692406.249948502,126,map,ego_position_cmd,0.11240046953075758,0.6814606076885535,1.249333435767256,-0.1491572734598491,0.05058021128884091,0.0018308436148466937,-0.02276109507997841,-0.0671207730569321,-0.002497505185717337,2.814655216949905,0.45,1
