index,x,y,z
1348,5.720000000000001,2.58,1.0
1349,5.880000000000001,2.74,1.0
1350,6.040000000000001,2.74,1.0
1351,6.200000000000001,2.9000000000000004,1.0
1352,6.359999999999999,2.9000000000000004,1.0
1353,6.52,3.0600000000000005,1.0
1354,6.68,3.0600000000000005,1.0
1355,6.84,3.0600000000000005,1.0
1356,7.0,3.2200000000000006,1.0
1357,7.16,3.2200000000000006,1.0
1358,7.32,3.380000000000001,1.0
1359,7.48,3.380000000000001,1.0
1360,7.640000000000001,3.540000000000001,1.0
1361,7.800000000000001,3.540000000000001,1.0
1362,7.960000000000001,3.700000000000001,1.0
1363,8.120000000000001,3.700000000000001,1.0
1364,8.280000000000001,3.8599999999999994,1.0
1365,8.440000000000001,3.8599999999999994,1.0
1366,8.600000000000001,3.8599999999999994,1.0
1367,8.760000000000002,4.02,1.0
1368,8.920000000000002,4.02,1.0
1369,9.080000000000002,4.18,1.0
1370,9.240000000000002,4.18,1.0
1371,9.400000000000002,4.34,1.0
1372,9.559999999999999,4.34,1.0
1373,9.719999999999999,4.5,1.0
1374,9.879999999999999,4.5,1.0
1375,10.04,4.66,1.0
1376,10.2,4.66,1.0
1377,10.36,4.66,1.0
1378,10.52,4.82,1.0
1379,10.68,4.82,1.0
1380,10.84,4.98,1.0
1381,11.0,4.98,1.0
1382,11.16,5.140000000000001,1.0
1383,11.32,5.140000000000001,1.0
1384,11.48,5.300000000000001,1.0
1385,11.64,5.300000000000001,1.0
1386,11.8,5.460000000000001,1.0
1387,11.96,5.460000000000001,1.0
1388,12.120000000000001,5.460000000000001,1.0
1389,12.280000000000001,5.620000000000001,1.0
1390,12.440000000000001,5.620000000000001,1.0
1391,12.600000000000001,5.780000000000001,1.0
1392,12.760000000000002,5.780000000000001,1.0
1393,12.920000000000002,5.9399999999999995,1.0
1394,13.080000000000002,5.9399999999999995,1.0
1395,13.240000000000002,6.1,1.0
1396,13.400000000000002,6.1,1.0
1397,13.559999999999999,6.26,1.0
1398,13.8,6.3,1.0
1399,-1.4799999999999995,-1.42,1.0
1400,-1.3200000000000003,-1.42,1.0
1401,-1.1600000000000001,-1.42,1.0
1402,-1.0,-1.42,1.0
1403,-0.8399999999999999,-1.42,1.0
1404,-0.6799999999999997,-1.42,1.0
1405,-0.5199999999999996,-1.2599999999999998,1.0
1406,-0.35999999999999943,-1.2599999999999998,1.0
1407,-0.1999999999999993,-1.2599999999999998,1.0
1408,-0.03999999999999915,-1.2599999999999998,1.0
1409,0.120000000000001,-1.2599999999999998,1.0
1410,0.27999999999999936,-1.2599999999999998,1.0
1411,0.4399999999999995,-1.0999999999999996,1.0
1412,0.5999999999999996,-0.9399999999999995,1.0
1413,0.7599999999999998,-0.7800000000000002,1.0
1414,0.9199999999999999,-0.6200000000000001,1.0
1415,1.08,-0.45999999999999996,1.0
1416,1.2400000000000002,-0.2999999999999998,1.0
1417,1.4000000000000004,-0.13999999999999968,1.0
1418,1.5600000000000005,0.020000000000000462,1.0
1419,1.7200000000000006,0.020000000000000462,1.0
1420,1.8800000000000008,0.17999999999999972,1.0
1421,2.040000000000001,0.33999999999999986,1.0
1422,2.200000000000001,0.5,1.0
1423,2.3599999999999994,0.5,1.0
1424,2.5199999999999996,0.6600000000000001,1.0
1425,2.6799999999999997,0.8200000000000003,1.0
1426,2.84,0.9800000000000004,1.0
1427,3.0,1.1400000000000006,1.0
1428,3.16,1.3000000000000007,1.0
1429,3.3200000000000003,1.4600000000000009,1.0
1430,3.4800000000000004,1.620000000000001,1.0
1431,3.6400000000000006,1.620000000000001,1.0
1432,3.8000000000000007,1.7799999999999994,1.0
1433,3.960000000000001,1.9399999999999995,1.0
1434,4.120000000000001,2.0999999999999996,1.0
1435,4.280000000000001,2.26,1.0
1436,4.4399999999999995,2.26,1.0
1437,4.6,2.42,1.0
1438,4.76,2.42,1.0
1439,4.92,2.42,1.0
1440,5.08,2.42,1.0
1441,5.24,2.42,1.0
1442,5.4,2.42,1.0
1443,5.5600000000000005,2.58,1.0
1444,5.720000000000001,2.58,1.0
1445,5.880000000000001,2.74,1.0
1446,6.040000000000001,2.74,1.0
1447,6.200000000000001,2.9000000000000004,1.0
1448,6.359999999999999,2.9000000000000004,1.0
1449,6.52,3.0600000000000005,1.0
1450,6.68,3.0600000000000005,1.0
1451,6.84,3.0600000000000005,1.0
1452,7.0,3.2200000000000006,1.0
1453,7.16,3.2200000000000006,1.0
1454,7.32,3.380000000000001,1.0
1455,7.48,3.380000000000001,1.0
1456,7.640000000000001,3.540000000000001,1.0
1457,7.800000000000001,3.540000000000001,1.0
1458,7.960000000000001,3.700000000000001,1.0
1459,8.120000000000001,3.700000000000001,1.0
1460,8.280000000000001,3.8599999999999994,1.0
1461,8.440000000000001,3.8599999999999994,1.0
1462,8.600000000000001,3.8599999999999994,1.0
1463,8.760000000000002,4.02,1.0
1464,8.920000000000002,4.02,1.0
1465,9.080000000000002,4.18,1.0
1466,9.240000000000002,4.18,1.0
1467,9.400000000000002,4.34,1.0
1468,9.559999999999999,4.34,1.0
1469,9.719999999999999,4.5,1.0
1470,9.879999999999999,4.5,1.0
1471,10.04,4.66,1.0
1472,10.2,4.66,1.0
1473,10.36,4.66,1.0
1474,10.52,4.82,1.0
1475,10.68,4.82,1.0
1476,10.84,4.98,1.0
1477,11.0,4.98,1.0
1478,11.16,5.140000000000001,1.0
1479,11.32,5.140000000000001,1.0
1480,11.48,5.300000000000001,1.0
1481,11.64,5.300000000000001,1.0
1482,11.8,5.460000000000001,1.0
1483,11.96,5.460000000000001,1.0
1484,12.120000000000001,5.460000000000001,1.0
1485,12.280000000000001,5.620000000000001,1.0
1486,12.440000000000001,5.620000000000001,1.0
1487,12.600000000000001,5.780000000000001,1.0
1488,12.760000000000002,5.780000000000001,1.0
1489,12.920000000000002,5.9399999999999995,1.0
1490,13.080000000000002,5.9399999999999995,1.0
1491,13.240000000000002,6.1,1.0
1492,13.400000000000002,6.1,1.0
1493,13.559999999999999,6.26,1.0
1494,13.8,6.3,1.0
1495,-0.8399999999999999,-1.2599999999999998,1.0
1496,-0.6799999999999997,-1.2599999999999998,1.0
1497,-0.5199999999999996,-1.2599999999999998,1.0
1498,-0.35999999999999943,-1.2599999999999998,1.0
1499,-0.1999999999999993,-1.2599999999999998,1.0
1500,-0.03999999999999915,-1.2599999999999998,1.0
1501,0.120000000000001,-1.2599999999999998,1.0
1502,0.27999999999999936,-1.2599999999999998,1.0
1503,0.4399999999999995,-1.0999999999999996,1.0
1504,0.5999999999999996,-0.9399999999999995,1.0
1505,0.7599999999999998,-0.7800000000000002,1.0
1506,0.9199999999999999,-0.6200000000000001,1.0
1507,1.08,-0.45999999999999996,1.0
1508,1.2400000000000002,-0.2999999999999998,1.0
1509,1.4000000000000004,-0.13999999999999968,1.0
1510,1.5600000000000005,0.020000000000000462,1.0
1511,1.7200000000000006,0.17999999999999972,1.0
1512,1.8800000000000008,0.33999999999999986,1.0
1513,2.040000000000001,0.5,1.0
1514,2.200000000000001,0.6600000000000001,1.0
1515,2.3599999999999994,0.6600000000000001,1.0
1516,2.5199999999999996,0.8200000000000003,1.0
1517,2.6799999999999997,0.9800000000000004,1.0
1518,2.84,1.1400000000000006,1.0
1519,3.0,1.3000000000000007,1.0
1520,3.16,1.4600000000000009,1.0
1521,3.3200000000000003,1.4600000000000009,1.0
1522,3.4800000000000004,1.620000000000001,1.0
1523,3.6400000000000006,1.620000000000001,1.0
1524,3.8000000000000007,1.7799999999999994,1.0
1525,3.960000000000001,1.9399999999999995,1.0
1526,4.120000000000001,2.0999999999999996,1.0
1527,4.280000000000001,2.26,1.0
1528,4.4399999999999995,2.26,1.0
1529,4.6,2.42,1.0
1530,4.76,2.58,1.0
1531,4.92,2.74,1.0
1532,5.08,2.9000000000000004,1.0
1533,5.24,2.9000000000000004,1.0
1534,5.4,2.9000000000000004,1.0
1535,5.5600000000000005,2.9000000000000004,1.0
1536,5.720000000000001,2.9000000000000004,1.0
1537,5.880000000000001,2.9000000000000004,1.0
1538,6.040000000000001,2.9000000000000004,1.0
1539,6.200000000000001,2.9000000000000004,1.0
1540,6.359999999999999,2.9000000000000004,1.0
1541,6.52,3.0600000000000005,1.0
1542,6.68,3.0600000000000005,1.0
1543,6.84,3.0600000000000005,1.0
1544,7.0,3.2200000000000006,1.0
1545,7.16,3.2200000000000006,1.0
1546,7.32,3.380000000000001,1.0
1547,7.48,3.380000000000001,1.0
1548,7.640000000000001,3.540000000000001,1.0
1549,7.800000000000001,3.540000000000001,1.0
1550,7.960000000000001,3.700000000000001,1.0
1551,8.120000000000001,3.700000000000001,1.0
1552,8.280000000000001,3.8599999999999994,1.0
1553,8.440000000000001,3.8599999999999994,1.0
1554,8.600000000000001,3.8599999999999994,1.0
1555,8.760000000000002,4.02,1.0
1556,8.920000000000002,4.02,1.0
1557,9.080000000000002,4.18,1.0
1558,9.240000000000002,4.18,1.0
1559,9.400000000000002,4.34,1.0
1560,9.559999999999999,4.34,1.0
1561,9.719999999999999,4.5,1.0
1562,9.879999999999999,4.5,1.0
1563,10.04,4.66,1.0
1564,10.2,4.66,1.0
1565,10.36,4.66,1.0
1566,10.52,4.82,1.0
1567,10.68,4.82,1.0
1568,10.84,4.98,1.0
1569,11.0,4.98,1.0
1570,11.16,5.140000000000001,1.0
1571,11.32,5.140000000000001,1.0
1572,11.48,5.300000000000001,1.0
1573,11.64,5.300000000000001,1.0
1574,11.8,5.460000000000001,1.0
1575,11.96,5.460000000000001,1.0
1576,12.120000000000001,5.460000000000001,1.0
1577,12.280000000000001,5.620000000000001,1.0
1578,12.440000000000001,5.620000000000001,1.0
1579,12.600000000000001,5.780000000000001,1.0
1580,12.760000000000002,5.780000000000001,1.0
1581,12.920000000000002,5.9399999999999995,1.0
1582,13.080000000000002,5.9399999999999995,1.0
1583,13.240000000000002,6.1,1.0
1584,13.400000000000002,6.1,1.0
1585,13.559999999999999,6.26,1.0
1586,13.8,6.3,1.0
1587,-0.1999999999999993,-1.2599999999999998,1.0
1588,-0.03999999999999915,-1.2599999999999998,1.0
1589,0.120000000000001,-1.2599999999999998,1.0
1590,0.27999999999999936,-1.2599999999999998,1.0
1591,0.4399999999999995,-1.0999999999999996,1.0
1592,0.5999999999999996,-1.0999999999999996,1.0
1593,0.7599999999999998,-0.9399999999999995,1.0
1594,0.9199999999999999,-0.7800000000000002,1.0
1595,1.08,-0.7800000000000002,1.0
1596,1.2400000000000002,-0.7800000000000002,1.0
1597,1.4000000000000004,-0.7800000000000002,1.0
1598,1.5600000000000005,-0.7800000000000002,1.0
1599,1.7200000000000006,-0.7800000000000002,1.0
1600,1.8800000000000008,-0.7800000000000002,1.0
1601,2.040000000000001,-0.7800000000000002,1.0
1602,2.200000000000001,-0.6200000000000001,1.0
1603,2.3599999999999994,-0.45999999999999996,1.0
1604,2.5199999999999996,-0.2999999999999998,1.0
1605,2.6799999999999997,-0.13999999999999968,1.0
1606,2.84,0.020000000000000462,1.0
1607,3.0,0.17999999999999972,1.0
1608,3.16,0.17999999999999972,1.0
1609,3.3200000000000003,0.33999999999999986,1.0
1610,3.4800000000000004,0.5,1.0
1611,3.6400000000000006,0.6600000000000001,1.0
1612,3.8000000000000007,0.8200000000000003,1.0
1613,3.960000000000001,0.9800000000000004,1.0
1614,4.120000000000001,1.1400000000000006,1.0
1615,4.280000000000001,1.3000000000000007,1.0
1616,4.4399999999999995,1.3000000000000007,1.0
1617,4.6,1.4600000000000009,1.0
1618,4.76,1.620000000000001,1.0
1619,4.92,1.7799999999999994,1.0
1620,5.08,1.9399999999999995,1.0
1621,5.24,2.0999999999999996,1.0
1622,5.4,2.26,1.0
1623,5.5600000000000005,2.42,1.0
1624,5.720000000000001,2.58,1.0
1625,5.880000000000001,2.74,1.0
1626,6.040000000000001,2.9000000000000004,1.0
1627,6.200000000000001,2.9000000000000004,1.0
1628,6.359999999999999,2.9000000000000004,1.0
1629,6.52,3.0600000000000005,1.0
1630,6.68,3.0600000000000005,1.0
1631,6.84,3.0600000000000005,1.0
1632,7.0,3.2200000000000006,1.0
1633,7.16,3.2200000000000006,1.0
1634,7.32,3.380000000000001,1.0
1635,7.48,3.380000000000001,1.0
1636,7.640000000000001,3.540000000000001,1.0
1637,7.800000000000001,3.540000000000001,1.0
1638,7.960000000000001,3.700000000000001,1.0
1639,8.120000000000001,3.700000000000001,1.0
1640,8.280000000000001,3.8599999999999994,1.0
1641,8.440000000000001,3.8599999999999994,1.0
1642,8.600000000000001,3.8599999999999994,1.0
1643,8.760000000000002,4.02,1.0
1644,8.920000000000002,4.02,1.0
1645,9.080000000000002,4.18,1.0
1646,9.240000000000002,4.18,1.0
1647,9.400000000000002,4.34,1.0
1648,9.559999999999999,4.34,1.0
1649,9.719999999999999,4.5,1.0
1650,9.879999999999999,4.5,1.0
1651,10.04,4.66,1.0
1652,10.2,4.66,1.0
1653,10.36,4.66,1.0
1654,10.52,4.82,1.0
1655,10.68,4.82,1.0
1656,10.84,4.98,1.0
1657,11.0,4.98,1.0
1658,11.16,5.140000000000001,1.0
1659,11.32,5.140000000000001,1.0
1660,11.48,5.300000000000001,1.0
1661,11.64,5.300000000000001,1.0
1662,11.8,5.460000000000001,1.0
1663,11.96,5.460000000000001,1.0
1664,12.120000000000001,5.460000000000001,1.0
1665,12.280000000000001,5.620000000000001,1.0
1666,12.440000000000001,5.620000000000001,1.0
1667,12.600000000000001,5.620000000000001,1.0
1668,12.760000000000002,5.780000000000001,1.0
1669,12.920000000000002,5.9399999999999995,1.0
1670,13.080000000000002,5.9399999999999995,1.0
1671,13.240000000000002,6.1,1.0
1672,13.400000000000002,6.1,1.0
1673,13.559999999999999,6.26,1.0
1674,13.8,6.3,1.0
1675,0.4399999999999995,-1.42,1.0
1676,0.5999999999999996,-1.58,1.0
1677,0.7599999999999998,-1.7400000000000002,1.0
1678,0.7599999999999998,-1.8999999999999995,1.0
1679,0.9199999999999999,-2.0599999999999996,1.0
1680,1.08,-2.2199999999999998,1.0
1681,1.2400000000000002,-2.38,1.0
1682,1.4000000000000004,-2.54,1.0
1683,1.4000000000000004,-2.7,1.0
1684,1.4000000000000004,-2.8600000000000003,1.0
1685,1.4000000000000004,-3.0199999999999996,1.0
1686,1.5600000000000005,-3.1799999999999997,1.0
1687,1.7200000000000006,-3.34,1.0
1688,1.8800000000000008,-3.5,1.0
1689,2.040000000000001,-3.66,1.0
1690,2.200000000000001,-3.82,1.0
1691,2.3599999999999994,-3.82,1.0
1692,2.5199999999999996,-3.82,1.0
1693,2.6799999999999997,-3.82,1.0
1694,2.84,-3.66,1.0
1695,3.0,-3.66,1.0
1696,3.16,-3.5,1.0
1697,3.3200000000000003,-3.34,1.0
1698,3.4800000000000004,-3.1799999999999997,1.0
1699,3.6400000000000006,-3.0199999999999996,1.0
1700,3.8000000000000007,-2.8600000000000003,1.0
1701,3.960000000000001,-2.7,1.0
1702,4.120000000000001,-2.54,1.0
1703,4.280000000000001,-2.38,1.0
1704,4.4399999999999995,-2.2199999999999998,1.0
1705,4.6,-2.0599999999999996,1.0
1706,4.76,-1.8999999999999995,1.0
1707,4.92,-1.7400000000000002,1.0
1708,5.08,-1.58,1.0
1709,5.24,-1.42,1.0
1710,5.4,-1.2599999999999998,1.0
1711,5.5600000000000005,-1.0999999999999996,1.0
1712,5.720000000000001,-0.9399999999999995,1.0
1713,5.880000000000001,-0.7800000000000002,1.0
1714,6.040000000000001,-0.6200000000000001,1.0
1715,6.200000000000001,-0.45999999999999996,1.0
1716,6.359999999999999,-0.2999999999999998,1.0
1717,6.52,-0.13999999999999968,1.0
1718,6.68,0.020000000000000462,1.0
1719,6.84,0.17999999999999972,1.0
1720,7.0,0.33999999999999986,1.0
1721,7.16,0.5,1.0
1722,7.32,0.6600000000000001,1.0
1723,7.48,0.8200000000000003,1.0
1724,7.640000000000001,0.9800000000000004,1.0
1725,7.800000000000001,1.1400000000000006,1.0
1726,7.960000000000001,1.3000000000000007,1.0
1727,8.120000000000001,1.4600000000000009,1.0
1728,8.280000000000001,1.620000000000001,1.0
1729,8.440000000000001,1.7799999999999994,1.0
1730,8.600000000000001,1.9399999999999995,1.0
1731,8.760000000000002,2.0999999999999996,1.0
1732,8.920000000000002,2.26,1.0
1733,9.080000000000002,2.42,1.0
1734,9.240000000000002,2.58,1.0
1735,9.400000000000002,2.74,1.0
1736,9.559999999999999,2.9000000000000004,1.0
1737,9.719999999999999,3.0600000000000005,1.0
1738,9.879999999999999,3.2200000000000006,1.0
1739,10.04,3.380000000000001,1.0
1740,10.2,3.540000000000001,1.0
1741,10.36,3.700000000000001,1.0
1742,10.52,3.8599999999999994,1.0
1743,10.68,4.02,1.0
1744,10.84,4.18,1.0
1745,11.0,4.34,1.0
1746,11.16,4.5,1.0
1747,11.32,4.66,1.0
1748,11.48,4.82,1.0
1749,11.64,4.98,1.0
1750,11.8,5.140000000000001,1.0
1751,11.96,5.300000000000001,1.0
1752,12.120000000000001,5.460000000000001,1.0
1753,12.280000000000001,5.620000000000001,1.0
1754,12.440000000000001,5.620000000000001,1.0
1755,12.600000000000001,5.780000000000001,1.0
1756,12.760000000000002,5.780000000000001,1.0
1757,12.920000000000002,5.9399999999999995,1.0
1758,13.080000000000002,5.9399999999999995,1.0
1759,13.240000000000002,6.1,1.0
1760,13.400000000000002,6.1,1.0
1761,13.559999999999999,6.26,1.0
1762,13.8,6.3,1.0
1763,0.7599999999999998,-1.8999999999999995,1.0
1764,0.9199999999999999,-2.0599999999999996,1.0
1765,1.08,-2.2199999999999998,1.0
1766,1.2400000000000002,-2.38,1.0
1767,1.4000000000000004,-2.54,1.0
1768,1.4000000000000004,-2.7,1.0
1769,1.4000000000000004,-2.8600000000000003,1.0
1770,1.4000000000000004,-3.0199999999999996,1.0
1771,1.5600000000000005,-3.1799999999999997,1.0
1772,1.7200000000000006,-3.34,1.0
1773,1.8800000000000008,-3.5,1.0
1774,2.040000000000001,-3.66,1.0
1775,2.200000000000001,-3.82,1.0
1776,2.3599999999999994,-3.82,1.0
1777,2.5199999999999996,-3.82,1.0
1778,2.6799999999999997,-3.82,1.0
1779,2.84,-3.66,1.0
1780,3.0,-3.66,1.0
1781,3.16,-3.5,1.0
1782,3.3200000000000003,-3.34,1.0
1783,3.4800000000000004,-3.1799999999999997,1.0
1784,3.6400000000000006,-3.0199999999999996,1.0
1785,3.8000000000000007,-2.8600000000000003,1.0
1786,3.960000000000001,-2.7,1.0
1787,4.120000000000001,-2.54,1.0
1788,4.280000000000001,-2.38,1.0
1789,4.4399999999999995,-2.2199999999999998,1.0
1790,4.6,-2.0599999999999996,1.0
1791,4.76,-1.8999999999999995,1.0
1792,4.92,-1.7400000000000002,1.0
1793,5.08,-1.58,1.0
1794,5.24,-1.42,1.0
1795,5.4,-1.2599999999999998,1.0
1796,5.5600000000000005,-1.0999999999999996,1.0
1797,5.720000000000001,-0.9399999999999995,1.0
1798,5.880000000000001,-0.7800000000000002,1.0
1799,6.040000000000001,-0.6200000000000001,1.0
1800,6.200000000000001,-0.45999999999999996,1.0
1801,6.359999999999999,-0.2999999999999998,1.0
1802,6.52,-0.13999999999999968,1.0
1803,6.68,0.020000000000000462,1.0
1804,6.84,0.17999999999999972,1.0
1805,7.0,0.33999999999999986,1.0
1806,7.16,0.5,1.0
1807,7.32,0.6600000000000001,1.0
1808,7.48,0.8200000000000003,1.0
1809,7.640000000000001,0.9800000000000004,1.0
1810,7.800000000000001,1.1400000000000006,1.0
1811,7.960000000000001,1.3000000000000007,1.0
1812,8.120000000000001,1.4600000000000009,1.0
1813,8.280000000000001,1.620000000000001,1.0
1814,8.440000000000001,1.7799999999999994,1.0
1815,8.600000000000001,1.9399999999999995,1.0
1816,8.760000000000002,2.0999999999999996,1.0
1817,8.920000000000002,2.26,1.0
1818,9.080000000000002,2.42,1.0
1819,9.240000000000002,2.58,1.0
1820,9.400000000000002,2.74,1.0
1821,9.559999999999999,2.9000000000000004,1.0
1822,9.719999999999999,3.0600000000000005,1.0
1823,9.879999999999999,3.2200000000000006,1.0
1824,10.04,3.380000000000001,1.0
1825,10.2,3.540000000000001,1.0
1826,10.36,3.700000000000001,1.0
1827,10.52,3.8599999999999994,1.0
1828,10.68,4.02,1.0
1829,10.84,4.18,1.0
1830,11.0,4.34,1.0
1831,11.16,4.5,1.0
1832,11.32,4.66,1.0
1833,11.48,4.82,1.0
1834,11.64,4.98,1.0
1835,11.8,5.140000000000001,1.0
1836,11.96,5.300000000000001,1.0
1837,12.120000000000001,5.460000000000001,1.0
1838,12.280000000000001,5.620000000000001,1.0
1839,12.440000000000001,5.620000000000001,1.0
1840,12.600000000000001,5.780000000000001,1.0
1841,12.760000000000002,5.780000000000001,1.0
1842,12.920000000000002,5.9399999999999995,1.0
1843,13.080000000000002,5.9399999999999995,1.0
1844,13.240000000000002,6.1,1.0
1845,13.400000000000002,6.1,1.0
1846,13.559999999999999,6.26,1.0
1847,13.8,6.3,1.0
1848,1.2400000000000002,-2.54,1.0
1849,1.2400000000000002,-2.7,1.0
1850,1.2400000000000002,-2.8600000000000003,1.0
1851,1.2400000000000002,-3.0199999999999996,1.0
1852,1.2400000000000002,-3.1799999999999997,1.0
1853,1.2400000000000002,-3.34,1.0
1854,1.2400000000000002,-3.5,1.0
1855,1.08,-3.66,1.0
1856,1.08,-3.82,1.0
1857,1.08,-3.98,1.0
1858,0.9199999999999999,-4.140000000000001,1.0
1859,0.9199999999999999,-4.3,1.0
1860,0.9199999999999999,-4.46,1.0
1861,0.9199999999999999,-4.62,1.0
1862,0.9199999999999999,-4.779999999999999,1.0
1863,1.08,-4.9399999999999995,1.0
1864,1.2400000000000002,-5.1,1.0
1865,1.4000000000000004,-5.1,1.0
1866,1.5600000000000005,-5.26,1.0
1867,1.7200000000000006,-5.26,1.0
1868,1.8800000000000008,-5.26,1.0
1869,2.040000000000001,-5.26,1.0
1870,2.200000000000001,-5.26,1.0
1871,2.3599999999999994,-5.1,1.0
1872,2.5199999999999996,-5.1,1.0
1873,2.6799999999999997,-4.9399999999999995,1.0
1874,2.84,-4.779999999999999,1.0
1875,3.0,-4.62,1.0
1876,3.16,-4.46,1.0
1877,3.3200000000000003,-4.3,1.0
1878,3.4800000000000004,-4.140000000000001,1.0
1879,3.6400000000000006,-3.98,1.0
1880,3.8000000000000007,-3.82,1.0
1881,3.960000000000001,-3.66,1.0
1882,4.120000000000001,-3.5,1.0
1883,4.280000000000001,-3.34,1.0
1884,4.4399999999999995,-3.1799999999999997,1.0
1885,4.6,-3.0199999999999996,1.0
1886,4.76,-2.8600000000000003,1.0
1887,4.92,-2.7,1.0
1888,5.08,-2.54,1.0
1889,5.24,-2.38,1.0
1890,5.4,-2.2199999999999998,1.0
1891,5.5600000000000005,-2.0599999999999996,1.0
1892,5.720000000000001,-1.8999999999999995,1.0
1893,5.880000000000001,-1.7400000000000002,1.0
1894,6.040000000000001,-1.58,1.0
1895,6.200000000000001,-1.42,1.0
1896,6.359999999999999,-1.2599999999999998,1.0
1897,6.52,-1.0999999999999996,1.0
1898,6.68,-0.9399999999999995,1.0
1899,6.84,-0.7800000000000002,1.0
1900,7.0,-0.6200000000000001,1.0
1901,7.16,-0.45999999999999996,1.0
1902,7.32,-0.2999999999999998,1.0
1903,7.48,-0.13999999999999968,1.0
1904,7.640000000000001,0.020000000000000462,1.0
1905,7.800000000000001,0.17999999999999972,1.0
1906,7.960000000000001,0.33999999999999986,1.0
1907,8.120000000000001,0.5,1.0
1908,8.280000000000001,0.6600000000000001,1.0
1909,8.440000000000001,0.8200000000000003,1.0
1910,8.600000000000001,0.9800000000000004,1.0
1911,8.760000000000002,1.1400000000000006,1.0
1912,8.920000000000002,1.3000000000000007,1.0
1913,9.080000000000002,1.4600000000000009,1.0
1914,9.240000000000002,1.620000000000001,1.0
1915,9.400000000000002,1.7799999999999994,1.0
1916,9.559999999999999,1.9399999999999995,1.0
1917,9.719999999999999,2.0999999999999996,1.0
1918,9.879999999999999,2.26,1.0
1919,10.04,2.42,1.0
1920,10.2,2.58,1.0
1921,10.36,2.74,1.0
1922,10.52,2.9000000000000004,1.0
1923,10.68,3.0600000000000005,1.0
1924,10.84,3.2200000000000006,1.0
1925,11.0,3.380000000000001,1.0
1926,11.16,3.540000000000001,1.0
1927,11.32,3.700000000000001,1.0
1928,11.48,3.8599999999999994,1.0
1929,11.64,4.02,1.0
1930,11.8,4.18,1.0
1931,11.96,4.34,1.0
1932,12.120000000000001,4.5,1.0
1933,12.280000000000001,4.66,1.0
1934,12.440000000000001,4.82,1.0
1935,12.600000000000001,4.98,1.0
1936,12.760000000000002,5.140000000000001,1.0
1937,12.920000000000002,5.300000000000001,1.0
1938,13.080000000000002,5.460000000000001,1.0
1939,13.240000000000002,5.620000000000001,1.0
1940,13.400000000000002,5.780000000000001,1.0
1941,13.559999999999999,5.9399999999999995,1.0
1942,13.719999999999999,6.1,1.0
1943,13.8,6.3,1.0
1944,1.2400000000000002,-3.1799999999999997,1.0
1945,1.2400000000000002,-3.34,1.0
1946,1.2400000000000002,-3.5,1.0
1947,1.08,-3.66,1.0
1948,1.08,-3.82,1.0
1949,1.08,-3.98,1.0
1950,0.9199999999999999,-4.140000000000001,1.0
1951,0.9199999999999999,-4.3,1.0
1952,0.9199999999999999,-4.46,1.0
1953,0.9199999999999999,-4.62,1.0
1954,0.9199999999999999,-4.779999999999999,1.0
1955,1.08,-4.9399999999999995,1.0
1956,1.2400000000000002,-5.1,1.0
1957,1.4000000000000004,-5.1,1.0
1958,1.5600000000000005,-5.26,1.0
1959,1.7200000000000006,-5.26,1.0
1960,1.8800000000000008,-5.26,1.0
1961,2.040000000000001,-5.26,1.0
1962,2.200000000000001,-5.26,1.0
1963,2.3599999999999994,-5.1,1.0
1964,2.5199999999999996,-5.1,1.0
1965,2.6799999999999997,-4.9399999999999995,1.0
1966,2.84,-4.779999999999999,1.0
1967,3.0,-4.62,1.0
1968,3.16,-4.46,1.0
1969,3.3200000000000003,-4.3,1.0
1970,3.4800000000000004,-4.140000000000001,1.0
1971,3.6400000000000006,-3.98,1.0
1972,3.8000000000000007,-3.82,1.0
1973,3.960000000000001,-3.66,1.0
1974,4.120000000000001,-3.5,1.0
1975,4.280000000000001,-3.34,1.0
1976,4.4399999999999995,-3.1799999999999997,1.0
1977,4.6,-3.0199999999999996,1.0
1978,4.76,-2.8600000000000003,1.0
1979,4.92,-2.7,1.0
1980,5.08,-2.54,1.0
1981,5.24,-2.38,1.0
1982,5.4,-2.2199999999999998,1.0
1983,5.5600000000000005,-2.0599999999999996,1.0
1984,5.720000000000001,-1.8999999999999995,1.0
1985,5.880000000000001,-1.7400000000000002,1.0
1986,6.040000000000001,-1.58,1.0
1987,6.200000000000001,-1.42,1.0
1988,6.359999999999999,-1.2599999999999998,1.0
1989,6.52,-1.0999999999999996,1.0
1990,6.68,-0.9399999999999995,1.0
1991,6.84,-0.7800000000000002,1.0
1992,7.0,-0.6200000000000001,1.0
1993,7.16,-0.45999999999999996,1.0
1994,7.32,-0.2999999999999998,1.0
1995,7.48,-0.13999999999999968,1.0
1996,7.640000000000001,0.020000000000000462,1.0
1997,7.800000000000001,0.17999999999999972,1.0
1998,7.960000000000001,0.33999999999999986,1.0
1999,8.120000000000001,0.5,1.0
2000,8.280000000000001,0.6600000000000001,1.0
2001,8.440000000000001,0.8200000000000003,1.0
2002,8.600000000000001,0.9800000000000004,1.0
2003,8.760000000000002,1.1400000000000006,1.0
2004,8.920000000000002,1.3000000000000007,1.0
2005,9.080000000000002,1.4600000000000009,1.0
2006,9.240000000000002,1.620000000000001,1.0
2007,9.400000000000002,1.7799999999999994,1.0
2008,9.559999999999999,1.9399999999999995,1.0
2009,9.719999999999999,2.0999999999999996,1.0
