time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,controller_mode,safety_active,event_code,return_ref_x,return_ref_y,return_ref_z
20.72,0.2993432372761167,-9.510859618416853e-12,14.99296487953466,0.7199999999999989,0.0,15.0,2.7415316947360186e-11,0.11358091103849359,-4.5255797528318354e-10,14.240045611360882,-14.240045614615775,14.218514490862562,-14.218514494035205,1.0,0.0,10.0,0.42065676272388214,9.510859618416853e-12,0.007035120465339162
20.73,0.30862435204413924,-7.49165833041277e-12,14.992953763171698,0.7300000000000004,0.0,15.0,2.761246714355921e-11,0.11209438899062013,-4.5298980761466846e-10,14.234655507181419,-14.234655510416818,14.218203872182423,-14.218203875381182,1.0,0.0,10.0,0.4213756479558612,7.49165833041277e-12,0.007046236828301744
20.740000000000002,0.3180167754437789,-5.49985381978531e-12,14.992950602544438,0.740000000000002,0.0,15.0,2.7977291120538762e-11,0.1105836973141692,-4.534967313672386e-10,14.228876857066378,-14.228876860275037,14.218179160088896,-14.218179163322274,1.0,0.0,10.0,0.4219832245562231,5.49985381978531e-12,0.007049397455562101
20.75,0.32751897228635746,-3.5357606039365124e-12,14.992955160240985,0.75,0.0,15.0,2.8466642807708154e-11,0.10905377406462476,-4.540718043284554e-10,14.222960295129122,-14.222960298307866,14.21820983942992,-14.21820984270215,1.0,0.0,10.0,0.42248102771364254,3.5357606039365124e-12,0.00704483975901482
20.76,0.3371293873574562,-1.5998392810724732e-12,14.99296719330027,0.7600000000000016,0.0,15.0,2.902148035057977e-11,0.10751111346396858,-4.54703901766677e-10,14.217170707108687,-14.217170710258722,14.21804967108474,-14.218049674395413,1.0,0.0,10.0,0.4228706126425454,1.5998392810724732e-12,0.007032806699729832
20.77,0.34684645527877517,3.074072753155698e-13,14.992986453142864,0.7699999999999996,0.0,15.0,2.9579610568079104e-11,0.10596313365721058,-4.5536297210555316e-10,14.21175979407102,-14.21175979719729,14.217464389950205,-14.217464393294614,1.0,0.0,10.0,0.4231535447212244,-3.074072753155698e-13,0.007013546857136177
20.78,0.35666860694506364,2.185465485429732e-12,14.993012686074648,0.7800000000000011,0.0,15.0,3.008091811344123e-11,0.10441717487836251,-4.560128247623081e-10,14.206935679868161,-14.206935682978571,14.21626229605975,-14.216262299429602,1.0,0.0,10.0,0.4233313930549375,-2.185465485429732e-12,0.006987313925352012
20.79,0.3665942736569411,4.0338572112737075e-12,14.99304563419461,0.7899999999999991,0.0,15.0,3.0470239750878e-11,0.10288041241802222,-4.5660852052225497e-10,14.20285520634562,-14.202855209450016,14.214302046962906,-14.214302050347227,1.0,0.0,10.0,0.42340572634305806,-4.0338572112737075e-12,0.006954365805389884
20.8,0.3766218971167844,5.852217413106081e-12,14.993085035139236,0.8000000000000007,0.0,15.0,3.070131764683335e-11,0.10135849839138256,-4.5712038259564386e-10,14.199592678051566,-14.19959268116106,14.211524182524412,-14.211524185910536,1.0,0.0,10.0,0.4233781028832163,-5.852217413106081e-12,0.006914964860763817
20.81,0.3867499331183972,7.640327938047128e-12,14.993130622896322,0.8099999999999987,0.0,15.0,3.0742019696782185e-11,0.0998554459953283,-4.575200361916443e-10,14.197144279163904,-14.197144282289669,14.207946749377523,-14.207946752752349,1.0,0.0,10.0,0.4232500668816015,-7.640327938047128e-12,0.006869377103678076
20.82,0.3969768576287317,9.398168688000175e-12,14.993182128177377,0.8200000000000003,0.0,15.0,3.057521319408702e-11,0.09837295154072692,-4.5780152782135826e-10,14.195416388939492,-14.195416392091959,14.203677114563042,-14.203677117914223,1.0,0.0,10.0,0.4230231423712686,-9.398168688000175e-12,0.006817871822622834
20.830000000000002,0.40730116679451367,1.1125927148221645e-11,14.993239279401207,0.8300000000000018,0.0,15.0,3.019366822476384e-11,0.09691070324657303,-4.580038991856164e-10,14.194265779058503,-14.194265782247394,14.198871666636707,-14.198871669953412,1.0,0.0,10.0,0.4226988332054882,-1.1125927148221645e-11,0.0067607205987929575
20.84,0.4177213760140753,1.2823999041820197e-11,14.993301803953047,0.8399999999999999,0.0,15.0,2.960298938357997e-11,0.09546664467810705,-4.581748585814206e-10,14.193505883518748,-14.193505886752439,14.193729496219012,-14.193729499492656,1.0,0.0,10.0,0.4222786239859246,-1.2823999041820197e-11,0.006698196046952987
20.85,0.42823602140257117,1.4493001515105952e-11,14.993369428992715,0.8500000000000014,0.0,15.0,2.8822065474962998e-11,0.09403696175611063,-4.5838071816390386e-10,14.192925893853404,-14.192925897138593,14.188473281299581,-14.188473284524402,1.0,0.0,10.0,0.42176397859743026,-1.4493001515105952e-11,0.0066305710072853685
20.86,0.43884365227381456,1.6133704410934316e-11,14.99344188319098,0.8599999999999994,0.0,15.0,2.7890944739767438e-11,0.09261697370794494,-4.586505045930045e-10,14.19231835920711,-14.192318362547326,14.183321494260106,-14.183321497433928,1.0,0.0,10.0,0.4211563477261849,-1.6133704410934316e-11,0.00655811680901941
20.87,0.44954282787236977,1.7747000235113265e-11,14.993518897749352,0.870000000000001,0.0,15.0,2.6866292126378023e-11,0.09120131821640802,-4.590061781939338e-10,14.191486636437752,-14.191486639832602,14.178480911453887,-14.178480914578703,1.0,0.0,10.0,0.42045717212763123,-1.7747000235113265e-11,0.006481102250647908
20.88,0.46033211367505716,1.9333858336575122e-11,14.99360020760113,0.879999999999999,0.0,15.0,2.5824513291512938e-11,0.08978434760529112,-4.5942746706257637e-10,14.190261121634551,-14.190261125078512,14.17413030560305,-14.17413030868546,1.0,0.0,10.0,0.41966788632494184,-1.9333858336575122e-11,0.006399792398870119
20.89,0.4712100749093196,2.0895240293078924e-11,14.993685552453114,0.8900000000000006,0.0,15.0,2.4856332059365535e-11,0.08836044784161835,-4.598556891525189e-10,14.188501576441167,-14.188501579922976,14.170418071591834,-14.170418074643042,1.0,0.0,10.0,0.41878992509068097,-2.0895240293078924e-11,0.00631444754688637
20.900000000000002,0.48217527222341766,2.2432046453771185e-11,14.99377467771973,0.9000000000000021,0.0,15.0,2.4042202960029764e-11,0.08692440235162972,-4.602557689442763e-10,14.186107402920626,-14.186107406425023,14.167451915672526,-14.167451918707105,1.0,0.0,10.0,0.41782472777658447,-2.2432046453771185e-11,0.006225322280270618
20.91,0.4932262567512511,2.394505314037118e-11,14.993867335493919,0.9100000000000001,0.0,15.0,2.344973499186169e-11,0.0854717817847889,-4.6061119932675847e-10,14.183025463119042,-14.183025466628438,14.165290993663106,-14.165290996697747,1.0,0.0,10.0,0.41677374324874905,-2.394505314037118e-11,0.006132664506081298
20.92,0.5043615652900856,2.5434843992603946e-11,14.99396328526179,0.9200000000000017,0.0,15.0,2.3113544735810887e-11,0.08399930300725776,-4.6096709472579133e-10,14.179254103455877,-14.179254106953563,14.163941880307092,-14.163941883358536,1.0,0.0,10.0,0.4156384347099161,-2.5434843992603946e-11,0.006036714738209881
20.93,0.5155797179511483,2.6901761804283042e-11,14.994062294323534,0.9299999999999997,0.0,15.0,2.305417914386819e-11,0.08250513759745749,-4.613365430173258e-10,14.174844512645294,-14.174844516115817,14.163357236915854,-14.163357239999831,1.0,0.0,10.0,0.4144202820488514,-2.6901761804283042e-11,0.00593770567646601
20.94,0.5268792154792078,2.8345880881931756e-11,14.99416413839985,0.9400000000000013,0.0,15.0,2.3262808870011357e-11,0.08098916183359386,-4.617567795600792e-10,14.16990352984211,-14.16990353327335,14.163433018489,-14.16343302161857,1.0,0.0,10.0,0.4131207845207935,-2.8345880881931756e-11,0.005835861600150594
20.95,0.5382585403190557,2.976700901933875e-11,14.994268601511807,0.9499999999999993,0.0,15.0,2.3721379190198412e-11,0.07945309982046918,-4.622201162864611e-10,14.164587549722908,-14.164587553105594,14.164014663161065,-14.16401466634623,1.0,0.0,10.0,0.41174145968094356,-2.976700901933875e-11,0.005731398488192596
20.96,0.5497161588478278,3.11649115470742e-11,14.994375475954392,0.9600000000000009,0.0,15.0,2.424846555631744e-11,0.07790040674450575,-4.62759649215742e-10,14.159092471123646,-14.1590924744622,14.164907244268448,-14.164907247506031,1.0,0.0,10.0,0.4102838411521731,-3.11649115470742e-11,0.0056245240456078704
20.97,0.5612505194431421,3.253922735187636e-11,14.994484562644578,0.9699999999999989,0.0,15.0,2.4550019171369153e-11,0.07633656598244527,-4.6339905420140215e-10,14.15365467063186,-14.15365467395094,14.165874539973778,-14.165874543240681,1.0,0.0,10.0,0.4087494805568568,-3.253922735187636e-11,0.005515437355422037
20.98,0.5728600663637075,3.3889487885293896e-11,14.994595669623283,0.9800000000000004,0.0,15.0,2.4766449130698512e-11,0.07476801865681351,-4.640850870939639e-10,14.14850936917928,-14.14850937249096,14.166680954411104,-14.166680957695814,1.0,0.0,10.0,0.40713993363629297,-3.3889487885293896e-11,0.005404330376716615
20.990000000000002,0.584543233604615,3.5215267901776345e-11,14.9947086129499,0.990000000000002,0.0,15.0,2.494102768324056e-11,0.07320276475586396,-4.6476750703955394e-10,14.143902938031399,-14.143902941340754,14.167079182278691,-14.167079185575775,1.0,0.0,10.0,0.40545676639538697,-3.5215267901776345e-11,0.005291387050100127
21.0,0.5962984687880916,3.651639633633316e-11,14.994823214086612,1.0,0.0,15.0,2.5082732225402787e-11,0.07164805998961346,-4.6543726723907045e-10,14.140019512001173,-14.140019515311065,14.166884025998042,-14.166884029304192,1.0,0.0,10.0,0.40370153121190844,-3.651639633633316e-11,0.0051767859133882155
21.01,0.6081242245298126,3.779321360051716e-11,14.994939301064752,1.0100000000000016,0.0,15.0,2.4941611456837996e-11,0.07011135917014595,-4.661429708026691e-10,14.13700460904212,-14.137004612370417,14.165948688230056,-14.165948691527937,1.0,0.0,10.0,0.40187577547018893,-3.779321360051716e-11,0.005060698935247743
21.02,0.6200189757397685,3.9047354060162017e-11,14.995056706724224,1.0199999999999996,0.0,15.0,2.309871803618031e-11,0.06859829196350195,-4.671946940145305e-10,14.134912272516758,-14.134912275980893,14.164217924960731,-14.164217928139012,1.0,0.0,10.0,0.3999810242602311,-3.9047354060162017e-11,0.004943293275776028
21.03,0.6319812204652008,4.02780222088202e-11,14.995175268821217,1.0300000000000011,0.0,15.0,2.0928438816328028e-11,0.06711263513583449,-4.68313958741792e-10,14.133719606248418,-14.133719609864833,14.161713501055496,-14.16171350409874,1.0,0.0,10.0,0.39801877953480036,-4.02780222088202e-11,0.004824731178782571
21.04,0.6440094850354158,4.1486543928324844e-11,14.995294829588635,1.0399999999999991,0.0,15.0,1.8632183916731933e-11,0.06565590261485327,-4.694622923320357e-10,14.133318069064627,-14.13331807282952,14.15854297595105,-14.1585429788632,1.0,0.0,10.0,0.3959905149645834,-4.1486543928324844e-11,0.004705170411364534
21.05,0.6561023236218482,4.2676881354913226e-11,14.995415235981177,1.0500000000000007,0.0,15.0,1.543212681659342e-11,0.06422748325277086,-4.707859751434058e-10,14.133548319464747,-14.13354832341827,14.154864773469857,-14.154864776213289,1.0,0.0,10.0,0.39389767637815254,-4.2676881354913226e-11,0.004584764018822796
21.06,0.6682583164855027,4.3850364052241386e-11,14.995536339877216,1.0599999999999987,0.0,15.0,1.3840262356042406e-11,0.06282530237698133,-4.717897932324923e-10,14.134219564711001,-14.134219568712378,14.150868778850555,-14.15086878155972,1.0,0.0,10.0,0.391741683514496,-4.3850364052241386e-11,0.004463660122784319
21.07,0.6804760706498475,4.5007321726752885e-11,14.995657998047221,1.0700000000000003,0.0,15.0,1.5070754852015468e-11,0.061445673144330346,-4.722131702121989e-10,14.135118024904616,-14.135118028743285,14.146767862083605,-14.146767864958564,1.0,0.0,10.0,0.3895239293501528,-4.5007321726752885e-11,0.0043420019527786735
21.080000000000002,0.6927542154538263,4.61460734443011e-11,14.99578007255312,1.0800000000000018,0.0,15.0,1.946662623962599e-11,0.060083937225467565,-4.719706094264506e-10,14.136032309961882,-14.136032313435274,14.142772406748659,-14.142772409980816,1.0,0.0,10.0,0.38724578454617553,-4.61460734443011e-11,0.004219927446879268
21.09,0.7050913978921087,4.726476612835672e-11,14.99590243101613,1.0899999999999999,0.0,15.0,2.4745639077176544e-11,0.05873474058199085,-4.715253723293161e-10,14.136761662835381,-14.136761665928963,14.139082009793634,-14.139082013395248,1.0,0.0,10.0,0.38490860210789113,-4.726476612835672e-11,0.004097568983869593
21.1,0.7174862786113416,4.8360088346761254e-11,14.996024946849403,1.1000000000000014,0.0,15.0,2.975865340025493e-11,0.05739233759902869,-4.710938321414763e-10,14.137128594172827,-14.137128596959712,14.135872808209452,-14.135872812109072,1.0,0.0,10.0,0.3825137213886598,-4.8360088346761254e-11,0.0039750531505973186
21.11,0.7299375261040352,4.942743465174026e-11,14.996147499534061,1.1099999999999994,0.0,15.0,3.3494929459515026e-11,0.05605107152151481,-4.708587154913489e-10,14.136989972511875,-14.136989975132717,14.133286335217125,-14.133286339278838,1.0,0.0,10.0,0.38006247389596426,-4.942743465174026e-11,0.0038525004659391016
21.12,0.7424438114586823,5.046163522162395e-11,14.996269974854933,1.120000000000001,0.0,15.0,3.62591432813064e-11,0.05470571802413516,-4.707239620250046e-10,14.136245467638034,-14.136245470187685,14.131421040388753,-14.13142104452005,1.0,0.0,10.0,0.37755618854131867,-5.046163522162395e-11,0.0037300251450673727
21.13,0.7550038027641182,5.1460025663682016e-11,14.996392265004216,1.129999999999999,0.0,15.0,3.784951392544925e-11,0.053351864586774746,-4.707263475543795e-10,14.134840404563013,-14.134840407127756,14.130329420095954,-14.130329424213123,1.0,0.0,10.0,0.37499619723588085,-5.1460025663682016e-11,0.003607734995783929
21.14,0.7676161615678507,5.242027968132372e-11,14.996514268612135,1.1400000000000006,0.0,15.0,3.8902393453947034e-11,0.0519861779396882,-4.707334155375248e-10,14.13276899053553,-14.132768993136795,14.130014787482128,-14.130014791563575,1.0,0.0,10.0,0.37238383843214984,-5.242027968132372e-11,0.003485731387865343
21.150000000000002,0.780279538176822,5.33420941752057e-11,14.996635890815517,1.1500000000000021,0.0,15.0,3.992610176853482e-11,0.05060673656058356,-4.706619173166723e-10,14.130077091742251,-14.130077094360706,14.130428490344256,-14.130428494407752,1.0,0.0,10.0,0.3697204618231801,-5.33420941752057e-11,0.003364109184483155
21.16,0.792992572368349,5.42245428653906e-11,14.996757042924626,1.1600000000000001,0.0,15.0,4.11842262386192e-11,0.04921310097009662,-4.7046945011298e-10,14.126857296306682,-14.126857298905843,14.131474897838977,-14.131474901918759,1.0,0.0,10.0,0.3670074276316512,-5.42245428653906e-11,0.003242957075373809
21.17,0.8057538900323596,5.5067624589408555e-11,14.996877642447878,1.1700000000000017,0.0,15.0,4.267972581122912e-11,0.04780657770622268,-4.701752879664829e-10,14.123250410362953,-14.123250412919619,14.133009909211365,-14.133009913329092,1.0,0.0,10.0,0.36424610996764206,-5.5067624589408555e-11,0.0031223575521224234
21.18,0.8185621078388559,5.586995490931423e-11,14.996997612502318,1.1799999999999997,0.0,15.0,4.41183892706098e-11,0.046390099415564684,-4.698358860181e-10,14.119433952739453,-14.119433955256081,14.134852545155379,-14.134852549308086,1.0,0.0,10.0,0.36143789216114386,-5.586995490931423e-11,0.003002387497682335
21.19,0.8314158325087889,5.663029331720357e-11,14.997116881693708,1.1900000000000013,0.0,15.0,4.524317182245433e-11,0.044968234300421676,-4.695004433777454e-10,14.115615941897333,-14.115615944401856,14.136791190426553,-14.136791194586767,1.0,0.0,10.0,0.35858416749121236,-5.663029331720357e-11,0.002883118306291621
21.2,0.8443136650660423,5.734671508241398e-11,14.997235383603625,1.1999999999999993,0.0,15.0,4.593960568666894e-11,0.04354703171875767,-4.691744164366681e-10,14.112022859786585,-14.112022862310418,14.138595706955192,-14.138595711091881,1.0,0.0,10.0,0.35568633493395696,-5.734671508241398e-11,0.0027646163963748194
21.21,0.8572542130428054,5.8018416764513765e-11,14.997353055894356,1.2100000000000009,0.0,15.0,4.612449923643039e-11,0.0421329091456328,-4.688650886038964e-10,14.108859859602669,-14.108859862177935,14.14005736489527,-14.140057368976745,1.0,0.0,10.0,0.3527457869571955,-5.8018416764513765e-11,0.0026469441056438114
21.22,0.8702360863915493,5.864437451860994e-11,14.997469840312851,1.2199999999999989,0.0,15.0,4.591420543820741e-11,0.040733077036212526,-4.685325594776851e-10,14.1063184443896,-14.10631844702614,14.140981160208863,-14.140981164224778,1.0,0.0,10.0,0.3497639136084496,-5.864437451860994e-11,0.0025301596871489807
21.23,0.8832579130086992,5.922477720111513e-11,14.997585681679691,1.2300000000000004,0.0,15.0,4.5416508137577265e-11,0.039353769696305205,-4.681652030021727e-10,14.104525075232575,-14.104525077933015,14.14123735716019,-14.141237361107354,1.0,0.0,10.0,0.34674208699130127,-5.922477720111513e-11,0.002414318320308695
21.240000000000002,0.8963183383816691,5.976076567836704e-11,14.997700527715793,1.240000000000002,0.0,15.0,4.444254264257236e-11,0.03800052017558779,-4.678233174013008e-10,14.103547970472832,-14.103547973249514,14.14075469085228,-14.140754694718902,1.0,0.0,10.0,0.3436816616183329,-5.976076567836704e-11,0.002299472284207127
21.25,0.909416035135844,6.025479596717574e-11,14.99781432843907,1.25,0.0,15.0,4.1952910424353614e-11,0.03667689436525518,-4.677705585173115e-10,14.103369692774871,-14.103369695719472,14.139547851978495,-14.139547855678185,1.0,0.0,10.0,0.340583964864156,-6.025479596717574e-11,0.0021856715609303023
21.26,0.9225497030809787,6.07095357394818e-11,14.997927036227873,1.2600000000000016,0.0,15.0,3.786858164342407e-11,0.03538473063790696,-4.680574030708478e-10,14.103915930292768,-14.10391593349591,14.137688647006955,-14.13768865045494,1.0,0.0,10.0,0.33745029691902284,-6.07095357394818e-11,0.0020729637721270677
21.27,0.9357180750151585,6.112865835468416e-11,14.998038605293276,1.2699999999999996,0.0,15.0,3.2169716740093546e-11,0.03412354392787065,-4.687226852493713e-10,14.105033065266953,-14.10503306881535,14.135328483240384,-14.135328486356036,1.0,0.0,10.0,0.3342819249848411,-6.112865835468416e-11,0.0019613947067238513
21.28,0.9489199121356676,6.151583925729704e-11,14.998148992159653,1.2800000000000011,0.0,15.0,2.652976809633018e-11,0.03289137418301702,-4.693978037484427e-10,14.106546632142212,-14.106546635988249,14.132639775707442,-14.132639778537193,1.0,0.0,10.0,0.3310800878643335,-6.151583925729704e-11,0.0018510078403473074
21.29,0.9621540016515945,6.18753883014072e-11,14.998258155647195,1.2899999999999991,0.0,15.0,2.1913034218844333e-11,0.031685159349501425,-4.6986586140119e-10,14.108269135148273,-14.10826913917862,14.129808098695392,-14.129808101347681,1.0,0.0,10.0,0.32784599834840467,-6.18753883014072e-11,0.001741844352805444
21.3,0.9754191580488343,6.221126305075354e-11,14.998366056789855,1.3000000000000007,0.0,15.0,1.9626316831966383e-11,0.030500645385111658,-4.698211609845214e-10,14.110010355418474,-14.110010359436883,14.127021859210465,-14.127021861871697,1.0,0.0,10.0,0.32458084195116643,-6.221126305075354e-11,0.0016339432101446505
21.31,0.988714215938943,6.252615554664007e-11,14.998472659094523,1.3099999999999987,0.0,15.0,1.9648303561796852e-11,0.029333096956214694,-4.692802338602937e-10,14.111593817929666,-14.11159382177365,14.12445576350354,-14.124455766327864,1.0,0.0,10.0,0.3212857840610557,-6.252615554664007e-11,0.001527340905477459
21.32,1.0020380259449906,6.282118321532784e-11,14.998577928599431,1.3200000000000003,0.0,15.0,2.1244805535702758e-11,0.02817749763729383,-4.684167950850002e-10,14.112861909802612,-14.112861913387455,14.122265672714182,-14.122265675781696,1.0,0.0,10.0,0.3179619740550097,-6.282118321532784e-11,0.001422071400568825
21.330000000000002,1.0153894515105946,6.309594503623144e-11,14.998681833917628,1.3300000000000018,0.0,15.0,2.3098612510187298e-11,0.027028880223379754,-4.67535538117377e-10,14.113688757877382,-14.113688761234325,14.120575696357228,-14.120575699637966,1.0,0.0,10.0,0.3146105484894073,-6.309594503623144e-11,0.0013181660823722297
21.34,1.0287673630068084,6.334878952733095e-11,14.998784346291819,1.3399999999999999,0.0,15.0,2.4220159457657522e-11,0.02588261607251664,-4.668450056414033e-10,14.113982018851997,-14.113982022078428,14.119476384257602,-14.119476387658716,1.0,0.0,10.0,0.3112326369931915,-6.334878952733095e-11,0.001215653708181108
21.35,1.042170633940025,6.357826880505478e-11,14.998885439555185,1.3500000000000014,0.0,15.0,2.4415698641826733e-11,0.024734712247080643,-4.66381189173759e-10,14.113688554664053,-14.113688557858092,14.119019043784771,-14.119019047212774,1.0,0.0,10.0,0.30782936605997646,-6.357826880505478e-11,0.0011145604448152824
21.36,1.0555981370952194,6.378312789900284e-11,14.99898509014714,1.3599999999999994,0.0,15.0,2.3827182023619866e-11,0.023582077884037073,-4.660979592626421e-10,14.112798402120745,-14.112798405345789,14.119211757955615,-14.119211761350083,1.0,0.0,10.0,0.30440186290478,-6.378312789900284e-11,0.001014909852859347
21.37,1.0690487410514207,6.396387783450487e-11,14.99908327701381,1.370000000000001,0.0,15.0,2.2912615485445297e-11,0.022422760904496856,-4.658915185773796e-10,14.11134452542613,-14.111344528697579,14.120019641512576,-14.120019644858978,1.0,0.0,10.0,0.3009512589485803,-6.396387783450487e-11,0.000916722986190166
21.38,1.0825213098348225,6.412100198058187e-11,14.99917998148767,1.379999999999999,0.0,15.0,2.2071139968646766e-11,0.021256072032570787,-4.656744539044152e-10,14.109400422772861,-14.109400426070067,14.121367245682114,-14.121367249000246,1.0,0.0,10.0,0.2974786901651765,-6.412100198058187e-11,0.0008200185123303783
21.39,1.0960146992221307,6.425637086330266e-11,14.99927518725664,1.3900000000000006,0.0,15.0,2.1795757278520525e-11,0.02008282466970565,-4.653482806207278e-10,14.107082596489152,-14.10708259976163,14.123136088669115,-14.12313609200724,1.0,0.0,10.0,0.2939853007778699,-6.425637086330266e-11,0.0007248127433605589
21.400000000000002,1.1095277621390187,6.437047757297014e-11,14.999368880066383,1.4000000000000021,0.0,15.0,2.2043623637369972e-11,0.0189051443377004,-4.649218776041605e-10,14.104536383223076,-14.104536386428864,14.125178866108326,-14.125178869506446,1.0,0.0,10.0,0.2904722378609834,-6.437047757297014e-11,0.0006311199336170858
21.41,1.1230593444977732,6.446416982531958e-11,14.999461047702928,1.4100000000000001,0.0,15.0,2.2595664984422612e-11,0.017726688962963866,-4.64450296763629e-10,14.101938029472938,-14.10193803260374,14.127317375923768,-14.127317379389696,1.0,0.0,10.0,0.2869406555022269,-6.446416982531958e-11,0.0005389522970720151
21.42,1.1366082935263846,6.453686974180086e-11,14.999551679654143,1.4200000000000017,0.0,15.0,2.336712776462826e-11,0.016552176536683293,-4.6394040453358056e-10,14.099473594488137,-14.099473597546064,14.129363662119646,-14.129363665650992,1.0,0.0,10.0,0.2833917064736171,-6.453686974180086e-11,0.00044832034585695624
21.43,1.1501734609838694,6.458780707728717e-11,14.999640766932488,1.4299999999999997,0.0,15.0,2.4038701003770798e-11,0.01538699450972971,-4.634487695642947e-10,14.097323008208557,-14.097323011221336,14.131135980371438,-14.131135983941236,1.0,0.0,10.0,0.2798265390161303,-6.458780707728717e-11,0.00035923306751151074
21.44,1.1637537076182447,6.461531586745696e-11,14.999728301835288,1.4400000000000013,0.0,15.0,2.444954370900516e-11,0.014236942359308564,-4.6298220938991993e-10,14.095646254808791,-14.095646257802409,14.132472640489976,-14.13247264407276,1.0,0.0,10.0,0.2762462923817566,-6.461531586745696e-11,0.0002716981647115091
21.45,1.1773479099969155,6.461851577428077e-11,14.999814277758773,1.4499999999999993,0.0,15.0,2.4832412261982898e-11,0.013107220421202338,-4.624872559134093e-10,14.094559147643876,-14.09455915062703,14.133256251836805,-14.133256255423548,1.0,0.0,10.0,0.27265209000308377,-6.461851577428077e-11,0.0001857222412269266
21.46,1.1909549623322215,6.459608497396858e-11,14.99989868897929,1.4600000000000009,0.0,15.0,2.560806852736792e-11,0.012002618726312779,-4.61861854112287e-10,14.094127422698223,-14.094127425635254,14.133419642657998,-14.133419646282015,1.0,0.0,10.0,0.2690450376677793,-6.459608497396858e-11,0.00010131102071042619
21.47,1.2045737842537536,6.454792205412792e-11,14.999981530598763,1.4699999999999989,0.0,15.0,2.6238129576409385e-11,0.01092632432689416,-4.6124396644760943e-10,14.094355668259682,-14.094355671157102,14.132956923541274,-14.132956927196261,1.0,0.0,10.0,0.26542621574624525,-6.454792205412792e-11,1.8469401236842486e-05
21.48,1.2182033225242956,6.447418957334008e-11,15.000062798346306,1.4800000000000004,0.0,15.0,2.6615193508043118e-11,0.009880062326149564,-4.606828484677951e-10,14.095179852672487,-14.09517985554561,14.131930964808456,-14.131930968480274,1.0,0.0,10.0,0.2617966774757048,-6.447418957334008e-11,-6.279834630618097e-05
21.490000000000002,1.231842553089494,6.437501890779766e-11,15.000142488775175,1.490000000000002,0.0,15.0,2.6446167235061886e-11,0.008863780605975216,-4.6026070545983467e-10,14.09649312869395,-14.096493131583442,14.130447543079617,-14.130447546730089,1.0,0.0,10.0,0.2581574469105079,-6.437501890779766e-11,-0.000142488775175309
21.5,1.2454904805602909,6.425055382623159e-11,15.000220599177885,1.5,0.0,15.0,2.588310814090095e-11,0.007876009777803585,-4.599370105594244e-10,14.098149177639641,-14.098149180575028,14.128651988956975,-14.128651992558062,1.0,0.0,10.0,0.2545095194397091,-6.425055382623159e-11,-0.00022059917788475047
21.51,1.2591461385218696,6.410056070472661e-11,15.000297127696394,1.5100000000000016,0.0,15.0,2.5452512476722313e-11,0.00691387976006496,-4.595542591637737e-10,14.099982331619858,-14.09998233458784,14.126709030786113,-14.126709034349304,1.0,0.0,10.0,0.25085386147813193,-6.410056070472661e-11,-0.0002971276963936731
21.52,1.272808581084926,6.392480633377213e-11,15.000372073527702,1.5199999999999996,0.0,15.0,2.559807229059132e-11,0.005974275382959841,-4.589618876264379e-10,14.101844364910084,-14.10184436786201,14.124765965518176,-14.124765969087859,1.0,0.0,10.0,0.24719141891507368,-6.392480633377213e-11,-0.00037207352770174396
21.53,1.286476886908413,6.372259686926817e-11,15.00044543678598,1.5300000000000011,0.0,15.0,2.6815885007495517e-11,0.005053231509624564,-4.580008479282773e-10,14.10358900241553,-14.103589005267452,14.12296815606112,-14.122968159714548,1.0,0.0,10.0,0.24352311309158803,-6.372259686926817e-11,-0.0004454367859807462
21.54,1.3001501515242695,6.349295066209647e-11,15.000517218636936,1.5399999999999991,0.0,15.0,2.913077966542542e-11,0.00414676284474301,-4.5665715969892794e-10,14.105094057188237,-14.105094059865884,14.121436871494353,-14.121436875299867,1.0,0.0,10.0,0.23984984847572965,-6.349295066209647e-11,-0.000517218636936434
21.55,1.313827484034021,6.323457719751073e-11,15.000587421239574,1.5500000000000007,0.0,15.0,3.184830910939361e-11,0.0032508562604944553,-4.5511103389452316e-10,14.1062536792959,-14.106253681786521,14.120277042673859,-14.120277046641826,1.0,0.0,10.0,0.23617251596597977,-6.323457719751073e-11,-0.0005874212395742262
21.56,1.327508004790386,6.294568824930088e-11,15.000656047777527,1.5599999999999987,0.0,15.0,3.4267252863687064e-11,0.0023617844588453905,-4.5354698458638463e-10,14.106993642061365,-14.106993644410394,14.119561965377468,-14.119561969463609,1.0,0.0,10.0,0.23249199520961272,-6.294568824930088e-11,-0.0006560477775270357
21.57,1.3411908410567748,6.262408333130637e-11,15.000723102407814,1.5700000000000003,0.0,15.0,3.575867241155375e-11,0.0014762512189640915,-4.5212342843007103e-10,14.107267594558648,-14.107267596852234,14.119337053854958,-14.11933705797662,1.0,0.0,10.0,0.2288091589432255,-6.262408333130637e-11,-0.0007231024078144799
21.580000000000002,1.3548751242815553,6.226815466904524e-11,15.000788590197564,1.5800000000000018,0.0,15.0,3.617148986268342e-11,0.0005916423350637512,-4.508814298964433e-10,14.107062352168057,-14.107062354492108,14.119614556086413,-14.11961456016139,1.0,0.0,10.0,0.22512487571844653,-6.226815466904524e-11,-0.0007885901975637211
