time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,controller_mode,safety_active,event_code,return_ref_x,return_ref_y,return_ref_z
26.79,3.902998040408972e-10,2.91348599905961e-10,9.568199221299297,0.0,0.0,9.568000000000001,4.992947676265967e-11,-2.1660044423119e-10,1.448930775727358e-09,14.124473636533136,-14.124473628881384,14.124473640267022,-14.12447362732876,3.0,0.0,30.0,0.0,0.0,1.0
26.8,3.827001976251782e-10,2.913318440505947e-10,9.560198082326165,0.0,0.0,9.559999999999999,5.0310489977249784e-11,-2.1737569009637074e-10,1.4496105082744892e-09,14.124476458104109,-14.1244764504607,14.124476461871824,-14.124476448915564,3.0,0.0,30.0,0.0,0.0,1.0
26.810000000000002,3.750020265055195e-10,2.912801912510186e-10,9.55219692812451,0.0,0.0,9.551999999999998,5.0659294493778845e-11,-2.180043023655958e-10,1.4502883712370171e-09,14.124479225957371,-14.124479218321472,14.124479229756869,-14.124479216783467,3.0,0.0,30.0,0.0,0.0,1.0
26.82,3.672056588459735e-10,2.9119355405892584e-10,9.544195759306117,0.0,0.0,9.544,5.097442000590965e-11,-2.1848112035882222e-10,1.4509643418218583e-09,14.12448194091431,-14.12448193328508,14.124481944743478,-14.1244819317538,3.0,0.0,30.0,0.0,0.0,1.0
26.830000000000002,3.59311462810584e-10,2.9107184502600915e-10,9.536194576482776,0.0,0.0,9.535999999999998,5.125439620730536e-11,-2.1880098339600736e-10,1.4516383972359285e-09,14.124484603795668,-14.124484596172255,14.12448460765232,-14.124484594647253,3.0,0.0,30.0,0.0,0.0,1.0
26.84,3.5131980656340625e-10,2.9091497670396137e-10,9.528193380266282,0.0,0.0,9.527999999999999,5.1497752791628704e-11,-2.1895873079710812e-10,1.4523105146861433e-09,14.124487215422848,-14.12448720780439,14.124487219304742,-14.124487206285172,3.0,0.0,30.0,0.0,0.0,1.0
26.85,3.4323105826848426e-10,2.907228616444755e-10,9.520192171268418,0.0,0.0,9.52,5.170301945254275e-11,-2.1894920188208163e-10,1.452980671379419e-09,14.12448977661722,-14.12448976900285,14.124489780522051,-14.124489767488875,3.0,0.0,30.0,0.0,0.0,1.0
26.86,3.3504558608987304e-10,2.904954123992445e-10,9.512190950100987,0.0,0.0,9.512,5.1868725883710244e-11,-2.1876723597088504e-10,1.453648844522671e-09,14.124492288199132,-14.12449228058796,14.12449229212452,-14.12449227907865,3.0,0.0,30.0,0.0,0.0,1.0
26.87,3.2676375819161647e-10,2.90232541519961e-10,9.50418971737577,0.0,0.0,9.503999999999998,5.199340177879424e-11,-2.1840767238347532e-10,1.4543150113228158e-09,14.124494750990083,-14.124494743381222,14.124494754933588,-14.124494741875944,3.0,0.0,30.0,0.0,0.0,1.0
26.88,3.183859427377701e-10,2.899341615583182e-10,9.496188473704564,0.0,0.0,9.496,5.207557683145751e-11,-2.1786535043980987e-10,1.4549791489867691e-09,14.124497165811345,-14.124497158203893,14.124497169770466,-14.124497156701976,3.0,0.0,30.0,0.0,0.0,1.0
26.89,3.0991250789237733e-10,2.8960018506600876e-10,9.488187219699153,0.0,0.0,9.488,5.2113780735363015e-11,-2.1713510945984526e-10,1.4556412347214473e-09,14.124499533483887,-14.124499525876926,14.124499537456044,-14.124499524377656,3.0,0.0,30.0,0.0,0.0,1.0
26.900000000000002,3.013438218194908e-10,2.892305245947256e-10,9.480185955971335,0.0,0.0,9.479999999999997,5.2106543184173595e-11,-2.1621178876353886e-10,1.4563012457337658e-09,14.124501854828575,-14.124501847221184,14.124501858811135,-14.124501845723797,3.0,0.0,30.0,0.0,0.0,1.0
26.91,2.92680252683163e-10,2.8882509269616193e-10,9.4721846831329,0.0,0.0,9.472,5.2052393871552147e-11,-2.1509022767084817e-10,1.4569591592306408e-09,14.12450413066689,-14.124504123058138,14.124504134657148,-14.124504121561827,3.0,0.0,30.0,0.0,0.0,1.0
26.92,2.839221686474375e-10,2.8838380192201016e-10,9.464183401795633,0.0,0.0,9.463999999999999,5.194986249116152e-11,-2.1376526550172953e-10,1.4576149524189888e-09,14.124506361819817,-14.124506354208755,14.124506365815002,-14.124506352712672,3.0,0.0,30.0,0.0,0.0,1.0
26.93,2.7506993787637e-10,2.879065648239636e-10,9.456182112571334,0.0,0.0,9.456,5.179747873666463e-11,-2.1223174157614095e-10,1.458268602505725e-09,14.124508549108311,-14.124508541493988,14.124508553105592,-14.124508539997233,3.0,0.0,30.0,0.0,0.0,1.0
26.94,2.6612392853400376e-10,2.873932939537148e-10,9.448180816071787,0.0,0.0,9.447999999999999,5.1593772301724235e-11,-2.1048449521403838e-10,1.4589200866977667e-09,14.124510693353555,-14.124510685735006,14.124510697350031,-14.124510684236641,3.0,0.0,30.0,0.0,0.0,1.0
26.95,2.570845087843946e-10,2.86843901862957e-10,9.440179512908784,0.0,0.0,9.440000000000001,5.133727288000335e-11,-2.0851836573538034e-10,1.459569382202029e-09,14.12451279537693,-14.124512787753178,14.124512799369628,-14.12451278625222,3.0,0.0,30.0,0.0,0.0,1.0
26.96,2.479520467915858e-10,2.862583011033827e-10,9.432178203694118,0.0,0.0,9.431999999999999,5.102651016516463e-11,-2.0632819246012244e-10,1.4602164662254288e-09,14.124514855998989,-14.124514848369047,14.124514859984883,-14.124514846864466,3.0,0.0,30.0,0.0,0.0,1.0
26.97,2.387269107196331e-10,2.856364042266852e-10,9.42417688903958,0.0,0.0,9.424,5.066001385087112e-11,-2.0390881470822325e-10,1.4608613159748826e-09,14.12451687604122,-14.124516868404099,14.124516880017216,-14.124516866894817,3.0,0.0,30.0,0.0,0.0,1.0
26.98,2.2940946873257996e-10,2.84978123784557e-10,9.416175569556959,0.0,0.0,9.416,5.0236313630785437e-11,-2.0125507179963836e-10,1.461503908657306e-09,14.124518856324801,-14.124518848679493,14.124518860287736,-14.124518847164392,3.0,0.0,30.0,0.0,0.0,1.0
26.990000000000002,2.2000008899447879e-10,2.8428337232869116e-10,9.408174245858044,0.0,0.0,9.407999999999998,4.975393919857051e-11,-1.9836180305432557e-10,1.4621442214796159e-09,14.1245207976706,-14.124520790016087,14.124520801617242,-14.124520788494005,3.0,0.0,30.0,0.0,0.0,1.0
27.0,2.104991396693826e-10,2.835520624107809e-10,9.400172918554635,0.0,0.0,9.399999999999999,4.921142024788937e-11,-1.952238477922431e-10,1.4627822316487285e-09,14.124522700899686,-14.12452269323494,14.124522704826745,-14.12452269170467,3.0,0.0,30.0,0.0,0.0,1.0
27.01,2.0090698892133437e-10,2.827841065825186e-10,9.392171588258513,0.0,0.0,9.392,4.860728647240449e-11,-1.9183604533334602e-10,1.46341791637156e-09,14.12452456683344,-14.124524559157429,14.124524570737556,-14.124524557617715,3.0,0.0,30.0,0.0,0.0,1.0
27.02,1.9122400491439026e-10,2.8197941739559754e-10,9.384170255581475,0.0,0.0,9.384,4.7940067565779045e-11,-1.881932349975937e-10,1.4640512528550276e-09,14.12452639629273,-14.124526388604403,14.124526400170476,-14.12452638705395,3.0,0.0,30.0,0.0,0.0,1.0
27.03,1.814505558125931e-10,2.811379074017102e-10,9.376168921135307,0.0,0.0,9.375999999999998,4.7208293221675455e-11,-1.8429025610494074e-10,1.4646822183060478e-09,14.124528190098735,-14.124528182397036,14.12452819394662,-14.1245281808345,3.0,0.0,30.0,0.0,0.0,1.0
27.04,1.715870097799993e-10,2.802594891525501e-10,9.368167585531804,0.0,0.0,9.368,4.641049313375703e-11,-1.801219479753471e-10,1.4653107899315363e-09,14.124529949072738,-14.124529941356599,14.124529952887208,-14.124529939780594,3.0,0.0,30.0,0.0,0.0,1.0
27.05,1.6163373498065137e-10,2.7934407519980935e-10,9.360166249382754,0.0,0.0,9.36,4.554519699568596e-11,-1.756831499287667e-10,1.4659369449384112e-09,14.124531674035595,-14.124531666303938,14.124531677813025,-14.124531664713032,3.0,0.0,30.0,0.0,0.0,1.0
27.060000000000002,1.5159109957860233e-10,2.783915780951812e-10,9.352164913299951,0.0,0.0,9.351999999999997,4.461093450112539e-11,-1.7096870128515837e-10,1.4665606605335888e-09,14.124533365808276,-14.124533358060013,14.124533369544984,-14.12453335645273,3.0,0.0,30.0,0.0,0.0,1.0
27.07,1.4145947173790545e-10,2.7740191039035896e-10,9.344163577895186,0.0,0.0,9.344,4.360623534373843e-11,-1.6597344136448086e-10,1.4671819139239855e-09,14.12453502521238,-14.124535017446412,14.12453502890461,-14.12453501582123,3.0,0.0,30.0,0.0,0.0,1.0
27.080000000000002,1.3123921962260295e-10,2.763749846370349e-10,9.336162243780246,0.0,0.0,9.335999999999999,4.2529629217187185e-11,-1.606922094866879e-10,1.467800682316519e-09,14.124536653068663,-14.124536645283884,14.124536656712602,-14.124536643639237,3.0,0.0,30.0,0.0,0.0,1.0
27.09,1.2093071139675175e-10,2.7531071338690246e-10,9.328160911566926,0.0,0.0,9.328,4.137964581513521e-11,-1.551198449717402e-10,1.4684169429181058e-09,14.124538250198302,-14.124538242393593,14.124538253790062,-14.12453824072787,3.0,0.0,30.0,0.0,0.0,1.0
27.1,1.10534315224394e-10,2.7420900919165384e-10,9.320159581867015,0.0,0.0,9.319999999999999,4.0154814831244465e-11,-1.4925118713959107e-10,1.4690306729356641e-09,14.124539817422264,-14.12453980959649,14.124539820957894,-14.124539807908041,3.0,0.0,30.0,0.0,0.0,1.0
27.11,1.0005039926958668e-10,2.730697846029828e-10,9.312158255292307,0.0,0.0,9.312000000000001,3.8853665959178614e-11,-1.4308107531020177e-10,1.4696418495761101e-09,14.124541355561936,-14.12454134771396,14.124541359037421,-14.124541346001083,3.0,0.0,30.0,0.0,0.0,1.0
27.12,8.947933169637189e-11,2.7189295217258134e-10,9.304156932454585,0.0,0.0,9.303999999999998,3.74747288925995e-11,-1.36604348803525e-10,1.4702504500463617e-09,14.124542865438181,-14.124542857566853,14.124542868849444,-14.124542855827803,3.0,0.0,30.0,0.0,0.0,1.0
27.13,7.88214806688066e-11,2.7067842445214314e-10,9.29615561396565,0.0,0.0,9.296,3.601653332517088e-11,-1.298158469395226e-10,1.4708564515533357e-09,14.124544347872183,-14.124544339976344,14.124544351215073,-14.124544338209331,3.0,0.0,30.0,0.0,0.0,1.0
27.14,6.807721435093285e-11,2.6942611399336036e-10,9.288154300437284,0.0,0.0,9.288,3.447760895055449e-11,-1.2271040903814673e-10,1.4714598313039508e-09,14.124545803685315,-14.124545795763792,14.124545806955622,-14.124545793966986,3.0,0.0,30.0,0.0,0.0,1.0
27.150000000000002,5.724690090680397e-11,2.6813593334792624e-10,9.280152992481284,0.0,0.0,9.279999999999998,3.28564854624136e-11,-1.1528287441935699e-10,1.4720605665051237e-09,14.124547233698133,-14.12454722574975,14.124547236891582,-14.124547223921267,3.0,0.0,30.0,0.0,0.0,1.0
27.16,4.633090850047341e-11,2.668077950675342e-10,9.27215169070944,0.0,0.0,9.271999999999998,3.1151692554411606e-11,-1.0752808240311333e-10,1.4726586343637726e-09,14.124548638732133,-14.124548630755692,14.12454864184438,-14.124548628893615,3.0,0.0,30.0,0.0,0.0,1.0
27.17,3.532960529598292e-11,2.6544161170387616e-10,9.264150395733543,0.0,0.0,9.264,2.9361759920210026e-11,-9.94408723093673e-11,1.4732540120868155e-09,14.124550019608378,-14.12455001160268,14.124550022635011,-14.124550009705041,3.0,0.0,30.0,0.0,0.0,1.0
27.18,2.4243359457389855e-11,2.6403729580864597e-10,9.256149108165383,0.0,0.0,9.256,2.7485217253472915e-11,-9.10160834580818e-11,1.4738466768811706e-09,14.12455137714784,-14.124551369111675,14.124551380084387,-14.124551367176458,3.0,0.0,30.0,0.0,0.0,1.0
27.19,1.3072539148735958e-11,2.625947599335355e-10,9.248147828616748,0.0,0.0,9.247999999999998,2.55205942478617e-11,-8.224855516920804e-11,1.4744366059537556e-09,14.124552712171699,-14.124552704103843,14.124552715013623,-14.124552702128993,3.0,0.0,30.0,0.0,0.0,1.0
27.2,1.8175125340786128e-12,2.611139166302388e-10,9.240146557699436,0.0,0.0,9.24,2.3466420597040502e-11,-7.313312676270933e-11,1.4750237765114892e-09,14.124554025501126,-14.124554017400348,14.12455402824382,-14.124554015383763,3.0,0.0,30.0,0.0,0.0,1.0
27.21,-9.521352222540564e-12,2.5959467845044757e-10,9.23214529602523,0.0,0.0,9.232,2.1321225994670634e-11,-6.366463755853636e-11,1.4756081657612897e-09,14.124555317957197,-14.124555309822252,14.124555320595988,-14.124555307761788,3.0,0.0,30.0,0.0,0.0,1.0
27.22,-2.0943686957064004e-11,2.580369579458558e-10,9.224144044205929,0.0,0.0,9.224,1.9083540134416354e-11,-5.383792687665297e-11,1.4761897509100757e-09,14.12455659036088,-14.124556582190516,14.124556592891034,-14.124556580083981,3.0,0.0,30.0,0.0,0.0,1.0
27.23,-3.244912350545024e-11,2.5644066766815535e-10,9.216142802853316,0.0,0.0,9.216,1.675189270993882e-11,-4.364783403700935e-11,1.4767685091647662e-09,14.124557843533456,-14.124557835326408,14.124557845950166,-14.124557833171567,3.0,0.0,30.0,0.0,0.0,1.0
27.240000000000002,-4.40372937036457e-11,2.548057201690396e-10,9.208141572579187,0.0,0.0,9.207999999999998,1.4324813414901559e-11,-3.308919835956608e-11,1.47734441773228e-09,14.124559078295892,-14.12455907005089,14.124559080594295,-14.12455906784546,3.0,0.0,30.0,0.0,0.0,1.0
27.25,-5.5707829387596687e-11,2.5313202800020213e-10,9.200140353995334,0.0,0.0,9.2,1.1800831942968205e-11,-2.2156859164284187e-11,1.4779174538195359e-09,14.124560295469365,-14.124560287185124,14.124560297644527,-14.124560284926782,3.0,0.0,30.0,0.0,0.0,1.0
27.26,-6.746036239326192e-11,2.514195037133345e-10,9.192139147713542,0.0,0.0,9.191999999999998,9.178477987799727e-12,-1.0845655771113143e-11,1.4784875946334534e-09,14.124561495875053,-14.124561487550277,14.124561497921974,-14.124561485236654,3.0,0.0,30.0,0.0,0.0,1.0
27.27,-7.929452455658355e-11,2.4966805986013086e-10,9.18413795434561,0.0,0.0,9.184000000000001,6.456281243060695e-12,8.495724999819814e-13,1.479054817380952e-09,14.124562680333925,-14.124562671967311,14.124562682247543,-14.124562669595992,3.0,0.0,30.0,0.0,0.0,1.0
27.28,-9.120994771352038e-11,2.47877608992283e-10,9.17613677450332,0.0,0.0,9.175999999999998,3.6327714024119307e-12,1.2933986329052245e-11,1.4796190992689515e-09,14.124563849667155,-14.124563841257386,14.124563851442334,-14.124563838825912,3.0,0.0,30.0,0.0,0.0,1.0
27.29,-1.0320626370001445e-10,2.46048063661485e-10,9.168135608798472,0.0,0.0,9.168,7.064781595181571e-13,2.5412746396131985e-11,1.4801804175043704e-09,14.12456500469571,-14.124564996241464,14.124565006327263,-14.124564993747331,3.0,0.0,30.0,0.0,0.0,1.0
27.3,-1.1528310435202468e-10,2.441793364194284e-10,9.16013445784285,0.0,0.0,9.16,-2.3240687919599716e-12,3.8291013381272916e-11,1.4807387492941304e-09,14.124566146241087,-14.124566137741024,14.124566147723744,-14.124566135181688,3.0,0.0,30.0,0.0,0.0,1.0
27.310000000000002,-1.274401015054973e-10,2.422713398178068e-10,9.152133322248247,0.0,0.0,9.151999999999997,-5.460339758358704e-12,5.157394796451352e-11,1.4812940718451507e-09,14.124567275123828,-14.124567266576607,14.12456727645227,-14.124567263949471,3.0,0.0,30.0,0.0,0.0,1.0
27.32,-1.3967688699637844e-10,2.403239864083137e-10,9.144132202626457,0.0,0.0,9.143999999999998,-8.703805046014148e-12,6.526671082589168e-11,1.4818463623643516e-09,14.124568392165425,-14.124568383569686,14.124568393334256,-14.124568380872114,3.0,0.0,30.0,0.0,0.0,1.0
27.330000000000002,-1.5199309266062724e-10,2.383371887426407e-10,9.136131099589266,0.0,0.0,9.136,-1.2055934961265886e-11,7.937446264546004e-11,1.482395598058654e-09,14.124569498187062,-14.124569489541441,14.124569499190825,-14.124569486770751,3.0,0.0,30.0,0.0,0.0,1.0
27.34,-1.6438835033418534e-10,2.3631085937248216e-10,9.12813001374847,0.0,0.0,9.128,-1.5518199810448806e-11,9.390236410325141e-11,1.4829417561349788e-09,14.124570594009493,-14.124570585312613,14.124570594842664,-14.124570582466076,3.0,0.0,30.0,0.0,0.0,1.0
27.35,-1.7486917074381377e-10,2.346313076618108e-10,9.120128935503958,0.0,0.0,9.119999999999997,-1.7748229773187495e-11,1.0376821278793422e-10,1.4840812888109335e-09,14.124571764091913,-14.124571755351335,14.1245717648118,-14.124571752462709,3.0,0.0,30.0,0.0,0.0,1.0
27.36,-1.8276045501596454e-10,2.3343156005741384e-10,9.112127853096078,0.0,0.0,9.112,-1.8267601459932993e-11,1.0716632986395354e-10,1.4860180293945054e-09,14.124573025865972,-14.124573017092453,14.124573026552229,-14.12457301420856,3.0,0.0,30.0,0.0,0.0,1.0
27.37,-1.9058461304510939e-10,2.3222348223501319e-10,9.104126776074734,0.0,0.0,9.104,-1.876757414332448e-11,1.1050152888073787e-10,1.4879978353495657e-09,14.12457426905411,-14.124574260247144,14.124574269707221,-14.12457425736886,3.0,0.0,30.0,0.0,0.0,1.0
27.38,-1.983416448312428e-10,2.3100707419460966e-10,9.096125704439933,0.0,0.0,9.096,-1.9248147823361615e-11,1.1377380983828486e-10,1.4900207066761127e-09,14.124575493656216,-14.124575484815301,14.12457549427666,-14.124575481943504,3.0,0.0,30.0,0.0,0.0,1.0
27.39,-2.0603155037437025e-10,2.2978233593620241e-10,9.08812463819167,0.0,0.0,9.088,-1.9709322500044767e-11,1.1698317273659683e-10,1.4920866433741472e-09,14.124576699672296,-14.124576690796925,14.124576700260558,-14.124576687932496,3.0,0.0,30.0,0.0,0.0,1.0
27.400000000000002,-2.1365432967448898e-10,2.285492674597919e-10,9.080123577329948,0.0,0.0,9.079999999999998,-2.015109817337381e-11,1.201296175756726e-10,1.4941956454436724e-09,14.12457788710245,-14.124577878192119,14.124577887659006,-14.124577875335936,3.0,0.0,30.0,0.0,0.0,1.0
27.41,-2.2120998273159633e-10,2.273078687653785e-10,9.072122521854771,0.0,0.0,9.072,-2.057347484334855e-11,1.2321314435551125e-10,1.4963477128846824e-09,14.124579055946368,-14.124579047000571,14.1245790564717,-14.124579044153512,3.0,0.0,30.0,0.0,0.0,1.0
27.42,-2.2869850954569765e-10,2.2605813985296144e-10,9.064121471766132,0.0,0.0,9.063999999999998,-2.0976452509969293e-11,1.2623375307611502e-10,1.4985428456971783e-09,14.12458020620436,-14.124580197222592,14.124580206698948,-14.124580194385537,3.0,0.0,30.0,0.0,0.0,1.0
27.43,-2.361199101167877e-10,2.248000807225415e-10,9.056120427064034,0.0,0.0,9.056000000000001,-2.1360031173235734e-11,1.291914437374817e-10,1.5007810438811568e-09,14.124581337876526,-14.124581328858282,14.124581338340855,-14.124581326032109,3.0,0.0,30.0,0.0,0.0,1.0
27.44,-2.434741844448716e-10,2.235336913741178e-10,9.048119387748475,0.0,0.0,9.047999999999998,-2.1724210833148143e-11,1.3208621633961347e-10,1.5030623074366201e-09,14.124582450962459,-14.124582441907236,14.124582451397007,-14.124582439092823,3.0,0.0,30.0,0.0,0.0,1.0
27.45,-2.5076133252994426e-10,2.222589718076913e-10,9.040118353819462,0.0,0.0,9.04,-2.2068991489706235e-11,1.3491807088250826e-10,1.5053866363635654e-09,14.124583545462254,-14.124583536369549,14.124583545867505,-14.124583533567773,3.0,0.0,30.0,0.0,0.0,1.0
27.46,-2.5798135437201074e-10,2.2097592202326105e-10,9.032117325276985,0.0,0.0,9.032,-2.2394373142910234e-11,1.3768700736616817e-10,1.5077540306619931e-09,14.124584621376336,-14.124584612245641,14.12458462175277,-14.124584609457383,3.0,0.0,30.0,0.0,0.0,1.0
27.47,-2.6513424997106605e-10,2.1968454202082798e-10,9.024116302121051,0.0,0.0,9.024000000000001,-2.2700355792759864e-11,1.403930257905912e-10,1.5101644903319013e-09,14.124585678704284,-14.124585669535092,14.124585679052375,-14.124585666761233,3.0,0.0,30.0,0.0,0.0,1.0
27.48,-2.722200193271151e-10,2.1838483180039116e-10,9.016115284351656,0.0,0.0,9.015999999999998,-2.2986939439255304e-11,1.430361261557793e-10,1.512618015373292e-09,14.1245867174461,-14.12458670823791,14.124586717766338,-14.124586705479324,3.0,0.0,30.0,0.0,0.0,1.0
27.490000000000002,-2.7923866244015555e-10,2.1707679136195108e-10,9.008114271968802,0.0,0.0,9.008,-2.3254124082396362e-11,1.456163084617313e-10,1.515114605786299e-09,14.124587737602093,-14.124587728354399,14.124587737894952,-14.124587725611967,3.0,0.0,30.0,0.0,0.0,1.0
27.5,-2.8619017931018477e-10,2.1576042070550813e-10,9.000113264972493,0.0,0.0,9.0,-2.3501909722182816e-11,1.4813357270844716e-10,1.51765426157069e-09,14.124588739171848,-14.124588729884145,14.124588739437812,-14.124588727158745,3.0,0.0,30.0,0.0,0.0,1.0
27.51,-2.9307456993720783e-10,2.144357198310614e-10,8.992112263362717,0.0,0.0,8.991999999999997,-2.373029635861475e-11,1.505879188959287e-10,1.520236982726467e-09,14.124589722155783,-14.124589712827564,14.124589722395335,-14.124589710120077,3.0,0.0,30.0,0.0,0.0,1.0
27.52,-2.9989183432121966e-10,2.1310268873861192e-10,8.98411126713949,0.0,0.0,8.984,-2.393928399169193e-11,1.5297934702417427e-10,1.5228627692536279e-09,14.124590686553583,-14.124590677184345,14.124590686767197,-14.124590674495648,3.0,0.0,30.0,0.0,0.0,1.0
27.53,-3.0664197246222523e-10,2.1176132742815869e-10,8.976110276302798,0.0,0.0,8.975999999999999,-2.4128872621414417e-11,1.5530785709318557e-10,1.5255316211521747e-09,14.124591632365458,-14.124591622954698,14.124591632553622,-14.124591620285669,3.0,0.0,30.0,0.0,0.0,1.0
27.54,-3.133249843602198e-10,2.1041163589970263e-10,8.96810929085265,0.0,0.0,8.968,-2.4299062247781982e-11,1.5757344910296108e-10,1.5282435384221051e-09,14.1245925595912,-14.124592550138413,14.124592559754397,-14.124592547489929,3.0,0.0,30.0,0.0,0.0,1.0
27.55,-3.1994087001520796e-10,2.090536141532428e-10,8.96010831078904,0.0,0.0,8.959999999999999,-2.444985287079465e-11,1.5977612305350257e-10,1.5309985210634205e-09,14.124593468231017,-14.124593458735697,14.124593468369719,-14.12459345610864,3.0,0.0,30.0,0.0,0.0,1.0
27.560000000000002,-3.2648962942718744e-10,2.0768726218877964e-10,8.952107336111972,0.0,0.0,8.951999999999998,-2.4581244490453378e-11,1.6191587894479983e-10,1.5337965690782504e-09,14.124594358284801,-14.124594348746443,14.124594358399497,-14.12459434614169,3.0,0.0,30.0,0.0,0.0,1.0
27.57,-3.3297126259615595e-10,2.0631258000631374e-10,8.944106366821448,0.0,0.0,8.943999999999999,-2.4693237106756045e-11,1.6399271677686775e-10,1.5366376824630436e-09,14.124595229752456,-14.124595220170553,14.124595229843623,-14.124595217588984,3.0,0.0,30.0,0.0,0.0,1.0
27.580000000000002,-3.3938576952211804e-10,2.0492956760584406e-10,8.93610540291746,0.0,0.0,8.935999999999998,-2.4785830719702602e-11,1.6600663654970787e-10,1.5395218612178023e-09,14.124596082634186,-14.124596073008234,14.1245960827023,-14.124596070450728,3.0,0.0,30.0,0.0,0.0,1.0
27.59,-3.457331502050691e-10,2.0353822498737157e-10,8.928104444400017,0.0,0.0,8.928,-2.4859025329292835e-11,1.6795763826331886e-10,1.5424491053425244e-09,14.124596916929992,-14.124596907259487,14.124596916975538,-14.124596904726921,3.0,0.0,30.0,0.0,0.0,1.0
27.6,-3.5201340464501376e-10,2.0213855215089532e-10,8.920103491269112,0.0,0.0,8.919999999999998,-2.4912820935526646e-11,1.698457219177023e-10,1.5454194148372119e-09,14.12459773263955,-14.12459772292399,14.124597732663016,-14.124597720417242,3.0,0.0,30.0,0.0,0.0,1.0
27.61,-3.5822653284194755e-10,2.0073054909641624e-10,8.91210254352475,0.0,0.0,8.911999999999999,-2.4947217538403826e-11,1.7167088751285672e-10,1.5484327897018632e-09,14.124598529763194,-14.12459852000207,14.124598529765056,-14.12459851752202,3.0,0.0,30.0,0.0,0.0,1.0
27.62,-3.643725347958748e-10,1.993142158239334e-10,8.904101601166927,0.0,0.0,8.904,-2.496221513792423e-11,1.7343313504878354e-10,1.5514892299364807e-09,14.124599308300908,-14.124599298493719,14.124599308281644,-14.124599296041245,3.0,0.0,30.0,0.0,0.0,1.0
27.63,-3.704514105067912e-10,1.9788955233344778e-10,8.896100664195645,0.0,0.0,8.896,-2.495781373408764e-11,1.7513246452548168e-10,1.5545887355410638e-09,14.124600068252596,-14.124600058398832,14.124600068212684,-14.124600055974815,3.0,0.0,30.0,0.0,0.0,1.0
27.64,-3.7646315997470107e-10,1.9645655862495838e-10,8.888099732610902,0.0,0.0,8.887999999999998,-2.4934013326893866e-11,1.7676887594295253e-10,1.5577313065156152e-09,14.124600809618146,-14.124600799717307,14.124600809558075,-14.124600797322621,3.0,0.0,30.0,0.0,0.0,1.0
27.650000000000002,-3.8240778319960224e-10,1.9501523469846564e-10,8.880098806412702,0.0,0.0,8.879999999999999,-2.489081391637369e-11,1.783423693009563e-10,1.5609169429148755e-09,14.124601532397776,-14.124601522449355,14.124601532318023,-14.124601520084882,3.0,0.0,30.0,0.0,0.0,1.0
27.66,-3.882852801814926e-10,1.935655805539702e-10,8.872097885601045,0.0,0.0,8.872,-2.4828215502472873e-11,1.7985294459991106e-10,1.5641456446430378e-09,14.124602236591269,-14.12460222659476,14.124602236492318,-14.12460222426138,3.0,0.0,30.0,0.0,0.0,1.0
27.67,-3.9409565092037634e-10,1.921075961914709e-10,8.864096970175925,0.0,0.0,8.863999999999997,-2.4746218085191166e-11,1.813006018398179e-10,1.5674174117001039e-09,14.124602922198733,-14.124602912153632,14.124602922081058,-14.124602909852223,3.0,0.0,30.0,0.0,0.0,1.0
27.68,-3.9983889541624936e-10,1.9064128161096884e-10,8.856096060137348,0.0,0.0,8.856,-2.464482166452841e-11,1.82685341020676e-10,1.5707322440860717e-09,14.124603589220373,-14.124603579126175,14.12460358908446,-14.124603576857615,3.0,0.0,30.0,0.0,0.0,1.0
27.69,-4.0551501366911565e-10,1.89166636812463e-10,8.84809515548531,0.0,0.0,8.847999999999999,-2.4524026240484314e-11,1.8400716214248646e-10,1.5740901418009437e-09,14.124604237655882,-14.124604227512085,14.124604237502213,-14.12460422527725,3.0,0.0,30.0,0.0,0.0,1.0
27.7,-4.1112400567897133e-10,1.876836617959544e-10,8.840094256219816,0.0,0.0,8.84,-2.4383831813058735e-11,1.852660652052484e-10,1.5774911048447164e-09,14.124604867505361,-14.124604857311457,14.124604867334416,-14.12460485511123,3.0,0.0,30.0,0.0,0.0,1.0
27.71,-4.166658714458203e-10,1.8619235656144196e-10,8.83209336234086,0.0,0.0,8.831999999999999,-2.422423838225133e-11,1.8646205020896289e-10,1.580935133217393e-09,14.124605478768812,-14.124605468524296,14.124605478581069,-14.124605466359553,3.0,0.0,30.0,0.0,0.0,1.0
27.72,-4.221406109696585e-10,1.8469272110892679e-10,8.824092473848445,0.0,0.0,8.824000000000002,-2.4045245948061978e-11,1.8759511715362918e-10,1.5844222269189718e-09,14.124606071446442,-14.12460606115081,14.124606071242386,-14.12460605902243,3.0,0.0,30.0,0.0,0.0,1.0
27.73,-4.275482242504901e-10,1.8318475543840776e-10,8.816091590742571,0.0,0.0,8.815999999999999,-2.3846854510490305e-11,1.8866526603924825e-10,1.5879523859494551e-09,14.12460664553773,-14.124606635190478,14.124606645317836,-14.12460663309934,3.0,0.0,30.0,0.0,0.0,1.0
27.740000000000002,-4.3288871128831295e-10,1.816684595498855e-10,8.808090713023237,0.0,0.0,8.807999999999998,-2.3629064070399632e-11,1.8967249685912343e-10,1.5915256118418095e-09,14.124607201043197,-14.12460719064382,14.124607200807953,-14.124607188590803,3.0,0.0,30.0,0.0,0.0,1.0
