time,x_ref,y_ref,z_ref,yaw_ref,wind_force_x_n,wind_force_y_n,wind_force_z_n,acc_residual_raw_x_m_s2,acc_residual_raw_y_m_s2,acc_residual_raw_z_m_s2,disturbance_hat_x_m_s2,disturbance_hat_y_m_s2,disturbance_hat_z_m_s2,disturbance_comp_x_m_s2,disturbance_comp_y_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_x_m_s2,acc_residual_after_comp_y_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
21.04,-0.08641716596770432,0.10360375037887655,2.0,2.2669152400666412,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.05,-0.09540785530639108,0.11435908239681034,2.0,2.2672183599813773,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.06,-0.10439661263926815,0.12510515139159564,2.0,2.2675517548545554,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.07,-0.11338325594430669,0.13584108693751928,2.0,2.26791550359788,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.08,-0.12236760324228334,0.14656601942966768,2.0,2.2683096923975645,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.09,-0.13134947260048294,0.1572790801543855,2.0,2.2687344147582107,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.1,-0.1403286821363473,0.16797940135959863,2.0,2.269189771550459,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.11,-0.14930505002119013,0.17866611632513996,2.0,2.2696758710624274,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.12,-0.15827839448387915,0.18933835943295277,2.0,2.270192829054985,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.13,-0.16724853381448146,0.1999952662371636,2.0,2.2707407688208883,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.14,-0.17621528636799277,0.21063597353416053,2.0,2.2713198212478307,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.15,-0.18517847056797673,0.2212596194324661,2.0,2.2719301248854364,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.16,-0.19413790491025956,0.231865343422571,2.0,2.272571826016256,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.17,-0.20309340796660202,0.24245228644663072,2.0,2.273245078730801,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.18,-0.21204479838837323,0.2530195909680487,2.0,2.2739500450066754,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.19,-0.22099189491022306,0.2635664010409363,2.0,2.2746868947918513,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.2,-0.2299345163537491,0.27409186237944005,2.0,2.2754558060921495,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.21,-0.23887248163118333,0.28459512242695867,2.0,2.276256965062979,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.22,-0.2478056097490202,0.2950753304251544,2.0,2.2770905661053913,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.23,-0.25673371981173115,0.3055316374829218,2.0,2.2779568119665305,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.24,-0.265656631025389,0.315963196645102,2.0,2.2788559138445192,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.25,-0.27457416270134655,0.3263691629611064,2.0,2.279788091497867,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.26,-0.28348613425989205,0.3367486935533528,2.0,2.2807535733594664,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.27,-0.2923923652339061,0.34710094768553823,2.0,2.2817525966552448,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.28,-0.30129267527251574,0.3574250868307381,2.0,2.282785407527552,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.29,-0.3101868841447468,0.3677202747393263,2.0,2.2838522611633634,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.3,-0.31907481174317365,0.3779856775067111,2.0,2.284953421927366,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.31,-0.32795627808756256,0.388220463640877,2.0,2.286089163500028,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.32,-0.33683110332853405,0.3984238041297549,2.0,2.2872597690207197,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.33,-0.3456991077511663,0.408594872508328,2.0,2.2884655312359743,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.34,-0.35456011177868324,0.4187328449256305,2.0,2.289706752652994,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.35,-0.36341393597605615,0.4288369002114396,2.0,2.290983745698463,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.36,-0.37226040105363706,0.43890621994278955,2.0,2.2922968328827835,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.37,-0.381099327870821,0.4489399885102994,2.0,2.2936463469698185,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.38,-0.3899305374396384,0.45893739318419724,2.0,2.295032631152233,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.39,-0.39875385092839727,0.4688976241801705,2.0,2.29645603923254,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.4,-0.4075690896652976,0.47881987472495036,2.0,2.2979169358099405,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.41,-0.4163760751420665,0.4887033411216793,2.0,2.2994156964730657,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.42,-0.4251746290175386,0.4985472228149713,2.0,2.300952707998704,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.43,-0.43396457312129866,0.5083507224557915,2.0,2.3025283685566413,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.44,-0.44274572945728935,0.5181130459660404,2.0,2.304143087920687,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.45,-0.451517920207381,0.5278334026028358,2.0,2.3057972876860013,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.46,-0.46028096773502114,0.5375110050226166,2.0,2.3074914014928307,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.47,-0.4690346945887933,0.5471450693448737,2.0,2.3092258752567334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.48,-0.4777789235060278,0.5567348152156647,2.0,2.311001167405412,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.49,-0.4865134774163845,0.5662794658708135,2.0,2.3128177491222406,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.5,-0.4952381794454554,0.5757782481988466,2.0,2.314676104596596,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.51,-0.5039528529183124,0.5852303928035779,2.0,2.3165767312810575,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.52,-0.5126573213631153,0.5946351340664621,2.0,2.3185201401556137,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.53,-0.5213514085146859,0.6039917102086102,2.0,2.3205068559989224,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.54,-0.5300349383180427,0.6132993633524557,2.0,2.322537417666719,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.55,-0.5387077349320144,0.6225573395831938,2.0,2.3246123783774766,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.56,-0.5473696227327622,0.631764889009808,2.0,2.3267323060053515,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.57,-0.5560204263173545,0.6409212658258289,2.0,2.328897783380516,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.58,-0.564659970507314,0.6500257283697406,2.0,2.331109408596921,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.59,-0.5732880803521663,0.6590775391850551,2.0,2.3333677953275442,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.6,-0.5819045811329816,0.6680759650800451,2.0,2.3356735731471696,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.61,-0.5905092983659138,0.6770202771871333,2.0,2.338027387862727,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.62,-0.599102057805733,0.6859097510219291,2.0,2.3404299018512154,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.63,-0.6076826854493506,0.6947436665419088,2.0,2.3428817944052107,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.64,-0.6162510075393601,0.7035213082047557,2.0,2.345383762085967,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.65,-0.6248068505675188,0.7122419650262802,2.0,2.3479365190840586,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.66,-0.6333500412783076,0.7209049306380584,2.0,2.3505407975875587,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.67,-0.6418804066724068,0.7295095033446118,2.0,2.353197348157658,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.68,-0.6503977740101982,0.738054986180246,2.0,2.355906940111658,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.69,-0.6589019708152946,0.7465406869655333,2.0,2.3586703619132394,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.7,-0.6673928248779979,0.7549659183633466,2.0,2.361488421569841,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.71,-0.6758701642588034,0.7633299979345488,2.0,2.3643619470370143,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.72,-0.6843338172918751,0.7716322481932646,2.0,2.367291786629545,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.73,-0.6927836125885384,0.7798719966617721,2.0,2.3702788094391134,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.74,-0.7012193790407137,0.7880485759249373,2.0,2.3733239057582076,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.75,-0.7096409458244287,0.7961613236843202,2.0,2.376427987510018,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.76,-0.7180481424032439,0.804209582811788,2.0,2.379591988683902,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.77,-0.7264407985317057,0.812192701402742,2.0,2.3828168657760487,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.78,-0.7348187442588245,0.8201100328289508,2.0,2.3861035982348855,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.79,-0.7431818099314821,0.8279609357908942,2.0,2.3894531889106627,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.8,-0.7515298261978846,0.8357447743697252,2.0,2.392866664508682,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.81,-0.7598626240109844,0.8434609180787713,2.0,2.396345076045481,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.82,-0.7681800346319204,0.85110874191462,2.0,2.399889499307267,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.83,-0.7764818896333987,0.8586876264077102,2.0,2.403501035309749,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.84,-0.7847680209031491,0.8661969576725506,2.0,2.407180810758536,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.85,-0.7930382606472964,0.8736361274574143,2.0,2.4109299785090315,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.86,-0.8012924413937587,0.8810045331936073,2.0,2.4147497180247712,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.87,-0.8095303959956676,0.8883015780443025,2.0,2.418641235833007,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.88,-0.8177519576347207,0.8955266709528537,2.0,2.4226057659761517,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.89,-0.825956959824576,0.9026792266906855,2.0,2.4266445704576904,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.9,-0.8341452364142191,0.909758665904694,2.0,2.430758939680928,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.91,-0.8423166215913293,0.9167644151641733,2.0,2.434950192878836,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.92,-0.8504709498856357,0.9236959070072641,2.0,2.4392196785330995,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.93,-0.858608056172269,0.9305525799869165,2.0,2.443568774780287,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.94,-0.8667277756751052,0.9373338787163683,2.0,2.4479988898028813,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.95,-0.8748299439700983,0.9440392539141272,2.0,2.4525114622027275,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.96,-0.8829143969886271,0.9506681624484765,2.0,2.457107961354231,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.97,-0.8909809710207812,0.9572200673814387,2.0,2.4617898877343927,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.98,-0.8990295027187218,0.9636944380123043,2.0,2.4665587732266223,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
21.99,-0.907059829099954,0.9700907499205893,2.0,2.471416181394864,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.0,-0.9150717875506427,0.9764084850085264,2.0,2.4763637077244534,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.01,-0.9230652158289032,0.9826471315430277,2.0,2.4814029798257398,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.02,-0.9310399520680861,0.988806184197135,2.0,2.486535657596237,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.03,-0.9389958347800549,0.9948851440909505,2.0,2.491763433336743,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.04,-0.9469327028584535,1.0008835188320444,2.0,2.497088031816535,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.05,-0.954850395581984,1.006800822555349,2.0,2.502511210282376,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.06,-0.9627487526176267,1.0126365759624891,2.0,2.508034758405676,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.07,-0.9706276140239308,1.0183903063606359,2.0,2.5136604981618405,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.08,-0.9784868202542192,1.0240615477007708,2.0,2.519390283635276,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.09,-0.9863262121598341,1.0296498406154464,2.0,2.525226000743244,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.1,-0.9941456309933574,1.0351547324559913,2.0,2.5311695668712035,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.11,-1.0019449184118248,1.0405757773291768,2.0,2.5372229304118497,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.12,-1.0097239164799328,1.045912536133332,2.0,2.543388070199569,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
22.13,-1.017482467673233,1.0511645765939093,2.0,2.5496669948315334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.8499999999999995,0.0,0.0,0.15000000000000047,0.0,0.0,WIND_REJECTION,WIND
