time,eta1,eta2,eta3,eta4,fault_active,controller_mode,desired_thrust,desired_roll_moment,desired_pitch_moment,desired_yaw_moment,no_realloc_motor_1,no_realloc_motor_2,no_realloc_motor_3,no_realloc_motor_4,realloc_motor_1,realloc_motor_2,realloc_motor_3,realloc_motor_4,no_realloc_wrench_error,realloc_wrench_error,no_realloc_torque_error,realloc_torque_error
7.04,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8179416608759507,-0.00605260562654864,0.029510164149498325,0.011484924274878855,0.5008003817095796,0.3261977705353449,0.59958585330971,0.3913576553213162,0.5008003817095796,0.46599681505049273,0.5995858533097099,0.3913576553213163,0.10102287550092458,2.235977138748905e-16,0.025083314758513938,2.630838409640856e-17
7.05,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.816222983628521,-0.006809174954082187,0.029600578326236037,0.011579648629562376,0.4999837160419303,0.3259039470883413,0.6011219195983697,0.3892134008998797,0.49998371604193037,0.4655770672690589,0.6011219195983697,0.38921340089987977,0.10093187889645008,5.417366718283853e-17,0.02506072090082898,5.417366718283853e-17
7.06,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8144964610901713,-0.00756245142503228,0.029681831040773883,0.011664909559517146,0.4991035248437882,0.3256951750324811,0.6025598650265831,0.3871378961873188,0.4991035248437883,0.4652788214749729,0.6025598650265831,0.38713789618731886,0.10086722255814155,3.0739378311296204e-17,0.02504466715778428,3.0739378311296204e-17
7.07,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.812762928191879,-0.0083120707615823,0.029753897145168302,0.011740637385565592,0.4981599770571961,0.32557177274660926,0.6038987767981698,0.38513240158990364,0.4981599770571962,0.4651025324951561,0.6038987767981698,0.38513240158990364,0.10082900508736714,9.869646673942319e-17,0.02503517801145026,9.869646673942319e-17
7.08,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8110232232547712,-0.009057670454472947,0.029816754334757407,0.011806770219423819,0.49715330099051586,0.32553399304032143,0.6051378142939334,0.3831981149300005,0.4971533009905159,0.46504856148617346,0.6051378142939333,0.38319811493000056,0.10081730477881329,6.228116311227189e-17,0.0250322729018821,6.228116311227189e-17
7.09,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.809278187584717,-0.009798889938309352,0.029870383155064323,0.011863254014279598,0.49608378438549033,0.32558202286502297,0.6062762096448615,0.3813361706893423,0.49608378438549033,0.4651171755214615,0.6062762096448613,0.3813361706893424,0.10083217953100167,9.910722837601153e-17,0.025035966204901314,9.910722837601153e-17
7.1,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8075286650654814,-0.010535370765926508,0.029914767007818414,0.011910042608961885,0.49495177443307364,0.3257159830779492,0.6073132682490319,0.37954763930542673,0.4949517744330737,0.4653085472542132,0.6073132682490318,0.3795476393054268,0.10087366677320561,7.949501638480627e-18,0.025046267213950008,7.949501638480627e-18
7.11,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.805775501750629,-0.011266756781732043,0.029949892156092495,0.011947097765665882,0.49375767773789425,0.32593592825938544,0.6082483692318514,0.3778335265214978,0.49375767773789436,0.4656227546562649,0.6082483692318514,0.3778335265214978,0.10094178340884283,1.7690777709386487e-17,0.025063180126035613,1.7690777709386487e-17
7.12,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8040195454543817,-0.011992694293938535,0.029975747728554433,0.011974389201202732,0.4925019602312669,0.3262418465832727,0.6090809658493028,0.37619477279053926,0.4925019602312669,0.46605978083324673,0.6090809658493028,0.37619477279053926,0.10103652577540422,5.310067616522823e-17,0.02508670403178114,5.310067616522823e-17
7.13,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.802261645341622,-0.012712832245607384,0.029992325722831868,0.011991894611748356,0.49118514703269844,0.3266336597413574,0.6098105858339186,0.37463225273364764,0.4911851470326986,0.4666195139162247,0.6098105858339185,0.3746322527336477,0.10115786962096084,1.0735682098004935e-16,0.025116832909592362,1.0735682098004935e-16
7.14,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.8005026515172449,-0.013426822384415523,0.02999962100798897,0.011999599691071169,0.48980782225989805,0.32711122292097716,0.6104368316832439,0.37314677465312573,0.48980782225989816,0.4673017470299673,0.6104368316832439,0.37314677465312573,0.10130577009728667,3.425804372495563e-17,0.025153555623950056,3.425804372495563e-17
7.15,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7987434146150543,-0.014134319431067752,0.029997631326114483,0.011997498142223773,0.4883706287873197,0.32767432483655606,0.6109593808906038,0.3717390801005748,0.48837062878731974,0.4681061783379372,0.6109593808906036,0.3717390801005749,0.10148016176961021,5.321389735169618e-17,0.02519685592783138,5.321389735169618e-17
7.16,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7969847853864054,-0.014834981246270617,0.029986357293020533,0.011985591682689143,0.4868742679533288,0.328322687814817,0.6113779861180263,0.3704098435002333,0.48687426795332883,0.4690324111640243,0.6113779861180262,0.37040984350023337,0.10168095864300647,9.293326688738275e-17,0.02524671246926262,9.293326688738275e-17
7.17,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7952276142887864,-0.015528468996187934,0.02996580239805206,0.011963890042977005,0.4853194992161161,0.329055967933688,0.6116924753112272,0.36915967182775505,0.48531949921611606,0.4700799541909829,0.6116924753112272,0.3691596718277551,0.10190805420541448,2.222410296883055e-16,0.025303098802000656,9.341771812940338e-18
7.18,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7934727510745474,-0.01621444731629783,0.02993597300300683,0.011932410958671612,0.48370713975853274,0.3298737552148332,0.6119027517566011,0.3679891043445803,0.48370713975853274,0.471248221735476,0.611902751756601,0.36798910434458043,0.1021613214872653,2.3188912415290037e-16,0.025365983400337414,6.684877952577749e-17
7.19,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7917210443799663,-0.016892584473572055,0.02989687834016646,0.011891180155937405,0.48203806404205535,0.33077557386968764,0.6120087940802179,0.3668986123880054,0.48203806404205535,0.47253653409955365,0.6120087940802179,0.3668986123880054,0.10244061313767816,2.2350348528052963e-16,0.02543532967801949,2.549512416582222e-17
7.2,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7899733413148557,-0.017562552526899117,0.029848530509439003,0.011840231330494414,0.4803132033101422,0.3317608825988439,0.6120106561888592,0.3658885992170104,0.48031320331014227,0.47394411799834835,0.6120106561888592,0.36588859921701045,0.10274576151717867,6.206335383118183e-17,0.02551109601126937,6.206335383118183e-17
7.21,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.788230487052909,-0.01822402748567359,0.029790944474613976,0.011779606120080536,0.47853354504127676,0.33282907494458336,0.6119084671531867,0.3649593999138623,0.47853354504127676,0.47547010706369053,0.6119084671531867,0.3649593999138623,0.1030765788068787,2.4532694666933986e-17,0.02559323576589382,2.4532694666933986e-17
7.22,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7864933244229815,-0.018876689466475537,0.029724138058731028,0.011709354070423256,0.4767001323520411,0.3339794796963078,0.6117024310331706,0.364111281341462,0.4767001323520412,0.47711354242329673,0.6117024310331705,0.36411128134146203,0.10343285713403721,2.2599392627395764e-16,0.0256816973284601,4.206480876464046e-17
7.23,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7847626935015048,-0.01952022284776264,0.029648131938563655,0.011629532594748585,0.4748140633506057,0.335211361348581,0.6113928266459565,0.36334444215636164,0.47481406335060566,0.4788733733551158,0.6113928266459565,0.3633444421563617,0.10381436871391463,2.4532694666933986e-17,0.025776424141517384,2.4532694666933986e-17
7.24,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7830394312062356,-0.020154316422502396,0.029562949638219743,0.011540206926860341,0.4728764904410588,0.3365239206114486,0.610980007276398,0.3626590128773302,0.47287649044105884,0.48074845801635513,0.610980007276398,0.36265901287733027,0.10422086600781907,5.4884194479314e-17,0.02587735474283843,5.4884194479314e-17
7.25,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7813243708915276,-0.020778663548668988,0.029468617521860658,0.011441450067828006,0.4708886195790464,0.33791629497266007,0.6104644003305175,0.36205505600930366,0.47088861957904643,0.48273756424665737,0.6104644003305175,0.3620550560093037,0.10465208189722397,2.259406572275432e-16,0.02598442280865209,4.1777673608052095e-17
7.26,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7796183419453295,-0.021392962297532646,0.02936516478554161,0.011333342726326951,0.4688517094792316,0.339387559311373,0.6098465069322158,0.3615325662225092,0.4688517094792316,0.4848393704448186,0.6098465069322158,0.3615325662225092,0.10510772987383277,2.2215299868541707e-17,0.026097557200834967,2.2215299868541707e-17
7.27,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7779221693881004,-0.021996915599669577,0.02925262344817528,0.0112159732526795,0.4667670707751252,0.3409367265628825,0.6091269014635834,0.3610914705865094,0.46676707077512536,0.4870524665184035,0.6091269014635833,0.3610914705865095,0.10558750424544354,2.230249987766808e-16,0.0262166820180261,2.0888836804026048e-17
7.28,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7762366734738373,-0.022590231388622536,0.029131028341621942,0.011089437566650978,0.4646360651318779,0.34256274843386864,0.6083062310492238,0.36073162885886695,0.4646360651318779,0.48937535490552675,0.6083062310492238,0.36073162885886706,0.10609108035745937,2.259406572275432e-16,0.026341716650627154,4.1777673608052095e-17
7.29,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7745626692934073,-0.02317262274214095,0.02900041709990889,0.010953839079059703,0.46246010431266904,0.344264516167621,0.6073852149850297,0.36045283382808757,0.46246010431266904,0.49180645166803005,0.6073852149850297,0.36045283382808757,0.1066181148298781,2.48374603233007e-17,0.026472575839644758,2.48374603233007e-17
7.3,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7729009663803768,-0.023743808020934377,0.028860830147582575,0.010809288607264779,0.4602406491993605,0.3460408613586541,0.6063646441119076,0.3602548117104546,0.4602406491993605,0.4943440876552201,0.6063646441119076,0.3602548117104546,0.1071682458095775,2.2390704291028953e-16,0.0266091697393312,2.881939084222627e-17
7.31,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.771252368319529,-0.024303511004870673,0.028712310687197144,0.010655904284601083,0.45797920876813036,0.3478905568160864,0.6052453801349855,0.36013722260032666,0.4579792087681304,0.49698650973726644,0.6052453801349853,0.3601372226003268,0.10774109323770142,4.7697009830883764e-17,0.0267514039835752,4.7697009830883764e-17
7.32,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.769617672358256,-0.0248514610265536,0.028554904685943034,0.010493811463835209,0.45567733902083424,0.3498123174751186,0.6040283548888805,0.36009966097342255,0.4556773390208343,0.49973188210731223,0.6040283548888805,0.3600996609734226,0.10833625913194192,2.477680709400288e-17,0.02689917975599055,2.477680709400288e-17
7.33,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7679976690210188,-0.02538739310221515,0.028388660861420164,0.010323142614721432,0.4533366418728843,0.3518048013559025,0.602714569549649,0.36014165624258304,0.45333664187288425,0.5025782876512892,0.602714569549649,0.3601416562425831,0.10895332788350254,6.009258394948637e-18,0.027052393863649684,6.009258394948637e-18
7.34,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7663931417270555,-0.025911048059859384,0.028213630666559495,0.010144037215741277,0.4509587639984705,0.3538666105690586,0.6013050937940785,0.36026267336544787,0.4509587639984705,0.5055237293843694,0.6013050937940785,0.36026267336544787,0.10959186656850166,3.434577253370758e-17,0.027210938814403722,3.434577253370758e-17
7.35,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.764804866411527,-0.026422172664595605,0.02802986827369836,0.009956641640115187,0.4485453956339889,0.355996292367057,0.5998010649070277,0.3604621135034535,0.44854539563398893,0.5085661319529386,0.5998010649070276,0.36046211350345353,0.11025142527358625,3.452056130901701e-17,0.027374702897729575,3.452056130901701e-17
7.36,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7632336111502809,-0.026920519741100907,0.027837430557813916,0.0097611090361796,0.44609826934057406,0.35819234024063884,0.5982036868375596,0.36073931473150833,0.4460982693405741,0.5117033432009126,0.5982036868375595,0.3607393147315084,0.11093153743548981,5.0515910130503314e-17,0.02754357026904064,5.0515910130503314e-17
7.37,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7616801357884193,-0.027405848293151083,0.027636377078920176,0.009557599202227117,0.44361915872667634,0.36045319505942175,0.5965142292046519,0.3610935527976693,0.44361915872667634,0.5149331357991739,0.5965142292046519,0.3610935527976693,0.11163172019427672,6.059128614320848e-17,0.02771742103739434,6.059128614320848e-17
7.38,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7601451915728408,-0.027877923620165394,0.02742677006363404,0.009346278455911797,0.44110987713164274,0.36277724625579433,0.5947340262533076,0.3615240419320961,0.4411098771316428,0.518253208936849,0.5947340262533076,0.36152404193209614,0.11235147475999166,5.692959673613669e-17,0.027896131356529377,5.692959673613669e-17
7.39,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7586295207889475,-0.028336517430704793,0.027208674385915912,0.00912731949832677,0.43857227627132006,0.365162833051165,0.5928644757619332,0.3620299357045292,0.43857227627132017,0.5216611900730928,0.5928644757619332,0.3620299357045292,0.11309028679242823,1.8683543625880677e-17,0.028079573519159223,1.8683543625880677e-17
7.4,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7571338564016803,-0.02878140795287206,0.026982157546991136,0.00890090127286486,0.4360082448467061,0.36760824572360307,0.5909070379018817,0.36261032792948944,0.43600824484670614,0.5251546367480043,0.5909070379018817,0.3626103279294895,0.11384762679371212,4.97052010033583e-17,0.02826761605444865,4.97052010033583e-17
7.41,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7556589217010645,-0.02921238004155861,0.0267472896544581,0.008667208818977869,0.43341970711672495,0.370111726915868,0.588863234050105,0.36326425361836656,0.433419707116725,0.52873103845124,0.588863234050105,0.3632642536183666,0.11462295051339917,5.015721274010177e-17,0.028460123828596025,5.015721274010177e-17
7.42,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7542054299524328,-0.02962922528248679,0.026504143400589767,0.008426433120953591,0.43080862143622634,0.37267147298279635,0.5867346455558833,0.3639906899775268,0.43080862143622634,0.532387818546852,0.5867346455558833,0.3639906899775268,0.11541569936575621,2.2682463028732603e-16,0.028656958148442106,4.63206900711648e-17
7.43,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7527740840514967,-0.030031742092997093,0.02625279403983522,0.008178770951834828,0.4281769787603417,0.3752856353769754,0.5845229124626539,0.3647885574515258,0.4281769787603417,0.5361223362528219,0.5845229124626539,0.3647885574515258,0.11622530085890229,2.25574092004863e-16,0.028857976868022713,3.974750819240313e-17
7.44,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7513655761844316,-0.03041973581953207,0.025993319365528095,0.00792442471260713,0.4255268011163616,0.3779523220716096,0.5822297321859731,0.36565672081048733,0.4255268011163617,0.539931888673728,0.5822297321859728,0.36565672081048745,0.11705116903546842,1.0851385188355026e-16,0.029063034497981567,1.0851385188355026e-16
7.45,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7499805874931438,-0.030793018831768364,0.025725799685809573,0.0076636022667875775,0.42286014004432415,0.3806695990194434,0.5798568581487074,0.36659399028066886,0.4228601400443242,0.5438137128849191,0.5798568581487074,0.3665939902806689,0.11789270492442325,3.1429149095751614e-17,0.02927198231775578,3.1429149095751614e-17
7.46,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7486197877458733,-0.031151410613353938,0.02545031779877245,0.00739651677054888,0.4201790750075336,0.38343549164659074,0.5774060983745511,0.36759912271719786,0.42017907500753365,0.5477649880665582,0.577406098374551,0.3675991227171979,0.11874929700370912,1.153330221350714e-16,0.029484668490445298,1.153330221350714e-16
7.47,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7472838350133026,-0.03149473784920352,0.025166958966835216,0.007123386498518417,0.4174857117742586,0.38624798638007257,0.5748793140410331,0.36867082281793845,0.4174857117742586,0.5517828376858179,0.5748793140410331,0.36867082281793845,0.11962032167331728,3.737715246063124e-17,0.02970093818027426,3.737715246063124e-17
7.48,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7459733753503182,-0.031822834509312524,0.02487581089035279,0.006844434665394045,0.41478218077188356,0.3891050322078511,0.5722784179931761,0.3698077443774074,0.41478218077188367,0.5558643317255014,0.572278417993176,0.3698077443774075,0.12050514373842952,7.72877227840136e-17,0.029920633672551995,7.72877227840136e-17
7.49,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7446890424835835,-0.03213554192904764,0.02457696368047335,0.006559889243522849,0.412070635414807,0.39200454227011433,0.569605373219032,0.37100849157963006,0.41207063541480704,0.5600064889573062,0.569605373219032,0.3710084915796301,0.12140311690223461,3.836053764134925e-17,0.030143594496036045,3.836053764134925e-17
7.5,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7434314575050762,-0.03243270888587564,0.02427050983124843,0.006269982776591391,0.40935325040741394,0.3949443954805452,0.566862191288314,0.37227162032880307,0.409353250407414,0.5642062792579218,0.5668621912883139,0.3722716203288031,0.12231358426803216,8.28001160155458e-17,0.03036965754760155,8.28001160155458e-17
7.51,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.742201228571732,-0.03271419167249326,0.02395654419100575,0.005974952189580341,0.40663222002346516,0.3979224381762739,0.5640509307554067,0.37359563961658643,0.4066322200234652,0.5684606259661056,0.5640509307554066,0.3735956396165865,0.1232358788502216,7.475430492126248e-17,0.030598657219115727,7.475430492126248e-17
7.52,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7409989506113464,-0.0329798541663227,0.02363516393299359,0.005675038595138543,0.4039097563632741,0.4009364857951947,0.5611736955280415,0.37497901292483604,0.40390975636327414,0.5727664082788496,0.5611736955280415,0.3749790129248361,0.12416932409376306,3.913714551286889e-17,0.03083042552641734,3.913714551286889e-17
7.53,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.739825205034871,-0.033229567895339575,0.023306468525305116,0.005370487096534329,0.40118808759005287,0.4039843245793129,0.5582326332029548,0.3764201596625505,0.40118808759005287,0.5771204636847328,0.5582326332029548,0.3764201596625505,0.12511323440170177,4.224327714674015e-17,0.031064792240296984,4.224327714674015e-17
7.54,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7386805594552521,-0.0334632121002003,0.022970559700093113,0.005061546587346093,0.3984694561468452,0.40706371330274455,0.5552299333698825,0.37791745663577997,0.39846945614684526,0.5815195904324924,0.5552299333698824,0.37791745663578,0.12606691567032474,2.341185913750337e-16,0.03130158501937356,7.421393569348535e-17
7.55,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7375655674129338,-0.03368067379264089,0.022627541422083126,0.004748469548054674,0.3957561169554613,0.4101723850229969,0.5521678258852503,0.3794692395492253,0.39575611695546126,0.585960550032853,0.5521678258852503,0.37946923954922535,0.1270296658315319,2.2856421867363293e-16,0.03154062954476078,5.42014343128949e-17
7.56,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7364807681081733,-0.03388184781011658,0.022277519856396467,0.004431511839704772,0.39305033559887054,0.4133080488541148,0.5490485791169621,0.38107380453822576,0.3930503355988706,0.5904400697915926,0.5490485791169621,0.3810738045382258,0.128000775401974,7.17135608139879e-17,0.031781749656414976,7.17135608139879e-17
7.57,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.735426686140288,-0.03406663686665773,0.021920603335691638,0.0041109324948033895,0.39035438648850396,0.4164683917602745,0.5458744981616965,0.38272940972981306,0.390354386488504,0.5949548453718208,0.5458744981616965,0.3827294097298131,0.12897952803852725,6.211787775057362e-17,0.03202476749105536,6.211787775057362e-17
7.58,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7344038312539638,-0.03423495159991641,0.02155690232663509,0.003786993505626635,0.38767055101794695,0.419651080368382,0.5426479230361454,0.3844342768314894,0.387670551017947,0.5995015433834028,0.5426479230361454,0.38443427683148945,0.1299652010996502,6.418476861114186e-17,0.03226950362154601,6.418476861114186e-17
7.59,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.733412698092747,-0.03438671061438124,0.021186529395711542,0.003459959610107271,0.38500111570450735,0.42285376279822295,0.539371226843654,0.3861865927463626,0.3850011157045074,0.6040768039974614,0.5393712268436539,0.38618659274636263,0.1309570662121794,4.3887561147589046e-17,0.032515777197626626,4.3887561147589046e-17
7.6,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.732453765959839,-0.034521840520739505,0.02080959917438417,0.0031300980754787474,0.38234837032016633,0.42607407050868595,0.5360468139177322,0.3879845112132544,0.3823483703201663,0.6086772435838372,0.5360468139177321,0.38798451121325445,0.1319543898431008,4.2582514789575634e-17,0.03276340608788005,4.2582514789575634e-17
7.61,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7315274985863094,-0.03464027597136769,0.02042622832361606,0.0027976784798521273,0.37971460601342316,0.4293096201585758,0.5326771179439336,0.3898261544703768,0.3797146060134233,0.613299457369394,0.5326771179439336,0.3898261544703769,0.13295643387584039,2.2890627747152275e-16,0.03301220702282145,5.562622843188746e-17
7.62,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.730634343906841,-0.03474195969193279,0.020036535497763193,0.002462972491904303,0.37710211342355726,0.4325580154805211,0.5292646000616016,0.3917096149411611,0.3771021134235573,0.6179400221150301,0.5292646000616015,0.39170961494116113,0.13396245619060973,5.93873657494515e-17,0.033261995738994216,5.93873657494515e-17
7.63,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7297747338431104,-0.034826842509089934,0.019640641307850613,0.002126253648857693,0.374513180788841,0.43581684916646257,0.5258117469470092,0.3936329569407977,0.374513180788841,0.6225954988092324,0.5258117469470092,0.3936329569407977,0.13497171124834015,5.597004042492165e-17,0.03351258712395665,5.597004042492165e-17
7.64,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7289490840949164,-0.03489488337426196,0.019238668284243,0.0017877971329330953,0.371950092050248,0.4390837047632019,0.5223210688794284,0.3955942184020381,0.37195009205024804,0.6272624353760027,0.5223210688794284,0.3955942184020382,0.13598345067772752,4.236997725484164e-17,0.03376379536204224,4.236997725484164e-17
7.65,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7281577939391508,-0.03494604938349028,0.018830740838720994,0.0014478795464579542,0.3694151249521995,0.44235615857648425,0.5187950977916752,0.39759141261879183,0.3694151249521996,0.6319373693949776,0.5187950977916751,0.3975914126187919,0.13699692386492685,7.50809808741823e-17,0.034015434080775814,7.50809808741823e-17
7.66,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7274012460367107,-0.03498031579334687,0.018416985225975846,0.0011067786858143074,0.3669105491419042,0.4456317815820738,0.5152363853066897,0.39962253000604314,0.3669105491419043,0.6366168308315339,0.5152363853066895,0.39962253000604325,0.13801137854540643,5.724587470723463e-17,0.03426731649782787,5.724587470723463e-17
7.67,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7266798062474482,-0.034997666032900006,0.017997529504532647,0.0007647733144104755,0.36443862426884843,0.44890814134228496,0.511647500761717,0.4016855398745979,0.3644386242688485,0.6412973447746928,0.511647500761717,0.40168553987459793,0.13902606139749582,7.77683639726378e-18,0.03451925556838814,7.77683639726378e-18
7.68,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7259938234532435,-0.03499809171172779,0.01757250349711633,0.0004221429348628294,0.3620015980859954,0.4521828039264144,0.5080310292216734,0.40377839221916023,0.3620015980859954,0.645975434180592,0.5080310292216733,0.40377839221916034,0.14004021863713972,2.2592109434688917e-16,0.034771064132839195,4.167174455890645e-17
7.69,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.725343629389288,-0.03498159262397574,0.01714203875047094,7.916756057344637e-05,0.35960170455425816,0.45545333583352215,0.5043895694832767,0.405899019518231,0.3596017045542582,0.6506476226193172,0.5043895694832767,0.40589901951823104,0.1410530966133788,2.7272160242026636e-17,0.03502255506461075,2.7272160242026636e-17
7.7,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.724729538483662,-0.03494817674845627,0.016706268494645623,-0.00026387251311009853,0.3572411619518008,0.45871730591601456,0.5007257320715285,0.40804533854431824,0.35724116195180095,0.6553104370228778,0.5007257320715284,0.4080453385443183,0.1420639424040818,1.7934945613494645e-17,0.035273541418095536,1.7934945613494645e-17
7.71,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7241518477052775,-0.03489786024479025,0.01626532760175955,-0.0006066969379647209,0.3549221709897386,0.46197228730245693,0.49704213723015483,0.41021525218292715,0.35492217098973866,0.6599604104320814,0.4970421372301548,0.4102152521829272,0.14307200441143622,2.224132082948028e-16,0.03552383657650587,1.2799556542087784e-17
7.72,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7236108364202687,-0.03483066744559235,0.01581935254425848,-0.0009490255420056664,0.3526469129357827,0.465215859318078,0.49334141290759054,0.4124066512588174,0.35264691293578276,0.6645940847401115,0.4933414129075905,0.4124066512588175,0.14407653295672537,2.288896642870096e-16,0.03577325439955299,5.555782430141324e-17
7.73,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.723106766256892,-0.034746630844703995,0.015368481352676404,-0.0012905785584558952,0.3504175477473957,0.46844560940139374,0.4896261927401188,0.4146174163679837,0.3504175477473958,0.6692080134305624,0.4896261927401187,0.4146174163679838,0.1450767808739028,1.2425713733788716e-16,0.03602160937082753,1.2425713733788716e-16
7.74,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7226398809790053,-0.034645791081479624,0.014912853572914518,-0.0016310768543843096,0.3482362122160012,0.4716591350154056,0.48589911403376285,0.4168454197138357,0.34823621221600126,0.6737987643077221,0.4858991140337628,0.41684541971383576,0.1460720041014882,2.1624330111175838e-17,0.03626871674476364,2.1624330111175838e-17
7.75,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.722210406368186,-0.034528196921133895,0.014452610223051445,-0.0019702421588263606,0.34610501812379163,0.47485404555182514,0.4821628157465287,0.41908852694604054,0.34610501812379163,0.6783629222168931,0.4821628157465287,0.41908852694604054,0.14706146227230155,7.152448122690996e-18,0.036514392693065764,7.152448122690996e-18
7.76,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7218185501145447,-0.034393905231159226,0.013987893749697763,-0.002307797290199784,0.34402605041466994,0.4780279642267752,0.47841993647260606,0.4213445990004935,0.3440260504146699,0.682897091752536,0.478419936472606,0.42134459900049354,0.14804441930055878,5.929227997717099e-17,0.03675845445048076,5.929227997717099e-17
7.77,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7214645017162882,-0.034242980953825206,0.013518847983908214,-0.0026434663828303036,0.34200136538085646,0.4811785299664315,0.4746731124301159,0.4236114939388843,0.34200136538085646,0.687397899952045,0.4746731124301159,0.4236114939388843,0.1490201439658514,8.716877585302702e-18,0.03700072045979618,8.716877585302702e-18
7.78,1.0,0.7,1.0,1.0,1,FAULT_TOLERANT,1.7211484323880801,-0.03407549707477298,0.013045618096665854,-0.002976975112401659,0.3400329888666745,0.4843033992810714,0.47092497545400475,0.4258870687863295,0.3400329888666745,0.6918619989729592,0.47092497545400464,0.4258870687863296,0.1499879104935362,4.3610271956070115e-17,0.03724101051594738,4.3610271956070115e-17
