time,x_ref,y_ref,z_ref,yaw_ref,task_phase,actual_mass_scale,mass_estimate_scale,mass_phase,acc_residual_raw_z_m_s2,disturbance_hat_z_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
1.57,0.13067827468930215,0.06533913734465108,2.01306782746893,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.58,0.13288009954382382,0.06644004977191191,2.0132880099543824,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.59,0.13510245213798405,0.06755122606899203,2.0135102452137983,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.6,0.13734533246419756,0.06867266623209878,2.01373453324642,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.61,0.13960873920415925,0.06980436960207963,2.013960873920416,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.62,0.14189266973491205,0.07094633486745602,2.0141892669734913,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.63,0.14419712013491517,0.07209856006745759,2.0144197120134915,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.64,0.1465220851901124,0.0732610425950562,2.0146522085190113,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.65,0.14886755840000007,0.07443377920000004,2.01488675584,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.66,0.15123353198369505,0.07561676599184752,2.0151233531983697,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.67,0.15361999688600333,0.07680999844300167,2.0153619996886003,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.68,0.15602694278348803,0.07801347139174401,2.015602694278349,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.69,0.1584543580905371,0.07922717904526855,2.015845435809054,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.7,0.16090222996543208,0.08045111498271604,2.016090222996543,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.71,0.16337054431641604,0.08168527215820802,2.0163370544316415,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.72,0.16585928580776138,0.08292964290388069,2.0165859285807763,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.73,0.1683684378658386,0.0841842189329193,2.016836843786584,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.74,0.17089798268518402,0.08544899134259201,2.0170897982685183,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.75,0.17344790123456794,0.08672395061728397,2.017344790123457,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.76,0.1760181732630629,0.08800908663153145,2.017601817326306,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.77,0.178608777306112,0.089304388653056,2.017860877730611,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.78,0.18121969069159663,0.09060984534579831,2.01812196906916,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.79,0.18385088954590498,0.09192544477295249,2.0183850889545907,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.8,0.18650234880000002,0.09325117440000001,2.01865023488,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.81,0.1891740421954876,0.0945870210977438,2.0189174042195486,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.82,0.19186594229068488,0.09593297114534244,2.0191865942290685,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.83,0.19457802046668804,0.09728901023334402,2.0194578020466687,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.84,0.1973102469334408,0.0986551234667204,2.019731024693344,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.85,0.20006259073580246,0.10003129536790123,2.0200062590735803,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.86,0.20283501975961604,0.10141750987980802,2.0202835019759617,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.87,0.2056275007377762,0.1028137503688881,2.0205627500737777,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.88,0.20843999925629797,0.10421999962814898,2.02084399992563,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.89,0.21127247976038396,0.10563623988019198,2.0211272479760383,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.9,0.21412490556049382,0.10706245278024691,2.0214124905560493,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.91,0.2169972388384111,0.10849861941920555,2.0216997238838412,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.92,0.21988944065331198,0.10994472032665599,2.021988944065331,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.93,0.22280147094783362,0.11140073547391681,2.0222801470947833,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.94,0.22573328855414196,0.11286664427707098,2.0225733288554144,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.95,0.22868485120000004,0.11434242560000002,2.02286848512,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.96,0.23165611551483573,0.11582805775741786,2.0231656115514838,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.97,0.23464703703581075,0.11732351851790537,2.023464703703581,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.98,0.23765757021388798,0.11882878510694399,2.0237657570213887,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
1.99,0.24068766841990002,0.12034383420995001,2.02406876684199,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.0,0.24373728395061728,0.12186864197530864,2.024373728395062,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.01,0.24680636803481604,0.12340318401740802,2.0246806368034815,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.02,0.24989487083934653,0.12494743541967326,2.0249894870839347,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.03,0.2530027414752017,0.12650137073760084,2.0253002741475203,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.04,0.2561299280035841,0.12806496400179204,2.0256129928003586,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.05,0.25927637744197524,0.12963818872098762,2.0259276377441977,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.06,0.26244203577020364,0.13122101788510182,2.0262442035770203,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.07,0.2656268479365119,0.13281342396825596,2.0265626847936513,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.08,0.26883075786362626,0.13441537893181313,2.0268830757863627,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.09,0.2720537084548236,0.1360268542274118,2.0272053708454822,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.1,0.27529564160000003,0.13764782080000001,2.02752956416,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.11,0.2785564981817394,0.1392782490908697,2.027855649818174,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.12,0.2818362180813812,0.1409181090406906,2.028183621808138,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.13,0.28513474018508794,0.14256737009254397,2.0285134740185087,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.14,0.28845200238991486,0.14422600119495743,2.0288452002389916,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.15,0.29178794160987664,0.14589397080493832,2.0291787941609876,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.16,0.29514249378201607,0.14757124689100803,2.0295142493782015,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.17,0.2985155938724725,0.14925779693623625,2.0298515593872475,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.18,0.3019071758825498,0.1509535879412749,2.030190717588255,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.19,0.30531717285478394,0.15265858642739197,2.0305317172854784,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.2,0.3087455168790123,0.15437275843950615,2.0308745516879014,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.21,0.3121921390984407,0.15609606954922034,2.031219213909844,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.22,0.31565696971571205,0.15782848485785603,2.031565696971571,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.23,0.31913993799897444,0.15956996899948722,2.0319139937998973,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.24,0.3226409722879495,0.16132048614397476,2.032264097228795,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.25,0.3261599999999999,0.16307999999999995,2.032616,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.26,0.32969694763619883,0.16484847381809942,2.03296969476362,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.27,0.3332517407873961,0.16662587039369806,2.0333251740787395,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.28,0.3368243041402882,0.1684121520701441,2.0336824304140286,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.29,0.34041456148348526,0.17020728074174263,2.0340414561483486,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.3,0.3440224357135803,0.17201121785679016,2.0344022435713582,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.31,0.3476478488412159,0.17382392442060796,2.0347647848841217,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.32,0.35129072199715383,0.17564536099857692,2.0351290721997155,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.33,0.3549509754383425,0.17747548771917124,2.0354950975438344,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.34,0.35862852855398397,0.17931426427699199,2.0358628528553986,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.35,0.36232329987160505,0.18116164993580253,2.0362323299871607,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.36,0.36603520706312215,0.18301760353156107,2.0366035207063122,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.37,0.36976416695091197,0.18488208347545598,2.0369764166950914,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.38,0.37351009551387815,0.18675504775693907,2.037351009551388,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.39,0.3772729078935199,0.18863645394675996,2.037727290789352,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.4,0.3810525184000002,0.1905262592000001,2.0381052518400002,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.41,0.38484884051821355,0.19242442025910678,2.0384848840518215,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.42,0.38866178691385533,0.19433089345692767,2.0388661786913858,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.43,0.392491269439488,0.196245634719744,2.039249126943949,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.44,0.39633719914061105,0.19816859957030553,2.039633719914061,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.45,0.4001994862617286,0.2000997431308643,2.0400199486261728,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.46,0.40407804025241606,0.20203902012620803,2.0404078040252416,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.47,0.40797276977339125,0.20398638488669563,2.0407972769773393,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.48,0.4118835827025794,0.2059417913512897,2.041188358270258,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.49,0.41581038614118415,0.20790519307059208,2.0415810386141184,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.5,0.419753086419753,0.2098765432098765,2.0419753086419754,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.51,0.4237115891042483,0.21185579455212414,2.042371158910425,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.52,0.4276857990021121,0.21384289950105606,2.042768579900211,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.53,0.43167562016833744,0.21583781008416872,2.043167562016834,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.54,0.43568095591153455,0.21784047795576728,2.0435680955911537,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.55,0.4397017088,0.2198508544,2.04397017088,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.56,0.4437377806677839,0.22186889033389195,2.0443737780667783,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.57,0.44778907262075873,0.22389453631037937,2.044778907262076,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.58,0.45185548504268813,0.22592774252134407,2.0451855485042687,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.59,0.45593691760129273,0.22796845880064637,2.0455936917601294,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.6,0.460033269254321,0.2300166346271605,2.0460033269254323,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.61,0.4641444382556159,0.23207221912780795,2.0464144438255616,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.62,0.4682703221611837,0.23413516108059185,2.0468270322161186,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.63,0.4724108178352608,0.2362054089176304,2.0472410817835263,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.64,0.47656582145638415,0.23828291072819208,2.0476565821456383,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.65,0.48073522852345674,0.24036761426172837,2.048073522852346,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.66,0.4849189338618184,0.2424594669309092,2.0484918933861818,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.67,0.48911683162931197,0.24455841581465598,2.048911683162931,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.68,0.4933288153223522,0.2466644076611761,2.0493328815322354,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.69,0.4975547777819938,0.2487773888909969,2.0497554777781994,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.7,0.5017946112000002,0.2508973056000001,2.05017946112,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.71,0.5060482071249098,0.2530241035624549,2.050604820712491,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.72,0.5103154564681072,0.2551577282340536,2.051031545646811,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.73,0.5145962495098879,0.25729812475494396,2.0514596249509887,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.74,0.5188904759055296,0.2594452379527648,2.051889047590553,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.75,0.5231980246913579,0.26159901234567895,2.052319802469136,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.76,0.5275187842908162,0.2637593921454081,2.0527518784290817,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.77,0.5318526425205319,0.26592632126026594,2.053185264252053,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.78,0.5361994865963869,0.26809974329819347,2.0536199486596387,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.79,0.5405592031395839,0.27027960156979197,2.0540559203139583,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.8,0.544931678182716,0.272465839091358,2.0544931678182716,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.81,0.5493167971758333,0.27465839858791663,2.0549316797175834,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.82,0.553714444992512,0.276857222496256,2.0553714444992512,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.83,0.5581245059359228,0.2790622529679614,2.055812450593592,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.84,0.5625468637448975,0.28127343187244874,2.0562546863744897,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.85,0.5669814016000002,0.2834907008000001,2.05669814016,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.86,0.5714280021295912,0.2857140010647956,2.0571428002129593,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.87,0.5758865474158997,0.28794327370794986,2.05758865474159,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.88,0.580356919001088,0.290178459500544,2.058035691900109,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.89,0.5848389978933224,0.2924194989466612,2.058483899789332,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.9,0.5893326645728396,0.2946663322864198,2.058933266457284,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.91,0.593837798998016,0.296918899499008,2.0593837798998016,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.92,0.5983542806114353,0.2991771403057176,2.0598354280611435,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.93,0.6028819883459571,0.30144099417297854,2.060288198834596,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.94,0.6074208006307841,0.30371040031539204,2.0607420800630782,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.95,0.611970595397531,0.3059852976987655,2.061197059539753,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.96,0.6165312500862925,0.30826562504314625,2.0616531250086294,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.97,0.6211026416517121,0.31055132082585607,2.062110264165171,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.98,0.6256846465690484,0.3128423232845242,2.0625684646569047,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
2.99,0.6302771408402457,0.31513857042012283,2.0630277140840247,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.0,0.6348800000000001,0.31744000000000006,2.063488,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.01,0.6394930991218283,0.31974654956091414,2.063949309912183,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.02,0.6441163128241365,0.32205815641206825,2.0644116312824137,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.03,0.6487495152762881,0.32437475763814405,2.064874951527629,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.04,0.6533925802046703,0.32669629010233514,2.065339258020467,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.05,0.6580453808987655,0.32902269044938276,2.0658045380898766,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.06,0.6627077902172163,0.33135389510860813,2.0662707790217216,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.07,0.6673796805938949,0.3336898402969474,2.0667379680593894,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.08,0.6720609240439719,0.33603046202198594,2.067206092404397,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.09,0.6767513921699839,0.33837569608499196,2.0676751392169983,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
3.1,0.6814509561679014,0.3407254780839507,2.0681450956167904,0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
