time,x,y,z,x_ref,y_ref,z_ref
92.76,-8.817643813359728,-8.361885091935092,9.999981124335795,-8.793495557463993,-8.277862558563287,10.0
92.77,-8.814642742719208,-8.369014136006433,9.999981127097838,-8.790501914729047,-8.284906302506062,10.0
92.78,-8.811638189064174,-8.376129952387782,9.999981129685612,-8.78750480164316,-8.291936963450924,10.0
92.79,-8.808630154825684,-8.383232534505055,9.999981132322903,-8.784504219389534,-8.298954530295523,10.0
92.8,-8.80561862587603,-8.390321812715868,9.999981135080596,-8.781500169152771,-8.305958991958121,10.0
92.81,-8.80260356845097,-8.39739764219469,9.99998113791526,-8.778492652118807,-8.312950337377757,10.0
92.82000000000001,-8.799585038692886,-8.404460221014848,9.999981140751416,-8.775481669474974,-8.319928555514103,10.0
92.83,-8.796563052377826,-8.411509593735785,9.999981143858088,-8.772467222409952,-8.32689363534763,10.0
92.84,-8.793537657487189,-8.41854592849254,9.999981147521758,-8.7694493121138,-8.333845565879516,10.0
92.85000000000001,-8.790508837181882,-8.425569145760614,9.999981151949399,-8.76642793977794,-8.340784336131714,10.0
92.86,-8.787476553497774,-8.432579084870579,9.999981156710561,-8.763403106595167,-8.347709935146948,10.0
92.87,-8.784440727551765,-8.439575427556502,9.999981160898576,-8.760374813759626,-8.354622351988782,10.0
92.88,-8.781401453581637,-8.446558519943595,9.999981164529002,-8.757343062466854,-8.361521575741529,10.0
92.89,-8.778358686057425,-8.453528171131357,9.999981168213573,-8.754307853913724,-8.368407595510398,10.0
92.9,-8.77531251291978,-8.46048470397552,9.999981172323803,-8.751269189298498,-8.375280400421417,10.0
92.91,-8.772262821201014,-8.467427667226584,9.999981176996963,-8.748227069820791,-8.38213997962148,10.0
92.92,-8.769209626434783,-8.474357104722577,9.999981181639239,-8.745181496681575,-8.3889863222784,10.0
92.93,-8.766152930504404,-8.481273007872641,9.999981185866163,-8.742132471083204,-8.395819417580844,10.0
92.94,-8.763092741054422,-8.488175390225617,9.999981189965863,-8.739079994229389,-8.402639254738418,10.0
92.95,-8.760029247999077,-8.495064972292113,9.9999811944161,-8.736024067325186,-8.409445822981688,10.0
92.96000000000001,-8.75696232171654,-8.501941236684706,9.999981200153554,-8.73296469157703,-8.416239111562156,10.0
92.97,-8.753891880687435,-8.508803851147027,9.99998120668254,-8.729901868192725,-8.42301910975226,10.0
92.98,-8.750817943107064,-8.515652870763805,9.999981212566501,-8.726835598381413,-8.429785806845489,10.0
92.99,-8.747740561560201,-8.522488484802013,9.999981217481242,-8.723765883353618,-8.436539192156284,10.0
93.0,-8.744659793329747,-8.529310901254002,9.999981222412398,-8.720692724321202,-8.443279255020157,10.0
93.01,-8.741575512639587,-8.536119613695472,9.999981228358676,-8.717616122497416,-8.45000598479359,10.0
93.02,-8.738487699419684,-8.54291452726572,9.999981234455365,-8.714536079096844,-8.456719370854177,10.0
93.03,-8.735396580523348,-8.549696513747877,9.999981240082375,-8.711452595335432,-8.463419402600586,10.0
93.04,-8.73230199968434,-8.55646494683819,9.999981246286417,-8.708365672430503,-8.470106069452521,10.0
93.05,-8.72920396551533,-8.563219844654146,9.99998125307561,-8.705275311600719,-8.476779360850836,10.0
93.06,-8.726102457552875,-8.569961111494557,9.999981259757263,-8.702181514066112,-8.48343926625748,10.0
93.07000000000001,-8.722997484981704,-8.576688767827978,9.999981266099217,-8.69908428104805,-8.490085775155583,10.0
93.08,-8.719889105844825,-8.583403026441118,9.999981272383858,-8.69598361376929,-8.496718877049362,10.0
93.09,-8.716777274424901,-8.590103692032926,9.999981278925821,-8.692879513453914,-8.503338561464272,10.0
93.10000000000001,-8.713662053438288,-8.596790996405115,9.999981285841859,-8.689771981327372,-8.50994481794692,10.0
