time,x_raw_ref,y_raw_ref,z_raw_ref,x_safe_ref,y_safe_ref,z_safe_ref,yaw_ref,raw_obstacle_distance_m,safe_obstacle_distance_m,altitude_filter_active,obstacle_filter_active,velocity_filter_active,safety_active,controller_mode
1.72,0.7409098316,0.0,0.84806782999,0.7312668786428506,0.0,0.852648232644646,0.0,3.5618642953807966,3.5713365220805273,0,0,0,0,NORMAL
1.74,0.7589823265125,0.0,0.8394833949065625,0.7492819197581226,0.0,0.8440910881148918,0.0,3.5441275261080647,3.553645166652059,0,0,0,0,NORMAL
1.76,0.7771506687999998,0.0,0.8308534323200001,0.7673966066353428,0.0,0.8354866118482122,0.0,3.5263176282412165,3.5358766255450926,0,0,0,0,NORMAL
1.78,0.7954077105875001,0.0,0.8221813374709375,0.7856038242042451,0.0,0.8268381835029837,0.0,3.508442203445021,3.5180384779765332,0,0,0,0,NORMAL
1.8,0.8137462500000003,0.0,0.8134705312499998,0.803896400971486,0.0,0.8181492095385441,0.0,3.4905088866913885,3.5001383396131653,0,0,0,0,NORMAL
1.82,0.8321590356625,0.0,0.8047244580603125,0.8222671135206452,0.0,0.8094231210776935,0.0,3.4725253404272487,3.482183856743228,0,0,0,0,NORMAL
1.84,0.8506387711999999,0.0,0.79594658368,0.8407086910122257,0.0,0.8032980923771927,0.0,3.4544992487384323,3.464054326862048,1,0,0,1,SAFETY_PROTECTION
1.86,0.8691781197374999,0.0,0.7871403931246875,0.8592138196836538,0.0,0.8011543323320174,0.0,3.4364383115120236,3.4456757846601964,1,0,0,1,SAFETY_PROTECTION
1.88,0.8877697084000002,0.0,0.7783093885099999,0.877775147349279,0.0,0.8004040163162061,0.0,3.4183502385998445,3.4271741112079837,1,0,0,1,SAFETY_PROTECTION
1.9,0.9064061328125004,0.0,0.7694570869140622,0.8963852879003729,0.0,0.8001414057106722,0.0,3.4002427439858898,3.4086000325115866,1,0,0,1,SAFETY_PROTECTION
1.92,0.9250799615999998,0.0,0.7605870182400001,0.9150368258051305,0.0,0.8000494919987353,0.0,3.382123539960692,3.389976404108076,1,0,0,1,SAFETY_PROTECTION
1.94,0.9437837408875001,0.0,0.7517027230784374,0.9337223206086707,0.0,0.8000173221995573,0.0,3.3640003313058346,3.371316117039552,1,0,0,1,SAFETY_PROTECTION
1.96,0.9625099987999998,0.0,0.7428077505700001,0.9524343114330345,0.0,0.8000060627698451,0.0,3.345880809491949,3.352628548254946,1,0,0,1,SAFETY_PROTECTION
1.98,0.9812512499625,0.0,0.7339056562678125,0.971165321477187,0.0,0.8000021219694458,0.0,3.32777264689375,3.3339218449761026,1,0,0,1,SAFETY_PROTECTION
2.0,1.0,0.0,0.725,0.9899078625170155,0.0,0.800000742689306,0.0,3.3096834910258406,3.315203727334133,1,0,0,1,SAFETY_PROTECTION
2.02,1.0187487500375,0.0,0.7160943437321874,1.0086544394053305,0.0,0.8000002599412571,0.0,3.291620958803199,3.2964817679521365,1,0,0,1,SAFETY_PROTECTION
2.04,1.0374900012000006,0.0,0.7071922494299997,1.027397554571866,0.0,0.80000009097944,0.0,3.273592630830433,3.2777634873653905,1,0,0,1,SAFETY_PROTECTION
2.06,1.0562162591124997,0.0,0.6982972769215626,1.046129712523278,0.0,0.800000031842804,0.0,3.255606045724077,3.25905638465659,1,0,0,1,SAFETY_PROTECTION
2.08,1.0749200384000002,0.0,0.6894129817599999,1.0648434243431475,0.0,0.8000000111449814,0.0,3.2376686944723447,3.2403679453075855,1,0,0,1,SAFETY_PROTECTION
2.1,1.0935938671875003,0.0,0.6805429130859374,1.0835312121919767,0.0,0.8000000039007436,0.0,3.219788014836979,3.221705641039423,1,0,0,1,SAFETY_PROTECTION
2.12,1.1122302916,0.0,0.67169061149,1.102185613807192,0.0,0.8000000013652602,0.0,3.201971385801902,3.2030769268352897,1,0,0,1,SAFETY_PROTECTION
2.14,1.1308218802625,0.0,0.6628596068753124,1.1207991870031422,0.0,0.800000000477841,0.0,3.184226122073598,3.1844892369730653,1,0,0,1,SAFETY_PROTECTION
2.16,1.1493612288000004,0.0,0.6540534163199998,1.1393645141711,0.0,0.8000000001672444,0.0,3.166559468638257,3.16594998070987,1,0,0,1,SAFETY_PROTECTION
2.18,1.1678409643374996,0.0,0.6452755419396876,1.1578742067792596,0.0,0.8000000000585356,0.0,3.1489785953808043,3.14746653784454,1,0,0,1,SAFETY_PROTECTION
2.2,1.1862537500000006,0.0,0.6365294687499997,1.1763209098727412,0.0,0.8000000000204874,0.0,3.131490591771098,3.1290462542375064,1,0,0,1,SAFETY_PROTECTION
