time,x,y,z,x_ref,y_ref,z_ref
38.99,-3.0306924117651217,1.0437194424461311,5.198666503231929,-2.850243057302315,0.936009890065245,5.198666666666667
39.0,-3.033956331337946,1.0341931009450551,5.199999837806893,-2.8531695488854605,0.9270509831248432,5.2
39.01,-3.037190361838378,1.024656568937592,5.201333172357731,-2.8560678808370294,0.9180829265655037,5.2013333333333325
39.02,-3.0403944174076543,1.0151099223035234,5.2026665068714015,-2.8589380245516574,0.9091058088983189,5.202666666666667
39.03,-3.043568409614356,1.0055532367964601,5.203999841479231,-2.8617799517021814,0.9001197187238263,5.204
39.04,-3.04671241909648,0.9959866433043677,5.205333175977309,-2.864593634239928,0.891124744731108,5.205333333333333
39.050000000000004,-3.0498263607270824,0.986410218748387,5.206666510538956,-2.867379044394991,0.8821209756969106,5.206666666666667
39.06,-3.0529101439197994,0.9768240378602179,5.207999845122983,-2.8701361546764916,0.8731085004848148,5.208
39.07,-3.0559638528876296,0.9672282324754666,5.209333179624767,-2.872864937872867,0.8640874080443074,5.209333333333333
39.08,-3.0589873450127625,0.9576228617858116,5.21066651422806,-2.8755653670521277,0.8550577874099288,5.210666666666666
39.09,-3.061980702811889,0.9480080553361707,5.211999848749975,-2.8782374155621295,0.8460197277003841,5.212000000000001
39.1,-3.0649438411902685,0.9383838908312728,5.213333183294928,-2.880881057030829,0.8369733181176893,5.213333333333333
39.11,-3.067876672663554,0.9287504456129857,5.214666517901849,-2.883496265366555,0.8279186479462393,5.214666666666667
39.12,-3.0707792816529227,0.9191078490053547,5.215999852398343,-2.886083014758257,0.8188558065519783,5.216
39.13,-3.0736515277067284,0.9094561629939246,5.21733318698801,-2.8886412796757632,0.8097848833814871,5.217333333333333
39.14,-3.076493494990089,0.8997955156835634,5.21866652154089,-2.8911710348700295,0.8007059679611254,5.218666666666667
39.15,-3.0793050988193413,0.8901259857905021,5.219999856067593,-2.893672255373393,0.791619149896123,5.22
39.160000000000004,-3.0820862544169425,0.8804476527765429,5.221333190683318,-2.896144916499822,0.7825245188696905,5.221333333333334
39.17,-3.0848370475197293,0.8707606440761686,5.222666525184925,-2.898588993845144,0.7734221646421799,5.222666666666667
39.18,-3.087557396738294,0.8610650401940083,5.2239998597569,-2.901004463287305,0.7643121770501474,5.224
39.19,-3.090247214019776,0.851360919272825,5.2253331943399,-2.903391300986596,0.7551946460054928,5.225333333333333
39.2,-3.092906589468818,0.8416484098189493,5.226666528849352,-2.905749483385894,0.7460696614945612,5.226666666666667
39.21,-3.0955353824920135,0.8319275766463368,5.227999863459055,-2.908078987210887,0.7369373135772816,5.228000000000001
39.22,-3.098133681243126,0.8221985459406321,5.229333197977645,-2.9103797894703165,0.7277976923862255,5.229333333333333
39.230000000000004,-3.100701403777842,0.8124613988048904,5.230666532529054,-2.9126518674561934,0.7186508881257642,5.230666666666668
