t,phase,uav_a,uav_b,distance_m
28.855,land,2,3,1.4657267775798
28.889,land,2,3,1.465698359706743
28.923000000000002,land,2,3,1.465672657982572
28.957,land,2,3,1.4656521771388051
28.991,land,2,3,1.4656408040522817
29.025,land,2,3,1.4656384034333665
29.059,land,2,3,1.4656441748390607
29.093,land,2,3,1.4656601752086094
29.127,land,2,3,1.4656887373684453
29.161,land,2,3,1.4657326597722025
29.195,land,2,3,1.4657919192208722
29.229,land,2,3,1.4658659913798424
29.263,land,2,3,1.465956598775121
29.297,land,2,3,1.466063169067727
29.331,land,2,3,1.4661819875258433
29.365,land,2,3,1.4663068479520747
29.399,land,2,3,1.466429449224139
29.433,land,2,3,1.4665420631935457
29.467,land,2,3,1.4666397158489797
29.501,land,2,3,1.4667205302981878
29.535,land,2,3,1.4667827373556284
29.569,land,2,3,1.4668272635474027
29.603,land,2,3,1.466858740298636
29.637,land,2,3,1.4668829434840573
29.671,land,2,3,1.4669048174751824
29.705,land,2,3,1.4669284288817437
29.739,land,2,3,1.4669564717099064
29.773,land,2,3,1.4669895696336892
29.807,land,2,3,1.4670285249768695
29.841,land,2,3,1.4670766502823505
29.875,land,2,3,1.4671405194051603
29.909,land,2,3,1.4672290614535484
29.944,land,2,3,1.4673490068221002
29.978,land,2,3,1.4675054369276517
30.012,land,2,3,1.4676862189661701
30.047,land,2,3,1.467896072226504
30.081,land,2,3,1.4681151311831626
30.115,land,2,3,1.4683412448662356
30.149,land,2,3,1.4685752125422338
30.183,land,2,3,1.46879163257794
30.217,land,2,3,1.4690051867636678
30.251,land,2,3,1.469208145485476
30.285,land,2,3,1.4693994363155263
30.319,land,2,3,1.4695782529703711
30.353,land,2,3,1.4697451762841687
30.387,land,2,3,1.4699011381867682
30.422,land,2,3,1.470055132641262
30.456,land,2,3,1.4702084294072646
30.49,land,2,3,1.4703717722193617
30.524,land,2,3,1.4705493812117372
30.558,land,2,3,1.470744344633681
30.592,land,2,3,1.4709567548227451
30.626,land,2,3,1.4711826277834945
30.66,land,2,3,1.4714186910251983
30.694,land,2,3,1.4716630264023458
30.728,land,2,3,1.4719119691037503
30.762,land,2,3,1.4721597110176348
30.796,land,2,3,1.472399014955445
30.83,land,2,3,1.4726243532671346
30.864,land,2,3,1.4728354786737803
30.898,land,2,3,1.4730319032789798
30.932,land,2,3,1.47321755247284
30.967,land,2,3,1.4734040630471512
31.001,land,2,3,1.4735792839265582
31.035,land,2,3,1.4737681105086744
31.069,land,2,3,1.4739593293572417
31.103,land,2,3,1.4741591592241503
31.137,land,2,3,1.4743670048085342
31.171,land,2,3,1.474581219179379
31.205,land,2,3,1.4747994902644466
31.239,land,2,3,1.4750187401112789
31.273,land,2,3,1.4752328499168608
31.307,land,2,3,1.4754347438178177
31.341,land,2,3,1.4756215563190116
31.375,land,2,3,1.4757933329753572
31.409,land,2,3,1.475948525297279
31.443,land,2,3,1.4760830810613297
31.478,land,2,3,1.4761963222937715
31.512,land,2,3,1.4762832939882604
31.546,land,2,3,1.4763511018624593
31.58,land,2,3,1.4764031906897697
31.614,land,2,3,1.4764436748666137
31.652,land,2,3,1.476472985137525
31.686,land,2,3,1.4764863150346392
31.721,land,2,3,1.4764764766619212
31.755,land,2,3,1.476447623219578
31.789,land,2,3,1.4764004257692327
31.823,land,2,3,1.476333020482981
31.857,land,2,3,1.4761909127948178
31.891,land,2,3,1.475055877525564
31.925,land,2,3,1.4739828007062192
31.959,land,2,3,1.472910316611913
31.993,land,2,3,1.471846115515444
32.027,land,2,3,1.4715888277230396
32.061,land,2,3,1.4711226302144702
32.095,land,2,3,1.4706407734921572
32.129,land,2,3,1.4701694720415297
32.163,land,2,3,1.4697368808965658
32.198,land,2,3,1.4693622688649073
32.232,land,2,3,1.4690932758765483
32.267,land,2,3,1.4689280533577018
32.301,land,2,3,1.4689023849980756
32.335,land,2,3,1.4691031119991576
32.37,land,2,3,1.4695414069374129
32.404,land,2,3,1.4703181524015612
32.438,land,2,3,1.4712943776686145
32.472,land,2,3,1.4723592460730244
