t,phase,uav_a,uav_b,distance_m
28.988,land,1,2,1.4781502540063152
29.022,land,1,2,1.4795788242157286
29.056,land,1,2,1.4807432628476984
29.09,land,1,2,1.4815636984221672
29.125,land,1,2,1.4819965647447941
29.159,land,1,2,1.4820025439658973
29.193,land,1,2,1.4816165493836382
29.227,land,1,2,1.4808828732642276
29.261,land,1,2,1.4798717283869924
29.295,land,1,2,1.4786713816380888
29.329,land,1,2,1.4773841618548567
29.363,land,1,2,1.4761144018492511
29.398,land,1,2,1.4748940900389895
29.432,land,1,2,1.4739653097984489
29.466,land,1,2,1.4732554739523689
29.5,land,1,2,1.472833844465547
29.534,land,1,2,1.472716238590041
29.568,land,1,2,1.4728850184491644
29.603,land,1,2,1.473331845058167
29.637,land,1,2,1.4739805811628612
29.671,land,1,2,1.4747785681436074
29.705,land,1,2,1.4756566601536625
29.739,land,1,2,1.4765439191371823
29.773,land,1,2,1.477373148057751
29.807,land,1,2,1.4780823523015993
29.841,land,1,2,1.4786196159392133
29.875,land,1,2,1.4789460532036751
29.909,land,1,2,1.4790424659868389
29.943,land,1,2,1.4789103132179269
29.977,land,1,2,1.4785680320533563
30.011,land,1,2,1.4780499537350729
30.045,land,1,2,1.4774016934132277
30.079,land,1,2,1.4766748697309344
30.113,land,1,2,1.475921864589536
30.147,land,1,2,1.4751969680479065
30.181,land,1,2,1.4745488612239337
30.215,land,1,2,1.4740157951995299
30.249,land,1,2,1.4736283485092632
30.283,land,1,2,1.4734059895365756
30.318,land,1,2,1.4733565194062017
30.352,land,1,2,1.4734771632958656
30.386,land,1,2,1.4737445089078
30.42,land,1,2,1.47412510433698
30.454,land,1,2,1.4745802843511886
30.488,land,1,2,1.4750673959069107
30.522,land,1,2,1.4755453446140365
30.556,land,1,2,1.4759785403714092
30.59,land,1,2,1.4763392986762702
30.624,land,1,2,1.4766052042942701
30.658,land,1,2,1.4767620380358948
30.692,land,1,2,1.476804788108821
30.726,land,1,2,1.4767384277618774
30.76,land,1,2,1.4765771476875036
30.794,land,1,2,1.4763398909727121
30.828,land,1,2,1.4760487352405167
30.863,land,1,2,1.4757170919053244
30.897,land,1,2,1.4753871441663018
30.931,land,1,2,1.4750730231562548
30.965,land,1,2,1.4747982144747784
31.002,land,1,2,1.4746023222869815
31.036,land,1,2,1.4744192538948593
31.07,land,1,2,1.4743478749799732
31.104,land,1,2,1.474348021373934
31.138,land,1,2,1.4744120672573584
31.172,land,1,2,1.4745267722707724
31.206,land,1,2,1.474675134402934
31.24,land,1,2,1.4748407929458531
31.274,land,1,2,1.4750085252791902
31.308,land,1,2,1.4751625693058836
31.343,land,1,2,1.47529344144206
31.379,land,1,2,1.4753822073726723
31.413,land,1,2,1.4754355356848703
31.447,land,1,2,1.4754360023855821
31.499,land,1,2,1.4753794735517891
31.533,land,1,2,1.4752215399228292
31.568,land,1,2,1.4750669954197526
31.602,land,1,2,1.4749016642955484
31.636,land,1,2,1.474739431527726
31.67,land,1,2,1.4745930238425806
31.704,land,1,2,1.4744694288259501
31.738,land,1,2,1.4743737018858207
31.772,land,1,2,1.4743106813896412
31.806,land,1,2,1.4742850560237644
31.84,land,1,2,1.4743006256180244
31.874,land,1,2,1.4743585991716024
31.908,land,1,2,1.4744574409637643
31.942,land,1,2,1.474592159742926
31.976,land,1,2,1.4747533539384317
32.01,land,1,2,1.474887744340928
32.044,land,1,2,1.4749126866692925
32.078,land,1,2,1.4750664006388847
32.112,land,1,2,1.4753389716055496
32.146,land,1,2,1.475603364160785
32.18,land,1,2,1.475822003510216
32.214,land,1,2,1.4760964393380696
32.248,land,1,2,1.476340873398286
32.282,land,2,3,1.475942101501098
32.316,land,2,3,1.4746568565587548
32.35,land,2,3,1.4738973630036178
32.384,land,2,3,1.4731504962332194
32.418,land,2,3,1.4724266325792394
32.452,land,2,3,1.4717538239635541
32.486,land,2,3,1.4711515510601485
32.52,land,2,3,1.4706330403183356
32.555,land,2,3,1.470191816685656
32.589,land,2,3,1.4698510101253324
32.623,land,2,3,1.4695903398560155
32.657,land,2,3,1.4694023203463542
32.691,land,2,3,1.4692786512399039
32.725,land,2,3,1.4692123685737049
32.759,land,2,3,1.469197874666984
32.793,land,2,3,1.469229739942783
32.827,land,2,3,1.469307712000796
32.861,land,2,3,1.4694374694487142
32.895,land,1,2,1.4700118867350487
32.929,land,1,2,1.469451020118059
32.963,land,1,2,1.4696679979514118
32.997,land,1,2,1.4697575141828758
33.031,land,1,2,1.469895174785025
33.065,land,1,2,1.4697920967795672
33.099,land,1,2,1.4697221514274434
33.133,land,1,2,1.4697082326344426
33.167,land,1,2,1.469709174418614
33.201,land,1,2,1.4697091743899204
33.235,land,1,2,1.4697090637767902
33.269,land,1,2,1.4697090639125627
33.303,land,1,2,1.469709064027501
33.337,land,1,2,1.4697090641859718
33.372,land,1,2,1.4697090643232391
33.406,land,1,2,1.4697090644634854
33.44,land,1,2,1.469709064601015
33.474,land,1,2,1.4697090648270217
33.508,land,1,2,1.4697090649371094
33.543,land,1,2,1.4697090652863878
33.577,land,1,2,1.4697090653767892
33.611,land,1,2,1.46970906570061
33.646,land,1,2,1.4697090659166026
33.68,land,1,2,1.4697090661853156
33.714,land,1,2,1.4697090666129977
33.748,land,1,2,1.4697090668308135
33.782,land,1,2,1.469709067241764
33.816,land,1,2,1.4697090674350906
33.85,land,1,2,1.4697093513885744
33.884,land,1,2,1.469709351388121
33.918,land,1,2,1.4697093513573996
33.952,land,1,2,1.469709351362474
33.986,land,1,2,1.46970935145189
34.02,land,1,2,1.469709351558577
34.055,land,1,2,1.4697093518452722
34.089,land,1,2,1.469709352059756
34.123,land,1,2,1.4697093524485088
34.157,land,1,2,1.4697093530386998
34.191,land,1,2,1.4697093532613315
34.225,land,1,2,1.4697093542970008
34.259,land,1,2,1.4697093548142752
34.294,land,1,2,1.469709356088902
34.328,land,1,2,1.469709357199159
34.362,land,1,2,1.469709357617014
34.396,land,1,2,1.4697093586896866
34.431,land,1,2,1.469709360118075
34.465,land,1,2,1.4697093616384531
34.499,land,1,2,1.4697093647475
