time_s,position_x_m,position_y_m,position_z_m,position_ref_x_m,position_ref_y_m,position_ref_z_m,position_error_norm_m
40.31,10.004796923625143,10.13322986214291,15.467195871146364,10.0,10.0,15.0,0.4858448195248092
40.32,10.005786416501362,10.14136661888617,15.466698471570883,10.0,10.0,15.0,0.4876735249301864
40.33,10.006771552145649,10.149456218765025,15.466186249589306,10.0,10.0,15.0,0.4896045695784946
40.34,10.007752306707166,10.157497865054852,15.465661375248049,10.0,10.0,15.0,0.4916362396671163
40.35,10.008728682338175,10.165491165778828,15.465121744032606,10.0,10.0,15.0,0.49376285058530833
40.36,10.009700656006416,10.173435566478302,15.46456954018876,10.0,10.0,15.0,0.4959827175595946
40.37,10.010668230875334,10.181330913661931,15.464002673950699,10.0,10.0,15.0,0.49829026965502593
40.38,10.011631384219653,10.189176869540097,15.463423343688781,10.0,10.0,15.0,0.5006839048177464
40.39,10.012590119383464,10.196973485094276,15.462829472643934,10.0,10.0,15.0,0.5031582113849844
40.4,10.013544413283993,10.2047206074194,15.462223271919646,10.0,10.0,15.0,0.5057117077322598
40.410000000000004,10.01449426878759,10.21241845636766,15.461602676139048,10.0,10.0,15.0,0.5083391732416822
40.42,10.015439661819176,10.220067029486005,15.460969907428067,10.0,10.0,15.0,0.5110392706809582
40.43,10.01638059422133,10.227666679187971,15.460322910037224,10.0,10.0,15.0,0.5138069892329808
40.44,10.017317040400865,10.235217518641134,15.459663915199684,10.0,10.0,15.0,0.5166411480908578
40.45,10.018249000743923,10.242719997096703,15.458990874766537,10.0,10.0,15.0,0.5195369535824431
40.46,10.019176447752612,10.2501743096193,15.458306027046069,10.0,10.0,15.0,0.5224933834687805
40.47,10.020099380069226,10.25758096861217,15.45760732946158,10.0,10.0,15.0,0.525505859574667
40.480000000000004,10.021017768056549,10.264940219561447,15.456897025274971,10.0,10.0,15.0,0.5285735125982615
40.49,10.021931608483579,10.27225260743641,15.456173075578764,10.0,10.0,15.0,0.531691971530124
40.5,10.022840869490771,10.279518399779153,15.45543772658473,10.0,10.0,15.0,0.5348605088533461
40.51,10.023745545982292,10.286738147189238,15.454688941246923,10.0,10.0,15.0,0.5380749476604186
40.52,10.024645603981572,10.293912115087855,15.453928967223778,10.0,10.0,15.0,0.5413346880404749
40.53,10.025541036577541,10.301040836087548,15.453155767366676,10.0,10.0,15.0,0.544635730593785
40.54,10.026431808083997,10.308124555070687,15.452371589745702,10.0,10.0,15.0,0.5479775881595454
40.550000000000004,10.027317909989359,10.315163768045274,15.451574395331736,10.0,10.0,15.0,0.5513564213953664
