time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,jx_ref,jy_ref,jz_ref,yaw_ref
4.3,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.3500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.4,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.55,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.6000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.65,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.800000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.8500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.9,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
