time_s,uav1_tracking_error_m,uav2_tracking_error_m,uav3_tracking_error_m,minimum_pair_distance_m,formation_distance_error_m,clearance_lower_bound_m,uav1_x_m,uav1_y_m,uav1_z_m,uav2_x_m,uav2_y_m,uav2_z_m,uav3_x_m,uav3_y_m,uav3_z_m,uav1_ref_x_m,uav1_ref_y_m,uav1_ref_z_m,uav2_ref_x_m,uav2_ref_y_m,uav2_ref_z_m,uav3_ref_x_m,uav3_ref_y_m,uav3_ref_z_m
85.0,0.10907319427849628,0.06253577881032424,0.009791349608704043,4.912666191018649,0.05612410479835065,0.3375631952455037,-4.636747723086546,-11.549116009778292,1.9802450758206893,-17.504575561066137,-17.865311826919093,1.7173956439533393,-19.797224615764154,-22.200680506554324,1.4299450777548335,-4.704721521467624,-11.634417661624449,1.979854389142913,-17.567083731474852,-17.867017864886524,1.71813164532727,-19.80471103723761,-22.199322441238937,1.4237823122002469
86.0,0.14942368567300574,0.03698553160730064,0.21383486693986303,4.75385141799234,0.21861239739912658,0.232032755105137,-4.341751366200267,-11.176056241411429,2.0014170713892536,-17.505326208236667,-17.865341660414426,1.7191536151751174,-19.649187843250537,-22.09976370233196,1.4496530304143564,-4.4348868098888055,-11.292902617134079,2.0018062365541485,-17.542294337922428,-17.866104056882953,1.7199936672188574,-19.466939569211366,-21.987934078334018,1.447405337060923
87.0,0.13518830461221348,0.0824258336100357,0.16115570560629097,4.129494919968888,0.19729205028528468,0.2847119164387091,-4.255205571051896,-11.066568969013394,2.008691157399091,-17.515311843154215,-17.871064877392662,1.7351455599017203,-19.02089692809078,-21.70856350804912,1.4911248522246672,-4.339537989891788,-11.172224827709371,2.0095631434960652,-17.434377819329672,-17.88545884188711,1.7411883754714772,-18.884211415261255,-21.6232438598205,1.4881601164631604
88.0,0.04484469068825569,0.24022363610203662,0.05275233475204722,3.516993124800696,0.11077385467119485,0.20809770640796338,-4.3034133689834135,-11.127258332249568,2.009134040691599,-17.098393652554023,-17.947744088843834,1.8540999249216923,-18.277886823237747,-21.245197017014604,1.5303088090710046,-4.333463011275748,-11.160518801603468,2.010478086593465,-16.861615136133917,-17.98828042688536,1.8537327707845568,-18.323158816174868,-21.2721189080374,1.5273989532240406
89.0,0.09287472395617932,0.015397979227341204,0.2091135387908703,3.327574679351407,0.1762691620274821,0.23675408325412972,-4.335478663014062,-11.118050398002977,2.021609428674533,-16.247749547555244,-18.09906640737938,1.9838704115008745,-17.85491244839225,-20.980003748073774,1.5480026611149167,-4.314377463731523,-11.02762264349602,2.0234191119630403,-16.257733753231033,-18.09668839891762,1.9723918019568143,-18.032590209587976,-21.090271630003855,1.547720709402099
90.0,0.16431149595192707,0.2805373516101668,0.15349143733585835,3.5002775445267478,0.20584160688092115,0.1677839908998332,-4.284748487793653,-10.778872326614064,2.062852709446905,-15.841120752152312,-18.17189013369832,1.9995602104682397,-17.869604059121162,-20.98860431205018,1.5486504639129997,-4.255435301375084,-10.617197587072317,2.0633850608898285,-16.117165696088545,-18.121888179406366,2.0000064645144087,-17.999874439857525,-21.069767111205785,1.5500103431201597
91.0,0.1427655324066875,0.049243980724435525,0.013818031666386572,3.595102688585637,0.06290252272375843,0.3038708571173125,-4.175266895989408,-10.067409438655824,2.132249428048868,-15.98554686641283,-18.125913215533483,2.005535378064327,-17.999171936629246,-21.06913846121096,1.5500108767711924,-4.1561615863356,-9.925936553076324,2.1306979667355233,-16.001527813069067,-18.07974277026934,2.01168915460154,-17.988729352797915,-21.060135764934437,1.5509284288468403
92.0,0.06854694966549918,0.2315511271953161,0.06027205292767749,3.8399105516022765,0.10018365026270966,0.2167702153146839,-4.039082097190742,-9.124997510137266,2.218008320959218,-15.75814756104567,-17.969650948728003,2.0556997013370246,-17.98874550606434,-21.05480199363088,1.5545122293071703,-4.03136279425907,-9.056939739388424,2.2153182444934645,-15.534554779914178,-17.90954967243345,2.058866611356585,-17.94060062668703,-21.018543947455264,1.5548930723035845
93.0,0.0199681563523924,0.12317711885626115,0.04566309981349124,4.393900759680635,0.08089143845278308,0.32514422365373885,-3.9004147845595396,-8.149759433817701,2.3041850384430256,-14.982356302402717,-17.694715618102798,2.129886581423682,-17.870062785814067,-20.957664314847587,1.5635995923469417,-3.9038828511112253,-8.169273580435071,2.3017564865489,-14.862917922651272,-17.664764750730225,2.126720891023533,-17.835551644523818,-20.92776286003485,1.563546568737533
94.0,0.09902355644297747,0.1199225892605119,0.04071151409057473,4.883815719370639,0.09908816603932427,0.3283987532494881,-3.7830550257496607,-7.329552508385975,2.375220094004985,-14.212552604898104,-17.430619441718477,2.1843462015044963,-17.690880890190662,-20.804845605078015,1.578139867814841,-3.7973591699804192,-7.427529706598451,2.373985258439252,-14.326080186323209,-17.46910874729121,2.1809566547441603,-17.661142731672193,-20.77704240145979,1.5779136465933228
95.0,0.14833430301356215,0.2302758538000764,0.04600630575848278,4.841038810910518,0.1683329616123658,0.2180454887099236,-3.7074634636960813,-6.8046184515676735,2.4201005730412164,-13.92321984282503,-17.326193179349062,2.1992489067596757,-17.44572051579616,-20.59224159693259,1.5987711705695704,-3.72897868788052,-6.9513839036261285,2.4203508946143764,-14.14080462252936,-17.401583173186143,2.199674716126843,-17.41159475156182,-20.56138836529988,1.5984703670061775
96.0,0.14393612479928147,0.05906828070595907,0.0474941300118364,4.292549599750943,0.10908537945446609,0.3027002647247185,-3.681227896013989,-6.622768179709096,2.4369593179111066,-14.051229255421376,-17.368342654930544,2.196691794779724,-17.122476626012517,-20.312361267737444,1.6255735387192833,-3.702233902553805,-6.765155072040725,2.4384852941968282,-14.108503297193314,-17.382714911861854,2.1981696835998483,-17.086952701388917,-20.280839637171326,1.6252130232949948
97.0,0.06274861936888267,0.1920749768105946,0.04302513223607316,3.8454186055292876,0.15678530306964777,0.2562463656994054,-3.6904627053192414,-6.686975810978311,2.4376097693127914,-13.997169371115445,-17.307842438506853,2.178920372100236,-16.72436395723681,-19.968374882299376,1.6581314928905222,-3.6994808589732116,-6.74902707194125,2.4399978962531934,-13.830004152432897,-17.213261132770874,2.180641704399244,-16.692249307817043,-19.939745391999953,1.6577270404554356
98.0,0.04029709452523122,0.18974042537181965,0.03571546325075687,3.8642224980840636,0.09849448359214641,0.2585809171381803,-3.6896602063992145,-6.7510700738027785,2.4384687567968286,-13.438833653317445,-16.971083653366943,2.1440812203705364,-16.263192102875717,-19.5699572682538,1.6956720356377002,-3.6696590198157972,-6.716115459228819,2.439877047397761,-13.274923707832672,-16.875520494041346,2.1457064499445675,-16.236668622677893,-19.546042291284405,1.6952558746530124
99.0,0.08500489802079973,0.006365475437692211,0.02710455552187579,4.060159295325287,0.05972247869772662,0.36163149150320023,-3.6034732710313486,-6.657590391598118,2.438845742872389,-12.671813060217849,-16.510358336119534,2.1067906214545613,-15.75271132897729,-19.128819151134447,1.7371660535442965,-3.5539970777056746,-6.5884700439275425,2.439408343464134,-12.677765734184609,-16.512177635534446,2.1081229501798457,-15.732709618672093,-19.110531680359358,1.7367699127161778
100.0,0.09368538726021922,0.18385181421215843,0.017347196728337545,3.9410863148584285,0.18128779804888628,0.26446952829784154,-3.382836018350532,-6.400612514425632,2.438316838134928,-12.148552426394112,-16.192070880907355,2.08313099488471,-15.207975903150034,-18.65804725351054,1.7813863001476873,-3.320447327217894,-6.3307227300692075,2.4384619155834137,-12.306444527059853,-16.286245947815818,2.084753002667709,-15.195349785069984,-18.64615678565871,1.7810353716294136
101.0,0.08916036848011097,0.18731590382034632,0.006700013039383307,3.2881424955378833,0.1808460295846507,0.26100543868965365,-3.022143474518469,-5.9997701810805575,2.4370006380975804,-12.070698850543161,-16.143268553207637,2.080786498296321,-14.645761111092787,-18.172187489545042,1.826968896411332,-2.961413621413565,-5.934490351047629,2.437006981426636,-12.230924806400607,-16.240295726252853,2.079999996894593,-14.641208723412438,-18.167279911978817,1.8266831980263192
102.0,0.07599605441338883,0.011121998678478007,0.004454797314200371,2.3892880364903233,0.05782997370100299,0.3706403351106111,-2.539724902384667,-5.469719652042382,2.4351238205349968,-12.204393661753487,-16.226312987555595,2.0811452415361513,-14.083908721160252,-17.68664875826407,1.872483075420079,-2.488999513230234,-5.413130481646248,2.4350925889586654,-12.21137256208594,-16.234659540498594,2.0788368094441303,-14.087711743211626,-17.688959639741654,1.8722779676827
103.0,0.05387872529869538,0.09031887089784345,0.015230838188087951,1.6855410425815607,0.06635655176551217,0.35800247161215654,-1.9656243173625183,-4.837142364047439,2.4328725124422643,-12.178633794567702,-16.235745207202402,2.072943523854058,-13.540260558761824,-17.21683995778403,1.9165010371749105,-1.9302563968722597,-4.796497250065734,2.432828360192087,-12.095200484281891,-16.201171445759996,2.071925587344963,-13.55225345765183,-17.22622802225806,1.916386785009656
104.0,0.02507469319093865,0.09426279628017396,0.025304461973861197,1.277648825468855,0.07454795397007877,0.354058546229826,-1.3386176347080763,-4.1448479429056215,2.4304004630820235,-11.920420739695391,-16.154806355221012,2.0563869781769974,-13.031741409430262,-16.777387412529894,1.957666578450614,-1.3224316492011874,-4.12569714995158,2.4303652349411022,-11.830991400504328,-16.12500978113638,2.056207458745386,-13.05136137929022,-16.79336778299092,1.9576481825466718
105.0,0.00654447672555974,0.07770080622723664,0.034131979541872824,1.1493612476075559,0.06919423121917719,0.37062053628276337,-0.7033428618980975,-3.4434773389517046,2.427879460766636,-11.481911270870892,-16.023598718142267,2.03067932472585,-12.573558956470292,-16.38143482066033,1.9947637046956566,-0.708216771126124,-3.4478448524217002,2.427876214575423,-11.407045928114751,-16.002802049194734,2.0309864127504715,-12.599859515757668,-16.40318951281838,1.9948410204547027
106.0,0.03719130147271242,0.06213764708903984,0.04119350225000042,1.289113680587351,0.0629173130228339,0.38618369542096015,-0.10551776143771485,-2.7837252020866208,2.4254996927712877,-10.902650866155385,-15.857145934778314,1.9968512761873538,-12.178388302877252,-16.03993548998231,2.0267854127560474,-0.13099552899411382,-2.810819018094033,2.4255371057741644,-10.842878795521617,-15.840173621247112,1.997423404942536,-12.210031965459528,-16.066308867297057,2.0269533860092652
107.0,0.06371996464718128,0.04028097238459735,0.04596459457888085,1.6421755928884172,0.063749387490775,0.3829164248768187,0.41322753797481204,-2.211288688487033,2.4234405074862213,-10.21917631429706,-15.661250068144069,1.9573921498648494,-11.855533007692394,-15.760930166790438,2.0530024411130503,0.3699079040194828,-2.258018109114137,2.42350726427974,-10.180715163381656,-15.649296442628005,1.9580304629015963,-11.89078651327642,-15.79042376392522,2.053251493093526
108.0,0.08285901498369602,0.01056888289375857,0.04792344245547978,2.1313588593876376,0.05833247698893995,0.36377737454030395,0.8201516265654673,-1.762202731556366,2.4218428284394036,-9.486835049305842,-15.450229950213695,1.915585767291165,-11.610083004142771,-15.54881692142518,2.073032008523901,0.763980806520622,-1.8231162011827893,2.4219103386517555,-9.476986945801212,-15.446437737971728,1.9161647917258335,-11.646818226265065,-15.579591579406042,2.0733485816913872
109.0,0.09128468183559552,0.021598926271340982,0.04654966916974962,2.6823154768670934,0.04517204439710376,0.35535170768840446,1.0960929592310296,-1.4576527347956232,2.420784183184364,-8.772897450738505,-15.244200611300386,1.8750730192403475,-11.442078071675814,-15.403629844580644,2.0869065619788154,1.0342737675061882,-1.524818795583589,2.420815014020901,-8.793829131537546,-15.249508716489794,1.8755228795520533,-11.477773049359001,-15.433506346910733,2.0872738173805825
110.0,0.08566342351947757,0.0504110951522135,0.041324468367403604,3.22424274247091,0.03558186424253347,0.3609729660045224,1.2401934015410385,-1.2986148240859545,2.420252982265998,-8.141965009467462,-15.062265204235592,1.8393722427171437,-11.345671042808767,-15.320316504859992,2.095142531364811,1.1821525449736345,-1.361618631210547,2.420215755842848,-8.190576105200172,-15.07561327724831,1.8396346030761466,-11.377411401069491,-15.346775953341842,2.095541190825754
111.0,0.06267087939900468,0.07184807985398331,0.03173025327269523,3.6919725690306024,0.027769548581426363,0.37647326265601666,1.274651753986334,-1.260587257431698,2.420122959976022,-7.6460389820522145,-14.919338517788704,1.8113383067903084,-11.308292315318159,-15.288015239943293,2.098809084432586,1.2320499245305943,-1.3065514965956933,2.4200135536521414,-7.7152579684521845,-14.93859671444534,1.811357333073551,-11.332771769186177,-15.30819933659635,2.099218417271555
112.0,0.01751114699424254,0.0820785420428171,0.017255332410935745,4.0314380516626915,0.03688213945562172,0.3662428004671829,1.2494950713694097,-1.2882972796395247,2.420146301030355,-7.3170432897519495,-14.824518450651707,1.7926371765724511,-11.309814151511063,-15.289329545645591,2.0995968740114814,1.236689070732983,-1.300240380395889,2.420051638064342,-7.396096861211578,-14.846594422688307,1.7923700399197133,-11.323334306478014,-15.300043682828992,2.099995836035725
113.0,0.07741590238650205,0.07701750270977316,0.011255666935155905,4.204916146036712,0.0957600896662596,0.36922048713749794,1.2525700203146883,-1.2645072480021562,2.4218156145543275,-7.158815816767707,-14.778902209540508,1.7832327959874257,-11.3193972080694,-15.299687240108785,2.0989308059436227,1.288282362118529,-1.1958212661309329,2.4221096886743085,-7.233003282852555,-14.799580602271355,1.782667399110548,-11.308292742448948,-15.297849039136878,2.0988872327151147
114.0,0.15411370970689792,0.05245685952993284,0.0703413854316587,4.14958474914656,0.13583976903557815,0.29252267981710206,1.3913962888014177,-0.9852819398074472,2.4285498111613943,-7.138491586678146,-14.773037707197256,1.7808713912574063,-11.244040555340753,-15.291191647570567,2.0891533244593616,1.4603976591432681,-0.8474789451793373,2.428975348579183,-7.189072413406889,-14.78691696445275,1.7800538967829005,-11.174817874183011,-15.278697620411597,2.088979533982887
115.0,0.14684850098945476,0.006923837997094416,0.1069185731622836,3.814181634559518,0.10386457258724031,0.2997878885345452,1.6956630413538718,-0.37354695798843524,2.4411162882552944,-7.177567547987162,-14.783261094849985,1.7814785879516728,-10.952761499678523,-15.247937345797679,2.0642649920259823,1.7598305246932764,-0.2414599500177128,2.4409196920207363,-7.180036138271453,-14.776799086123741,1.781181876239295,-10.847087809300836,-15.23167381898018,2.0646524768332473
116.0,0.07844324726512222,0.09271967711583004,0.0974230026676478,3.3195136639988823,0.014649632445806896,0.3484446193773522,2.11109133649034,0.467028148258891,2.4570059637556225,-7.139377450059942,-14.72057893100993,1.7955225696959427,-10.420207522331653,-15.170765596361623,2.0249936325609714,2.1448719905588733,0.5378213817453072,2.456278952932494,-7.0770460051204385,-14.65193978914179,1.7961532041565034,-10.323824199203443,-15.156594213127258,2.0258111707976156
117.0,0.009271668784315661,0.13797915678633016,0.05938386099229407,2.8864683218320057,0.08286921232208577,0.31034218572366984,2.55175923807216,1.359799068276987,2.472958524103596,-6.903169041991312,-14.439299426984086,1.8345264518246023,-9.716380891743016,-15.069939685076866,1.9753501935336584,2.5470701144192365,1.3518258913372614,2.47232259100847,-6.81447008473375,-14.333607888591686,1.8343229791339544,-9.65768045142509,-15.061013689162907,1.9763640227982244
118.0,0.08964422971829568,0.1037385380411213,0.011224757435522434,2.6732321527066087,0.12311121196256132,0.3445828044688787,2.9332068047930737,2.132049931344223,2.4862963002061673,-6.478799467405808,-13.929122721326957,1.8942053506288188,-8.945326951529337,-14.959491069783747,1.9216530978240136,2.8929915368270214,2.051932582790056,2.486121357771897,-6.414014060066385,-13.848118102508604,1.8925359193281943,-8.93437937511908,-14.957232041301054,1.9226741465703048
119.0,0.14305535229928856,0.02657748175824101,0.03738559715193008,2.7285923519342985,0.11500638213723254,0.3035810372247114,3.1898939682512255,2.65146663538927,2.495171794883804,-5.967844505525078,-13.309240626582529,1.961930987804485,-8.2147630827821,-14.85466512683312,1.8711772317564204,3.125983038192978,2.523481606908164,2.4954153626439615,-5.952010733789689,-13.28801191799045,1.9596957829472397,-8.251850826543581,-14.859300571537894,1.8720107720842745
120.0,0.14768808075320755,0.05460303725111992,0.0780977232212095,2.956280247162424,0.06674076716642026,0.2989483087707924,3.293899103916693,2.861954063273858,2.499141133327674,-5.490787443201966,-12.72984148997661,2.023272586138169,-7.621976724355047,-14.769567718265966,1.8305498285577122,3.227933095770565,2.729817245236818,2.4994821390125344,-5.525999956961589,-12.771541024380703,2.021623531179259,-7.699369354547408,-14.780028689530287,1.8310006549679219
121.0,0.08014774180217604,0.11454890191299606,0.10147928494079936,3.192087949612572,0.0286593570584334,0.33377244059700395,3.2770045014410027,2.8278018731435846,2.49978250890893,-5.148003126231241,-12.314130461193422,2.0663559797702846,-7.236154402995987,-14.714197222087146,1.8041933076358536,3.241084658694744,2.756154229048914,2.4999837767795436,-5.221308557696824,-12.402150746451241,2.065915491121258,-7.336691846055843,-14.727990512474179,1.8040794859285931
122.0,0.0420116557629623,0.13162834814401816,0.0973997613017501,3.3170476381310454,0.10687249558121688,0.31669299436598186,3.2555467484890515,2.755384590454792,2.495573582698148,-4.993386467459588,-12.126828260670248,2.0859819483010065,-7.076698676225773,-14.691321589759077,1.7927427294106997,3.2926267149141966,2.7751273273408383,2.4950447631598363,-5.0776302698371865,-12.227963477585204,2.0868015187077606,-7.173195171556452,-14.704531464983004,1.79194330017538
123.0,0.1206488141689401,0.08145370845725518,0.05584707226890249,3.3129625646386676,0.11905016464224749,0.32598757535505984,3.4176342241996576,2.806789885465139,2.472754999810111,-5.003241630364286,-12.1387999575644,2.088138783425277,-7.09163195673644,-14.69346538581572,1.7914380097324463,3.5254945362222587,2.860848084073795,2.472730221882416,-5.055561542865531,-12.20120085069258,2.0899994053930855,-7.146978892109425,-14.700782223619134,1.7899971383346
124.0,0.1349905354971118,0.10698545110282215,0.19741688653196773,3.267162692098613,0.019786186723632117,0.2484507355130323,3.8685151763385988,2.984984171689724,2.427004179081288,-5.025355014824706,-12.161745036258987,2.087451173625583,-7.024191652726696,-14.726015693767822,1.7657057048759355,3.9944879113525587,3.033488798420191,2.4277889673570123,-4.9614322898502365,-12.075972738528948,2.089149679328348,-6.8302115989438965,-14.762687783043202,1.7651367667627014
125.0,0.1052171593479549,0.2325224159602833,0.08363174543211004,3.5313760164900234,0.17079671124211587,0.2157989265497167,4.578162214096135,3.250207286564594,2.361017462273231,-4.754882088760703,-11.801635272559528,2.0843118691659392,-6.556028106597147,-14.820343320291881,1.746833996070839,4.677484408454662,3.284906002603585,2.362340879934249,-4.615392800317284,-11.615607117639161,2.0860259025611323,-6.637075181195938,-14.799967413138702,1.750068644534629
126.0,0.054715312550993316,0.046605888643436996,0.11346300537333573,4.363710758947092,0.02503123058995656,0.3324046166716643,5.447515554449284,3.5683632348249272,2.2820798627819325,-4.221661085119647,-11.093671521739859,2.082514564888847,-6.502536075245339,-14.799964556141878,1.7616207969331523,5.4988423386685135,3.5872553050149474,2.283634318699895,-4.1945691750877305,-11.055749831479785,2.082227032480258,-6.5927940474018385,-14.73120892022013,1.7615000511583485
127.0,0.004315371688957029,0.2159729682136654,0.12910216465274996,4.795107697396063,0.22945084986172018,0.2323483742963346,6.356846510789642,3.9019210572782326,2.2003273368259566,-3.8367789775312633,-10.580946871351875,2.0791731499874655,-6.4838689254511985,-14.569960479160983,1.8076163898764808,6.352803719698873,3.901606233328927,2.2018035342691173,-3.9671184971391082,-10.753152943717213,2.080173783747224,-6.417597807537343,-14.459169151001557,1.8067278781184748
128.0,0.06127440656374323,0.16765606380179943,0.13891297688273768,4.232764771235212,0.2007644866220522,0.28066527870820057,7.184701786987136,4.206854051124073,2.126521525842163,-3.834991589474908,-10.574613147204612,2.085965039341902,-6.199458965506204,-14.07988986572635,1.889428114355694,7.126897239389749,4.186557077620106,2.127626081580734,-3.956773867267995,-10.689502409711787,2.0948018886445623,-6.106740049050448,-13.976478010232869,1.8869774366759655
129.0,0.10629368422771789,0.23795203639141765,0.05437062038334546,3.5210256770234225,0.16899831556996237,0.21036930611858234,7.825310425993842,4.44296481213375,2.06982623571337,-4.03431946235426,-10.365633001123483,2.321689003358554,-5.753440793754132,-13.420530844992197,1.9902635521474783,7.725341219298848,4.406849733479271,2.0702802326914655,-4.086884163436844,-10.133804092220812,2.311036265686088,-5.720800321035566,-13.377201709424972,1.986609798929836
130.0,0.1270229754298637,0.17420634227294549,0.04459054087594674,3.167722024280245,0.058772943156578286,0.2741150002370545,8.211860982062817,4.585283946948681,2.035547649554318,-4.193255616390456,-9.821866554484819,2.37922420137766,-5.322282737394581,-12.766930722970883,2.0853575196208616,8.092446578271995,4.5419845451296625,2.0351023895701883,-4.1221519345890325,-9.980635805216076,2.370035015089653,-5.350124492521868,-12.801626760317827,2.08230170557855
131.0,0.11171050064115892,0.08024604751009191,0.11699559264994705,2.6225126739287274,0.05333241265917025,0.328872029395053,8.341071940688094,4.632797256719123,2.022814597728112,-4.152008805479061,-9.816277205032488,2.36574162793533,-5.01396401795127,-12.283975692430598,2.15344440256045,8.236019796017585,4.594835148543246,2.0213444968921883,-4.109710321057012,-9.884173268322561,2.372097015122593,-5.079265110761636,-12.381043968348491,2.1522254736814133
132.0,0.049136814137854284,0.14217997605398486,0.1403954106989116,2.512874185072242,0.17516448989885505,0.30547221134608843,8.296652513136086,4.616435710396426,2.022273690274046,-4.073977324648902,-9.690503294178813,2.3747198546832107,-4.875335302260254,-12.064546215020838,2.1842407961991075,8.250310116685782,4.600258328119068,2.020015129335518,-4.0664281036131396,-9.548596818670958,2.3792703559087602,-4.9514217595186025,-12.182532426119142,2.185228904419965
133.0,0.03281106658446242,0.15232856462549424,0.08669586102285597,3.093347175448861,0.14455509467279387,0.29599277788450573,8.250867255690967,4.605633520071819,2.022628885306424,-3.998524468440987,-9.124540192151397,2.3903904228396313,-4.885813611121099,-12.080912869291012,2.18698118263216,8.276394047873898,4.626218795526872,2.0215355392043017,-3.9921047489134827,-8.972351677611567,2.391588272668067,-4.932876947829739,-12.153659107993668,2.1900142357078036
134.0,0.0771051956615741,0.054440817730672345,0.078133781727862,3.9453797030372995,0.019704210151600805,0.367733840317138,8.328900460469221,4.684488015271013,2.0281911748569916,-3.906575510583662,-8.314242207132727,2.407421050355435,-4.921177203521749,-12.121003877911182,2.194888728771434,8.386473122749198,4.735776830125711,2.0279519536082486,-3.900248949091673,-8.260173674622607,2.406811914020598,-4.894672678158736,-12.047596843558313,2.1986042758234
135.0,0.09034167035560964,0.041841183222994655,0.19744504078734096,4.403981674484234,0.15233111100930743,0.24842258125765906,8.552339016943485,4.899795399632249,2.0414771145699535,-3.8075458035372254,-7.524961916150053,2.4222576699195577,-4.812099846478198,-11.808591276015278,2.231351223447619,8.615838162189451,4.964056209791881,2.041321444081288,-3.8108019439069767,-7.566671580586568,2.4216363358821615,-4.742084641015281,-11.623983648369709,2.232912937433996
136.0,0.0885406498187137,0.10811192891072151,0.1227078728975287,4.232558280312089,0.14303079561471735,0.3231597491474713,8.913577095061429,5.257840520514654,2.062600477654895,-3.729011798175235,-6.932688280093529,2.433022085222516,-4.546918327083803,-11.082942866153285,2.2882278274042855,8.97504699207706,5.3215647867636315,2.0622594171949498,-3.742860842892365,-7.039909441066568,2.432896495359832,-4.505588117451279,-10.967424655453659,2.2860880050928802
137.0,0.07721408250452473,0.1347694854973452,0.0560333223368639,3.7041396718099495,0.13070013629360516,0.3135518570126548,9.400458774468483,5.743646570980404,2.0907216761891005,-3.6892003264785305,-6.6314544221143645,2.438536876537488,-4.260077867544136,-10.28999879639282,2.3395287818246366,9.454523351396386,5.798771627601821,2.0902076809478363,-3.707401947502586,-6.764988909582705,2.4387732446474994,-4.280362716277326,-10.342156425944712,2.3367288169130305
138.0,0.05721745903268717,0.09848274342950931,0.18726861152004515,3.230569527938664,0.15009458612699023,0.2585990105249549,9.988996730359508,6.3299320457012875,2.1242961908838534,-3.6867245879252053,-6.610048716223883,2.439698415552092,-4.089538502092185,-9.814554403487667,2.3657813965823093,10.029155800331061,6.370684153150557,2.1237025111550905,-3.7000040732622366,-6.707631580888421,2.4399993249214145,-4.15369071576818,-9.990491040629063,2.365210386519432
