time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
13.5,0.020943133754114534,0.020814970378975634,15.20995470185579,0.0,0.0,15.0,-0.003833094872579449,0.003710527212363182,0.04874017734517497,13.711698614637513,-14.299727200990946,13.711991721312874,-13.187048518573686,1.0,0.9035171907185546,1.0,1.0,2.0
13.51,0.020863794036807597,0.02073522468122266,15.203530193688257,0.0,0.0,15.0,-0.004023759048483411,0.003908401035154608,0.04874963959453948,13.857525860935839,-14.458159173643885,13.857632485773182,-13.32696778284682,1.0,0.9036766092094338,1.0,1.0,2.0
13.52,0.020787995088456517,0.020659130809117,15.197033765521399,0.0,0.0,15.0,-0.004215324465686515,0.004104504051819959,0.04876004385956003,13.996259229534298,-14.60894646038441,13.99645285848744,-13.460173352002382,1.0,0.903836189798333,1.0,1.0,2.0
13.530000000000001,0.020715983991544906,0.02058693326882769,15.190484380796358,0.0,0.0,15.0,-0.004406720685472615,0.004297101382905897,0.04877132645532581,14.127751161821607,-14.751908854409969,14.128308464466732,-13.586547142623685,1.0,0.9039959186614642,1.0,1.0,2.0
13.540000000000001,0.02064801727798218,0.02051889092496947,15.183898837500005,0.0,0.0,15.0,-0.004596358395154451,0.004485203771627047,0.04878341823831279,14.252017947356384,-14.886998874076683,14.253120131289952,-13.706074508527434,1.0,0.9041557788085712,1.0,1.0,2.0
13.55,0.020584357898131546,0.020455263987993667,15.177294677330481,0.0,0.0,15.0,-0.004783060182089059,0.004667262159885662,0.04879625075889058,14.369019847818302,-15.014133147673398,14.37080314354398,-13.818713257590815,1.0,0.9043157543148309,1.0,1.0,2.0
13.56,0.020525258790838365,0.020396308545367607,15.170687960313138,0.0,0.0,15.0,-0.004965228280049184,0.004842415395044533,0.048809753318398895,14.478795744435185,-15.133291163932832,14.481303120749383,-13.924470651244002,1.0,0.9044758272179391,1.0,1.0,2.0
13.57,0.020470960654384477,0.020342273150383113,15.164093668491633,0.0,0.0,15.0,-0.005140974249889387,0.00501032076639055,0.048823854224337195,14.581428189834183,-15.24448852850852,14.584584967558344,-14.023382708417772,1.0,0.9046359781216301,1.0,1.0,2.0
13.58,0.020421716056370755,0.02029341737951354,15.157526187357568,0.0,0.0,15.0,-0.005308383112389184,0.005170659741278057,0.04883847947763982,14.677055802544041,-15.347790330407074,14.680643034741776,-14.115524085164251,1.0,0.9047961867065869,1.0,1.0,2.0
13.59,0.020377755029171437,0.020249976679688437,15.150998891984058,0.0,0.0,15.0,-0.005465935133885281,0.005323099085489083,0.04885355870235158,14.765784809074937,-15.443277733511735,14.769524499442774,-14.200974571014495,1.0,0.9049564314198845,1.0,1.0,2.0
