time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat
43.522,10.070060189385506,9.863659193662917,15.001092254915218,10.0,10.0,15.0,-0.007990705503713356,-0.00024636636922404444,-0.004664428495079383,1.0207040730737735,-0.42490611665443295,-0.1598031552162819,-0.430040236081982,0.8722288923753388
43.524,10.070058813554418,9.863773906799858,15.001092204754508,10.0,10.0,15.0,-0.007941315399866571,-0.00024643688257896135,-0.00466507564488994,1.0206456391807512,-0.42491510098339175,-0.1597507905539351,-0.43001214289109885,0.8721851333447542
43.526,10.070057428040492,9.863888931657867,15.001092153403325,10.0,10.0,15.0,-0.007892305701762742,-0.00024655245953479366,-0.004665724180860518,1.0205741431672175,-0.42493343328954347,-0.15968624954802768,-0.4299748039643081,0.8721414484797015
43.528,10.070056032845184,9.86400426629706,15.001092100848178,10.0,10.0,15.0,-0.007843622225541748,-0.0002466935614449505,-0.004666373965680614,1.0204934234792207,-0.42495951634556256,-0.15961309868037427,-0.42992981527891333,0.8720978379473594
43.53,10.070054627968545,9.86411990878855,15.001092047075751,10.0,10.0,15.0,-0.0077951956859776,-0.0002468372718032958,-0.004667024883783458,1.0204080173577879,-0.42499134732952837,-0.15953555354546878,-0.42987917863023084,0.8720543019138711
43.532000000000004,10.07005321341142,9.86423585721121,15.001091992072798,10.0,10.0,15.0,-0.007746954813721804,-0.0002469619160415231,-0.00466767686821204,1.0203222593864578,-0.4250268795989563,-0.15945764144309044,-0.42982494010078315,0.8720108405440983
43.534,10.070051789174657,9.864352109651056,15.001091935826162,10.0,10.0,15.0,-0.00769882136236982,-0.00024704551460491184,-0.004668329884061163,1.0202406439266487,-0.4250638648853468,-0.15938353798753108,-0.42976934771075753,0.8719674540017884
43.536,10.070050355260424,9.864468664198213,15.001091878322736,10.0,10.0,15.0,-0.007650717493998458,-0.00024706851896123556,-0.004668983941620737,1.0201673190934561,-0.4251000494947555,-0.15931709707497338,-0.42971465533167846,0.8719241424495056
43.538000000000004,10.070048911672457,9.864585518943443,15.001091819549458,10.0,10.0,15.0,-0.007602567744405865,-0.0002470145518002609,-0.0046696390835132525,1.0201060182234674,-0.4251332035308258,-0.15926178713528222,-0.4296630933339874,0.8718809060487275
43.54,10.070047458416626,9.864702671976708,15.001091759493256,10.0,10.0,15.0,-0.007554303128070479,-0.00024687162026686046,-0.004670295388911339,1.0200598116130866,-0.42516123841473336,-0.1592204605795035,-0.4296167511065226,0.8718377449597872
43.542,10.070045995500728,9.8648201213868,15.00109169814108,10.0,10.0,15.0,-0.007505860577754675,-0.00024663174730668456,-0.0046709529647670535,1.0200311847750954,-0.42518218944951736,-0.15919542650583596,-0.42957759440678334,0.8717946593418633
43.544000000000004,10.070044522935852,9.86493786525642,15.001091635479812,10.0,10.0,15.0,-0.007457193280750396,-0.0002462940098667826,-0.004671611949419889,1.0200214548023059,-0.42519450381680124,-0.1591879086154422,-0.42954717739072923,0.8717516493526059
43.546,10.07004304073313,9.865055901667661,15.001091571496332,10.0,10.0,15.0,-0.007408255987915775,-0.00024585758296274057,-0.00467227247927661,1.020031882288275,-0.42519668248327064,-0.15919907797890404,-0.42952700041121755,0.8717087151496467
43.548,10.070041548907996,9.865174228693014,15.001091506177428,10.0,10.0,15.0,-0.007359028252975531,-0.00024533093421067603,-0.0046729347213640875,1.0200620969686558,-0.42518788755973647,-0.15922859087584829,-0.4295179029394094,0.8716658568886058
43.550000000000004,10.070040047478512,9.865292844396468,15.001091439509837,10.0,10.0,15.0,-0.007309512292060248,-0.00024472823244893016,-0.004673598842758859,1.020110507553878,-0.4251679532357764,-0.15927496939967312,-0.4295200523305499,0.8716230747237037
43.552,10.070038536462668,9.865411746841323,15.001091371480316,10.0,10.0,15.0,-0.0072597134441250944,-0.00024406358947571535,-0.004674265000412744,1.0201754361974154,-0.42513682549700227,-0.15933665532141328,-0.4295335040504713,0.8715803688089941
43.554,10.07003701588092,9.865530934082438,15.001091302075578,10.0,10.0,15.0,-0.00720966088622305,-0.0002433565839634936,-0.004674933344507908,1.0202539720400159,-0.4250951687352781,-0.15941094523060795,-0.42955759506704705,0.871537739297021
43.556,10.070035485755138,9.86565040416692,15.001091231282354,10.0,10.0,15.0,-0.007159410021829047,-0.00024263008157451884,-0.0046756039900419525,1.0203421181434236,-0.4250444968567457,-0.1594941268942418,-0.42959081246654696,0.8714951863385125
43.558,10.070033946106218,9.865770155145754,15.00109115908739,10.0,10.0,15.0,-0.007109004586115707,-0.00024190473639734648,-0.004676277056685049,1.0204364371812547,-0.42498596085120766,-0.15958300829979388,-0.42963200631022014,0.8714527100848972
43.56,10.070032396956575,9.865890185059664,15.001091085477471,10.0,10.0,15.0,-0.007058524865913364,-0.000241204782553902,-0.004676952603891679,1.0205320885253717,-0.42492191248340705,-0.15967309385017847,-0.4296788252727576,0.8714103106847607
43.562,10.070030838327382,9.866010491950565,15.001091010439485,10.0,10.0,15.0,-0.00700805290115128,-0.00024055161150032302,-0.004677630651066116,1.0206244888913099,-0.42485481583396284,-0.15976012705598014,-0.4297288053265644,0.871367988285676
43.564,10.070029270239523,9.866131073860386,15.001090933960336,10.0,10.0,15.0,-0.006957672309870214,-0.00023996596547569353,-0.004678311203598965,1.0207090805753687,-0.42478720143729765,-0.15983987550749368,-0.42977941585485746,0.8713257430348608
43.566,10.070027692711351,9.86625192883572,15.001090856027156,10.0,10.0,15.0,-0.006907463035514198,-0.00023946287879672817,-0.004678994206912854,1.0207820252814572,-0.4247215749398334,-0.15990877479630383,-0.4298281505594118,0.8712835750779243
43.568,10.070026105760498,9.866373054925113,15.00109077662713,10.0,10.0,15.0,-0.006857502171507997,-0.0002390557401956676,-0.0046796795927525146,1.0208397423709243,-0.4246603726679587,-0.1599635000433735,-0.4298725723343277,0.871241484560076
43.57,10.070024509400879,9.866494450186854,15.001090695747754,10.0,10.0,15.0,-0.006807852238826997,-0.0002387494978924282,-0.0046803672297335685,1.0208799725065658,-0.4246056770049726,-0.1600019531546512,-0.4299105974274264,0.8711994716246192
43.572,10.070022903644965,9.866616112684202,15.00109061337665,10.0,10.0,15.0,-0.006758568600780131,-0.00023854581064633316,-0.004681056968063617,1.0209010020971987,-0.4245593851257235,-0.16002254287536516,-0.4299403271243251,0.8711575364140428
43.574,10.070021288502174,9.866738040491974,15.001090529501717,10.0,10.0,15.0,-0.0067096867735173165,-0.00023843935671439997,-0.004681748630668236,1.0209024121684966,-0.4245228374680512,-0.1600248800447701,-0.42996041920155725,0.8711156790694811
43.576,10.070019663979735,9.866860231697535,15.001090444111032,10.0,10.0,15.0,-0.006661222824239821,-0.00023841970379768072,-0.0046824420450096525,1.020884824464153,-0.42449681112596965,-0.16000954198263367,-0.4299700948529787,0.8710738997311074
43.578,10.07001803008208,9.86698268440022,15.001090357192947,10.0,10.0,15.0,-0.006613174238527643,-0.00023846989387917188,-0.004683137018300924,1.0208500564214835,-0.42448156590828356,-0.15997821602080986,-0.42996909237871916,0.871032198537647
43.58,10.070016386812002,9.867105396718577,15.001090268736043,10.0,10.0,15.0,-0.006565513853928277,-0.00023856853938869325,-0.004683833400679068,1.0208009690707929,-0.42447662333691366,-0.1599335587403033,-0.4299578888076003,0.8709905756264316
43.582,10.0700147341735,9.867228366760699,15.001090178728768,10.0,10.0,15.0,-0.006518228687000134,-0.00023869723017444524,-0.004684531026436941,1.0207397732311738,-0.42448192098645526,-0.15987762255018972,-0.42993654494444006,0.87094903113551
43.584,10.070013072168333,9.867351592663608,15.001090087159955,10.0,10.0,15.0,-0.0064712702471795905,-0.00023883096451839158,-0.0046852297834782015,1.0206702272172299,-0.42449632185312486,-0.15981389698174625,-0.42990619671766434,0.8709075652002572
43.586,10.070011400798952,9.867475072561417,15.00108999401842,10.0,10.0,15.0,-0.006424595123668599,-0.00023894650816397127,-0.004685929561244224,1.0205957917130943,-0.4245188171059443,-0.15974559488203421,-0.4298678518953182,0.8708661779561806
43.588,10.070009720067514,9.867598804609049,15.001089899293257,10.0,10.0,15.0,-0.006378138779341372,-0.00023901898716159896,-0.004686630300555055,1.0205206361813064,-0.42454768706292456,-0.15967658732674817,-0.42982322961802233,0.8708248695364347
43.59,10.07000802997648,9.867722786964782,15.001089802973603,10.0,10.0,15.0,-0.006331833329569034,-0.00023902382317665818,-0.004687331958079924,1.020448990233405,-0.42458108643746734,-0.1596108009706924,-0.4297741747757437,0.8707836400737397
43.592,10.070006330531113,9.867847017793451,15.001089705048642,10.0,10.0,15.0,-0.0062856106544222235,-0.00023894205499465644,-0.004688034542020586,1.0203845651115973,-0.42461699943609976,-0.15955168130259478,-0.42972270324812123,0.8707424896993475
43.594,10.07000462173758,9.867971495266405,15.001089605507646,10.0,10.0,15.0,-0.0062393976330615605,-0.00023875617768942306,-0.004688738088388204,1.020331079852895,-0.42465318864371493,-0.15950268095920717,-0.4296710528062201,0.8707014185434285
43.596000000000004,10.07000290360603,9.868096217552226,15.001089504339811,10.0,10.0,15.0,-0.006193131622489342,-0.0002384570519757096,-0.004689442670556521,1.0202912294840696,-0.4246875488226582,-0.15946630194229922,-0.4296213293813021,0.8706604267351908
43.598,10.070001176149141,9.868221182822019,15.001089401534353,10.0,10.0,15.0,-0.006146752855530429,-0.00023804060789370447,-0.004690148395065798,1.0202671767945266,-0.4247179332823193,-0.15944455222810405,-0.4295756806635411,0.8706195144026777
43.6,10.069999439382535,9.868346389241323,15.001089297080448,10.0,10.0,15.0,-0.006100212977573971,-0.00023750894217499649,-0.004690855377865532,1.0202602686061066,-0.4247424298553502,-0.15943868222414787,-0.4295360198955745,0.8705786816730129
43.602000000000004,10.06999769332574,9.868471834972244,15.001089190967203,10.0,10.0,15.0,-0.00605347600453637,-0.00023687241760660964,-0.004691563765002029,1.0202707765216643,-0.42475933699150026,-0.15944894440303792,-0.42950404996616887,0.870537928672266
43.604,10.069995937999296,9.868597518174154,15.001089083183787,10.0,10.0,15.0,-0.006006514821085813,-0.00023614353763776918,-0.004692273691853762,1.020298549483672,-0.4247672365766225,-0.15947519878353522,-0.42948119020904296,0.8704972555253538
43.606,10.069994173427721,9.86872343699809,15.00108897371928,10.0,10.0,15.0,-0.005959320671734273,-0.00023534342947353483,-0.004692985306174373,1.020342182637002,-0.4247651311565179,-0.15951614172142559,-0.4294684393891989,0.8704566623562507
