time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
0.37,0.0006596246987556909,-0.030137594114606873,0.032197521767470746,-0.009231265955777224,0.1661583028204895,0.0555,0.20342888267459133,0.009449318065985273,-0.0006241263212192314,68.59661311066836,-62.94577604823622,62.935632341502505,-68.59708003712782,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.38,0.0007567945253715127,-0.03344845747844645,0.033799450022254755,-0.009736448570798473,0.17062985460236393,0.056999999999999995,0.2047517579563815,0.01005781356739697,-0.0006345512638132124,68.30846904345918,-63.22121613611532,63.19478977992897,-68.29294551774254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.39,0.0008641866228016477,-0.03696590810698914,0.0354157888287175,-0.010255043547723497,0.17509987071669875,0.058499999999999996,0.2054748436362175,0.01066974669088803,-0.000638291702805253,67.992828107775,-63.523091585106336,63.482364518185165,-67.96318598410728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4,0.0009824208925564711,-0.04069063252074936,0.03704621140783283,-0.010787046219200624,0.17956831093337905,0.06,0.20564327488592035,0.011283374449068989,-0.0006351494811526238,67.65518733234055,-63.845323069957814,63.79227096085446,-67.61328550802621,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.41000000000000003,0.0011121187268230506,-0.04462276528500907,0.03869050318296998,-0.011332451797209708,0.184035135036473,0.0615,0.20530837696753107,0.011897089841624874,-0.0006251025311839382,67.30043581445247,-64.18251563388641,64.11919522003538,-67.2482107940827,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42,0.0012539010873009457,-0.048761935430127495,0.040348527838202405,-0.011891255373103926,0.18850030282459387,0.063,0.20452675005820165,0.012509435667679843,-0.0006082994620360141,66.93338536867263,-64.52946856995989,64.45801781480122,-66.87285449734513,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.43,0.001408386832034173,-0.053107320501300945,0.04202020360127358,-0.012463451917655244,0.19296377411126173,0.0645,0.20335933242188853,0.013119119194497039,-0.0005850560406597701,66.55882119133953,-64.88111360268216,64.80373169213001,-66.49206563267147,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44,0.0015761912772700789,-0.057657706369280776,0.04370548529751912,-0.01304903628109838,0.19742550872526504,0.066,0.2018704586288627,0.01372502697357806,-0.00055585121517988,66.18148346027337,-65.23251832385172,65.151435912144,-66.11062136232222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.45,0.001757924981810175,-0.06241155115184471,0.045404349045936994,-0.013648003193178104,0.20188546651102246,0.0675,0.20012691630914684,0.01432623843118475,-0.000521321181810199,65.8060046852166,-65.57893424636438,65.49638205355647,-65.73316262857738,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.46,0.0019541927396157332,-0.06736705176964286,0.047116777796115034,-0.014260347263196194,0.20634360732894402,0.069,0.1981970066710336,0.014922037120983394,-0.00048225076509216387,65.43678804645539,-65.9159002219235,65.83408735493906,-65.36408211227014,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47000000000000003,0.0021655928025608945,-0.07252221230600897,0.0488427468928767,-0.014886062980060066,0.21079989105579244,0.07050000000000001,0.19614961799285588,0.015511918963286846,-0.0004395619331994211,65.07812683982735,-66.23914546821948,66.16021058770767,-65.00761637302304,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.48,0.002392716295573189,-0.07787491259775237,0.05058220932790736,-0.015525144712332739,0.21525427758504423,0.072,0.19405332439475623,0.016095597101792904,-0.0003942996013793224,64.73400849999759,-66.54476092710807,66.47074808091246,-64.66767433850998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.49,0.0026361468408505596,-0.08342297639277382,0.0523350804721322,-0.016177586708282787,0.21970672682725073,0.0735,0.19197551477420333,0.01667300260585198,-0.00034761483259278085,64.40809621679844,-66.82922014938882,66.76205303284299,-64.34781709962382,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.0028964603864017713,-0.08916423815776131,0.05410122267890381,-0.016843383095936637,0.22415719871039883,0.075,0.18998156528191928,0.017244281103673688,-0.00030074596058040466,64.1037018517914,-67.08940700085809,67.03086447747124,-64.05123179396107,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.51,0.0031742252364232596,-0.09509660773791581,0.055880430159280965,-0.01752252788313119,0.2286056531802716,0.0765,0.18813406680293202,0.017809785507516964,-0.0002549981648114306,63.823758397013336,-67.32264216811197,67.27433655168458,-63.78070649623803,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.52,0.003470002279135822,-0.10121813212688871,0.05767241452625176,-0.018215014957568276,0.23305205020080882,0.078,0.18649211636058416,0.018370065011119246,-0.0002117220029916724,63.570797053942236,-67.52670380170578,67.49006252570614,-63.53861032771322,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.53,0.00378434540599405,-0.10752705366872363,0.05947679143147519,-0.01892083808686862,0.23749634975446732,0.0795,0.18511067989034827,0.018925850651498953,-0.00017229140418063355,63.34671042834947,-67.70002382432075,67.67631287215048,-63.326698036914166,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.54,0.004117802120358365,-0.11402186413710666,0.06129306887645553,-0.019639990918628947,0.24193851184258114,0.081,0.1840400357823851,0.01947803816091901,-0.00013808174955384165,63.15332446059953,-67.841208955102,67.8314603052945,-63.146585560432925,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.55,0.004470914327127625,-0.12070135415954947,0.06312063769309346,-0.020372466980478454,0.24637849648572147,0.0825,0.1833253084245947,0.020027669046618575,-0.00011044863936468619,62.99194093962198,-67.94941753538157,67.95443713173675,-62.9993726789283,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.56,0.004844219277742389,-0.12756465739094752,0.0649587636017633,-0.021118259680137752,0.25081626372405647,0.084,0.183006076064615,0.020575908723801398,-9.070696399065192e-05,62.86339870812248,-68.02430122664965,68.04467079637726,-62.885697699426565,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5700000000000001,0.0052382506676033475,-0.13461128916814158,0.06680658164159865,-0.021877362305477488,0.255251773617711,0.0855,0.18311606140292228,0.021124022911535565,-8.011097116406504e-05,62.76810425273617,-68.06597182372117,68.10205040251896,-62.80576738680297,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.58,0.0056535398756499934,-0.1418411793994442,0.06866309335633237,-0.02264976802457913,0.2596849862471258,0.087,0.18368291013513235,0.021673353375858632,-7.983579852011976e-05,62.70605373874392,-68.0749735897469,68.1269007058,-62.75938030921459,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.59,0.006090617329157345,-0.1492546994861219,0.07052716677131443,-0.023435469885796423,0.2641158617134174,0.0885,0.1847280570481165,0.02222529370195917,-9.09606830189946e-05,62.67690804715428,-68.05221073898132,68.11990179605426,-62.74599375166811,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6,0.0065500139743505945,-0.15685268315982503,0.07239753903731097,-0.024234460817817827,0.2685443601387363,0.09,0.18626667623421794,0.02278126556124891,-0.00011445392636237292,62.67981144443793,-67.9990839902942,68.08226578284817,-62.764582224465514,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.61,0.007032263487236544,-0.16463644654440227,0.0742728497198412,-0.025046733629730644,0.27297044166662654,0.0915,0.18830789243376775,0.023342625120573317,-0.00015110782476233464,62.71369489451932,-67.91722949780649,68.0154264569608,-62.813891243401784,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.62,0.007537905988621464,-0.17260781439176195,0.07615173783955229,-0.025872281011084797,0.27739406646238446,0.093,0.19085546817871787,0.02391052586399699,-0.00020144883783121512,62.77709761025309,-67.80858037090498,67.92117294445357,-62.89232987858786,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.63,0.008067490572440442,-0.18076913182011772,0.07803288577464543,-0.02671109553195944,0.2818151947134166,0.0945,0.19390798311551805,0.02448624804135584,-0.00026583655552003084,62.86771344716533,-67.675572816662,67.8019963979497,-62.99765612779641,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.64,0.008621578810475617,-0.18912327740017665,0.07991507321672572,-0.02756316964302974,0.28623378662959853,0.096,0.1974582139725725,0.025071364680284716,-0.0003443362322939095,62.992721232016095,-67.51098171502701,67.65078254337017,-63.137165945417365,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.65,0.009200746873526126,-0.1976736579968267,0.0817972409409202,-0.028428495675634158,0.2906498024436329,0.0975,0.2014924323715834,0.025667307298358692,-0.0004369915751669305,63.16524410917893,-67.30196056838479,67.45436428767938,-63.32366302033076,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.66,0.009805586380139533,-0.20642418841337973,0.0836784050056521,-0.029307065841844393,0.29506320241140715,0.099,0.20599036409273866,0.02627537063151999,-0.0005437793157423302,63.390345654764985,-67.04368469961058,67.20747600120269,-63.5617707396134,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.67,0.010436704639461267,-0.21537926134532626,0.0855576126757843,-0.03019887223453499,0.2994739468123514,0.1005,0.21092436518870528,0.026896760915668613,-0.0006645100439750792,63.66824007877987,-66.7358970933468,66.90977234134031,-63.851614579554294,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.68,0.011094725622958037,-0.22454371686232602,0.08743392185913011,-0.031103906827454286,0.30388199594979576,0.10200000000000001,0.21625849172108563,0.02753260427299359,-0.0007987549566601,63.997528168912076,-66.37996830116721,66.56260760953836,-64.19177576891998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6900000000000001,0.011780290925276212,-0.23392280455544026,0.08930638260705855,-0.03202216147529702,0.30828731015132776,0.10350000000000001,0.22194790474253634,0.028183947749491633,-0.0009457907531573485,64.37594655649877,-65.978012117128,66.16826658228581,-64.58015443073938,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
