time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
3.72,0.15214185105838735,-0.19626421824464785,1.4901984900098975,0.0,0.0,1.488,0.04239824037252059,0.03286920754009904,-0.0004200262146057204,64.72508221924387,-64.8371078032533,64.91832891986594,-64.81342349838292,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.73,0.15443181519001906,-0.1992176892209508,1.4941224862443212,0.0,0.0,1.492,0.04301599005360642,0.03334809952485716,-0.00043290708720301803,64.73100319253889,-64.83968326489519,64.91816037676945,-64.81681772066207,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.74,0.15675450663950258,-0.20221334676493008,1.4980459065401024,0.0,0.0,1.496,0.04364547213547408,0.033836117239826796,-0.0004462272997273147,64.73711555547995,-64.84223457138911,64.91778742071834,-64.8202308363562,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.75,0.1591104071129613,-0.20525181093774017,1.501968796193902,0.0,0.0,1.5,0.04428640022871031,0.03433304303706003,-0.0004599834836674611,64.74333169530236,-64.84476978563566,64.91729350068773,-64.82365053200606,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7600000000000002,0.16150000715185064,-0.2083337130917108,1.5058911996255113,0.0,0.0,1.504,0.04493845544192502,0.03483863360672851,-0.0004741738832938976,64.74957600700515,-64.84729665273318,64.91675177944364,-64.827066561434,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.77,0.16392380589210204,-0.21145969555267724,1.509813160206718,0.0,0.0,1.508,0.04560129953008311,0.035352630521878946,-0.0004887981603534232,64.7557821352927,-64.84982248233524,64.91622702110033,-64.83046999313432,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7800000000000002,0.166382310797291,-0.2146304112690657,1.5137347198000872,0.0,0.0,1.512,0.04627458290755254,0.035874766134014933,-0.000503855561995135,64.76189082460664,-64.85235417593492,64.91577746706845,-64.83385290555732,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.79,0.16887603738626034,-0.2178465234543733,1.5176559184261535,0.0,0.0,1.516,0.04695795143470138,0.03640476855362273,-0.0005193436508911322,64.76784806184946,-64.8548984547119,64.91545703368499,-64.83720846761129,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.8000000000000003,0.17140550082258024,-0.22110869474209024,1.5215767941211713,0.0,0.0,1.52,0.04765105075498128,0.03694236483120908,-0.0005352576991772759,64.79893512480575,-64.85428275077577,64.8900308265629,-64.8437555880066,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.81,0.17397124022236077,-0.2244176185088191,1.5254973922719035,0.0,0.0,1.524,0.04835329747064113,0.03748711738457251,-0.0005516290099632528,64.81245242861343,-64.85586797060638,64.88212536729067,-64.84806021439897,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
