time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
46.1,9.957167073755098,10.117711879566754,14.993430098191915,10.0,10.0,15.0,0.007948018384953716,0.0005027364303644489,-0.06304314865396554,13.724835084327697,-14.515696245666668,14.884988361861895,-14.516608167491961,0.9607244225780246,0.9404379037309301,0.8656440692834513,0.9400988426443909,3.0
46.11,9.957160934027325,10.117054904825666,14.993456403205697,10.0,10.0,15.0,0.0077703565348931775,0.0005067448785456006,-0.06299059247980347,13.725382089697094,-14.51486610497323,14.885044230932538,-14.51617804379517,0.9608028954174231,0.9404307453488795,0.86555977176505,0.9402185255162796,3.0
46.12,9.95715529314738,10.11639039658898,14.993482792496696,10.0,10.0,15.0,0.007591857255604547,0.0005105689042271127,-0.06293828688599482,13.725851525472555,-14.514106704892363,14.885182285707955,-14.515684281205607,0.9608812116271784,0.9404252685240739,0.8654772672949222,0.9403379695044265,3.0
46.13,9.957150150595814,10.11571833524892,14.993509268804102,10.0,10.0,15.0,0.007412637625689082,0.0005142213424813492,-0.06288623204700106,13.72624801589601,-14.513414477480994,14.885397644517171,-14.51513045534139,0.9609593711710792,0.9404214709874027,0.865396553346524,0.9404571745536034,3.0
46.14,9.957145511930445,10.115038994706982,14.99353579616154,10.0,10.0,15.0,0.0072317629541826705,0.0005176020993192254,-0.06283442700777563,13.726552632996249,-14.512804242921511,14.885710464896372,-14.514501899935839,0.9610373745352139,0.9404193799079914,0.8653176606936489,0.9405761414051687,3.0
46.15,9.957141379648597,10.114352514011413,14.993562356740902,10.0,10.0,15.0,0.007048912062162087,0.0005206773661631878,-0.06278287144442321,13.726763905177325,-14.512277111361644,14.8861223830919,-14.513797597271582,0.9611152219625777,0.9404190082948524,0.8652406041717388,0.9406948704297262,3.0
46.160000000000004,9.957137757491846,10.113659109751817,14.993588922969149,10.0,10.0,15.0,0.00686365483202021,0.0005234023001567055,-0.06273156487281324,13.72688325650148,-14.511831876803162,14.886632002966975,-14.513018889626018,0.9611929138299476,0.9404203760528763,0.8651654065290315,0.9408133622019178,3.0
46.17,9.957134648267541,10.112958958841077,14.993615472648692,10.0,10.0,15.0,0.006675784794148121,0.0005257543775062119,-0.06268050693662267,13.726916454082227,-14.511463703762637,14.887233311988583,-14.512170725123957,0.9612704504420612,0.9404234989624725,0.8650920858576322,0.9409316171865137,3.0
46.18,9.957132054426697,10.112252253547362,14.993641982446254,10.0,10.0,15.0,0.006485387352491653,0.0005277417495878882,-0.06262969735982281,13.726883245348098,-14.511156502409118,14.887905501531167,-14.51126931475604,0.9613478321230075,0.9404283928416318,0.8650206604736224,0.9410496358777987,3.0
46.19,9.957129977762094,10.111539185703483,14.993668429984035,10.0,10.0,15.0,0.0062929483683124305,0.0005294025840670152,-0.06257913574018788,13.726811760088744,-14.510886478519843,14.888618872453415,-14.510338558285829,0.9614250591886727,0.9404350721962401,0.8649511473483429,0.9411674187575467,3.0
46.2,9.95712841989573,10.110819947086897,14.993694793125487,10.0,10.0,15.0,0.006099057217807629,0.0005307830047944916,-0.06252882162842398,13.72673240188216,-14.510627773312285,14.889341305547314,-14.509404410839634,0.9615021319529001,0.9404435511929714,0.8648835631063159,0.9412849663044158,3.0
46.21,9.957127382911082,10.110094729044636,14.99372104915601,10.0,10.0,15.0,0.005904015970396491,0.000531905072337142,-0.06247875459780485,13.726667717226118,-14.510361389010235,14.890048994125765,-14.508485965831502,0.9615790507343667,0.940453844878323,0.864817925265827,0.9414022790044363,3.0
46.22,9.957126867586258,10.10936372018377,14.993747177546307,10.0,10.0,15.0,0.00570881876215266,0.0005328307931615317,-0.06242893373114145,13.726646618182835,-14.510061145665022,14.890711360422534,-14.507609460941865,0.9616558158343967,0.940465965403749,0.8647542483781481,0.9415193573171725,3.0
46.230000000000004,9.95712687533166,10.108627110744061,14.993773156666713,10.0,10.0,15.0,0.005514132855097533,0.0005336049867713873,-0.06237935833786728,13.726696097261138,-14.509703455434211,14.891299861620501,-14.506798552981289,0.9617324275630171,0.9404799263522373,0.864692548463632,0.9416362017154631,3.0
46.24,9.957127406793044,10.107885090809832,14.993798966095714,10.0,10.0,15.0,0.005320800545688125,0.0005342702712321213,-0.0623300272213186,13.726833828033046,-14.509271662201522,14.891795799975165,-14.506069938950846,0.961808886225593,0.9404957393802382,0.8646328396250432,0.9417528126650349,3.0
46.25,9.957128462392754,10.107137849999251,14.993824585793101,10.0,10.0,15.0,0.0051297662091523725,0.0005348740483845228,-0.06228093905537483,13.727077455205475,-14.508748813940747,14.8921804990219,-14.505440602016154,0.9618851921247704,0.940513415626522,0.86457513543751,0.9418691906274687,3.0
46.26,9.957130042570599,10.106385575527845,14.993849995987166,10.0,10.0,15.0,0.004941665395918817,0.0005354364606235514,-0.062232092332092474,13.727430054859777,-14.508130691483492,14.892450704702705,-14.504914786504331,0.9619613455641325,0.9405329658259122,0.8645194490832255,0.941985336065775,3.0
46.27,9.957132148075505,10.105628450529418,14.993875176918348,10.0,10.0,15.0,0.004756579463607644,0.0005359354660856134,-0.062183485472281155,13.727875116376053,-14.507430643711116,14.892623910128872,-14.504479173104913,0.96203734684998,0.9405544007698907,0.8644657938109447,0.9421012494471078,3.0
46.28,9.95713477890872,10.10486666039879,14.99390010969381,10.0,10.0,15.0,0.004575079461041103,0.0005363770708179178,-0.06213511662513121,13.728403456505758,-14.506654583108007,14.892709842183718,-14.504127864126211,0.9621131962830927,0.9405777298402214,0.8644141814558348,0.9422169312302019,3.0
46.29,9.957137935656071,10.104100381239416,14.993924775311028,10.0,10.0,15.0,0.004396669686548462,0.0005367158708295805,-0.06208698436349673,13.728986767064589,-14.505828156613424,14.892738499437092,-14.503835251974746,0.9621888941684404,0.9406029626332157,0.8643646240766046,0.9423323818801818,3.0
46.300000000000004,9.957141618412283,10.103329791651213,14.9939491553826,10.0,10.0,15.0,0.004221203248387805,0.0005369109516850564,-0.06203908682653767,13.729592815391461,-14.504978553314492,14.892744037242219,-14.503574175027062,0.9622644408080074,0.9406301077941106,0.8643171327838153,0.9424476018576189,3.0
46.31,9.957145827492578,10.10255506096428,14.993973231627384,10.0,10.0,15.0,0.004047802126720521,0.0005369128051096159,-0.061991422943513286,13.730192962099219,-14.50413333366879,14.89275682073943,-14.50331712608939,0.9623398365049617,0.9406591737955805,0.8642717185073513,0.9425625916248898,3.0
46.32,9.95715056275942,10.101776451641264,14.993996976630022,10.0,10.0,15.0,0.003875561183307357,0.0005366643475737413,-0.0619439908277262,13.730747851145074,-14.50332896906729,14.892818589593851,-14.503027709194885,0.9624150817202604,0.9406901726641833,0.8642283970305062,0.942677351885024,3.0
46.33,9.957155823822236,10.100994095689881,14.99402037663576,10.0,10.0,15.0,0.003703705031866562,0.000536139524856848,-0.06189678992346004,13.731240963873471,-14.502582510964885,14.892946875719055,-14.502688924540625,0.962490176694047,0.9407231096944594,0.8641871756096531,0.942791883004276,3.0
46.34,9.95716160999115,10.100208129508962,14.994043417874176,10.0,10.0,15.0,0.0035318500077392003,0.0005353397961029046,-0.06184981966824964,13.731666798947609,-14.501900664113554,14.893147542027961,-14.50229411705741,0.96256512166642,0.940757990069183,0.8641480613881346,0.9429061853488322,3.0
46.35,9.957167920883682,10.09941863911073,14.994066091584934,10.0,10.0,15.0,0.003359685215512854,0.0005342611614025242,-0.06180307973392329,13.7320198743027,-14.50128954193357,14.893426423178589,-14.50183721028636,0.9626399167900913,0.9407948171138097,0.8641110589385019,0.943020259151601,3.0
46.36,9.95717475512636,10.098625850603904,14.994088375233579,10.0,10.0,15.0,0.003186570410330673,0.0005329149254076317,-0.06175656925768331,13.732293976556639,-14.500758102225166,14.893790153189867,-14.501309323141578,0.9627145624636202,0.940833598838829,0.864076179525605,0.9431341050204451,3.0
46.37,9.9571821120007,10.097829875339198,14.994110257790357,10.0,10.0,15.0,0.003012219361920046,0.000531309037268557,-0.06171028786944762,13.732487275933254,-14.50030962179145,14.894240701448743,-14.50070722215596,0.962789058882866,0.9408743390934694,0.8640434285976323,0.9432477232540802,3.0
46.38,9.957189989523853,10.09703093625625,14.994131717981823,10.0,10.0,15.0,0.0028363826244562555,0.0005294912005288222,-0.06166423490882791,13.732610259894553,-14.499937919153538,14.894766997982169,-14.50003715356807,0.9628634064350879,0.940917044418286,0.8640128158542879,0.9433611144431339,3.0
46.39,9.95719838641802,10.096229199169045,14.99415273973653,10.0,10.0,15.0,0.002658782007929255,0.0005274846278513883,-0.06161840982730564,13.732665852577144,-14.499642595029822,14.895365978124655,-14.49929956910415,0.9629376054097031,0.9409617200584347,0.863984348901799,0.943474279029011,3.0
46.4,9.95720730058537,10.09542484579454,14.994173306722063,10.0,10.0,15.0,0.002479662669481966,0.0005253515050603027,-0.06157281213916271,13.732676779683093,-14.499404614471926,14.896013582022663,-14.49851353853096,0.9630116561155471,0.9410083700386519,0.8639580342770411,0.9435872174827328,3.0
46.410000000000004,9.957216730038562,10.09461805731908,14.994193402595718,10.0,10.0,15.0,0.002299243532029238,0.0005231441104451513,-0.061527441273898864,13.73266288189926,-14.499207143731024,14.896688801787487,-14.4976959270142,0.9630855588610984,0.941056998477738,0.8639338786066137,0.9436999302747743,3.0
46.42,9.957226672448517,10.093809014433909,14.994213012338006,10.0,10.0,15.0,0.0021182956825928274,0.0005209132861727712,-0.06148229649381566,13.732654404956282,-14.499020850208858,14.897359583463283,-14.49687606891364,0.9631593139463002,0.941107607904979,0.8639118868422166,0.9438124178625943,3.0
46.43,9.957237125780999,10.09299789792014,14.99423211984156,10.0,10.0,15.0,0.001937113551385501,0.0005187100792757784,-0.061437377151608775,13.732672320647783,-14.498827409866186,14.898003707456715,-14.496072308986706,0.9632329216779069,0.9411602021776234,0.8638920653321986,0.9439246807140403,3.0
46.44,9.957248087859735,10.092184881973635,14.994250711270306,10.0,10.0,15.0,0.0017565664740180021,0.0005165453352490139,-0.061392682183753884,13.732738862684243,-14.498602157121391,14.898597595695636,-14.495309296855195,0.9633063823441328,0.9412147829125508,0.8638744180049901,0.944036719268681,3.0
46.45,9.957259556533023,10.09137014353747,14.994268771964487,10.0,10.0,15.0,0.001577338812187761,0.0005144468396574245,-0.06134821065919995,13.732876829005804,-14.498321797842038,14.899117073399077,-14.494610319245368,0.9633796962401584,0.9412713525090386,0.8638589496385719,0.9441485339767121,3.0
46.46,9.957271529657296,10.09055385733832,14.994286288341723,10.0,10.0,15.0,0.001400126892699315,0.0005123900623879101,-0.061303961252554946,13.73309624991874,-14.497972078393824,14.899551492177848,-14.493989612060178,0.9634528636586476,0.9413299120259158,0.8638456636265744,0.9442601252844891,3.0
46.47,9.957284005075174,10.089736196676824,14.994303247231555,10.0,10.0,15.0,0.0012257282529457346,0.0005103432509879883,-0.06125993256972158,13.733407330614618,-14.497537659375267,14.899890014106166,-14.493462489753638,0.9635258848885311,0.9413904621427123,0.8638345629480821,0.9443714936326755,3.0
46.480000000000004,9.957296980675935,10.088917331918763,14.994319635670116,10.0,10.0,15.0,0.0010545737417422113,0.0005082506901818226,-0.06121612312099658,13.733806797375486,-14.497016642882532,14.900136093802795,-14.493030836909089,0.9635987602206726,0.9414530032596227,0.8638256503083706,0.9444826394648819,3.0
46.49,9.95731045437946,10.088097431196807,14.994335441073519,10.0,10.0,15.0,0.0008868740177635886,0.0005060291621196605,-0.06117253128453977,13.73428003465987,-14.496417526956469,14.90030521341011,-14.492686149098526,0.9636714899466475,0.9415175352827396,0.8638189279125099,0.9445935632258045,3.0
46.5,9.957324423969133,10.08727665981261,14.994350651299127,10.0,10.0,15.0,0.0007226499493284999,0.000503586465561305,-0.06112915543138037,13.734806169653082,-14.495755423178085,14.900419492445797,-14.492413314611596,0.9637440743577546,0.9415840575524307,0.8638143973857605,0.9447042653597175,3.0
46.51,9.95733888690739,10.08645517882172,14.994365254468931,10.0,10.0,15.0,0.000561674619144542,0.0005008557680662324,-0.06108599416424386,13.735365211144865,-14.495047770850666,14.900500119734103,-14.49219490368101,0.9638165137439659,0.9416525691275385,0.8638120600545911,0.9448147463088726,3.0
46.52,9.957353840684489,10.085633146965892,14.994379239185283,10.0,10.0,15.0,0.00040349391822709266,0.0004977348797967635,-0.06104304591736105,13.735923567489666,-14.494324042428888,14.90058270999959,-14.492001462459013,0.963888808396363,0.9417230684273642,0.863811916598708,0.9449250065172126,3.0
46.53,9.95736928208005,10.084810718954179,14.99439259414732,10.0,10.0,15.0,0.00024755150810085874,0.0004941988802267006,-0.06100030963599764,13.736463544278754,-14.49360403283627,14.900686023097856,-14.491813218152876,0.9639609586040615,0.9417955537753494,0.8638139675818863,0.9450350464256817,3.0
