time,x_ref,y_ref,z_ref,yaw_ref
1.56,0.0,0.0,0.20800000000000002,0.0
1.57,0.0,0.0,0.20933333333333334,0.0
1.58,0.0,0.0,0.21066666666666667,0.0
1.59,0.0,0.0,0.212,0.0
1.6,0.0,0.0,0.21333333333333335,0.0
1.61,0.0,0.0,0.21466666666666667,0.0
1.62,0.0,0.0,0.21600000000000003,0.0
1.63,0.0,0.0,0.2173333333333333,0.0
1.64,0.0,0.0,0.21866666666666665,0.0
1.65,0.0,0.0,0.22,0.0
1.66,0.0,0.0,0.2213333333333333,0.0
1.67,0.0,0.0,0.22266666666666665,0.0
1.68,0.0,0.0,0.224,0.0
1.69,0.0,0.0,0.2253333333333333,0.0
1.7,0.0,0.0,0.22666666666666666,0.0
1.71,0.0,0.0,0.228,0.0
1.72,0.0,0.0,0.22933333333333333,0.0
1.73,0.0,0.0,0.2306666666666667,0.0
1.74,0.0,0.0,0.23199999999999998,0.0
1.75,0.0,0.0,0.23333333333333334,0.0
1.76,0.0,0.0,0.2346666666666667,0.0
1.77,0.0,0.0,0.236,0.0
1.78,0.0,0.0,0.23733333333333334,0.0
1.79,0.0,0.0,0.23866666666666664,0.0
1.8,0.0,0.0,0.24,0.0
1.81,0.0,0.0,0.24133333333333334,0.0
1.82,0.0,0.0,0.24266666666666667,0.0
1.83,0.0,0.0,0.24400000000000002,0.0
1.84,0.0,0.0,0.24533333333333338,0.0
1.85,0.0,0.0,0.24666666666666667,0.0
1.86,0.0,0.0,0.24800000000000003,0.0
1.87,0.0,0.0,0.24933333333333338,0.0
1.88,0.0,0.0,0.25066666666666665,0.0
1.89,0.0,0.0,0.252,0.0
1.9,0.0,0.0,0.25333333333333335,0.0
1.91,0.0,0.0,0.25466666666666665,0.0
1.92,0.0,0.0,0.256,0.0
1.93,0.0,0.0,0.25733333333333336,0.0
1.94,0.0,0.0,0.25866666666666666,0.0
1.95,0.0,0.0,0.26,0.0
1.96,0.0,0.0,0.26133333333333336,0.0
