time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,gps_valid,mid360_valid,estimator_quality,estimator_mode,degraded_nav_active,obstacle_avoid_active,flight_mode,active_setpoint_source,safety_status,event_code,system_supervisor_keepalive
0.88,2.3643118854282625,2.6687697908513717,0.0009464939088562852,0.0,0.0,1.7600000000000002,0.7885477340165468,2.916303866662872,0.1614239855299866,130.15917037669055,-130.15917037669055,121.3034505394399,-103.81470209556716,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.89,2.423124094828506,2.733934694493293,0.0009448160723441335,0.0,0.0,1.78,-0.5690638424099175,-0.4291974490557775,-1.867447115902932,113.92478197567019,-130.15917037669055,130.15917037669055,-111.75790942509661,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.9,2.4819961586769925,2.800427672693075,0.0016526306625413807,0.0,0.0,1.8,0.8936944107860124,1.009597382101082,-1.6486228638678497,120.19493968284436,-130.15917037669055,123.87515249519106,-122.77471829779839,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.91,2.5427843759081865,2.8670012656783554,0.002192963770189271,0.0,0.0,1.8199999999999998,0.7414418160873074,2.888472065778298,-0.537666651131159,130.15917037669055,-130.15917037669055,107.52488891260597,-117.59326372240108,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.92,2.6045983459472994,2.935445833563989,0.0009486382817649605,0.0,0.0,1.8400000000000003,-0.6050502785081989,-0.42899030620169537,-2.585468024736579,108.52701997109,-130.15917037669055,130.15917037669055,-129.02040123051972,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.93,2.666348670632973,3.0055364125485955,0.0017422434558540592,0.0,0.0,1.86,0.893041850919223,0.9901655947849911,-2.3493502663909345,112.96350885588421,-130.15917037669055,116.21362417484667,-130.15917037669055,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.9400000000000001,2.7305018793434863,3.0755056202794773,0.002627138656967656,0.0,0.0,1.8800000000000001,0.7287537211368127,2.832024086380805,-1.2307023510628834,130.15917037669055,-130.15917037669055,98.14496503617605,-126.973187598831,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.9500000000000001,2.7959504868638856,3.147420837157864,0.0015396092603857973,0.0,0.0,1.9,-0.6122053018660556,-0.4541333355837959,2.99706514946691,115.02936567550647,-130.15917037669055,128.11841804944288,-126.50183982467311,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.96,2.861275032534825,3.221040226833146,0.0012728034843302969,0.0,0.0,1.92,0.8633308383782122,0.9700934014474181,-3.004115760247707,114.2505635753039,-130.15917037669055,115.81212406354791,-130.15917037669055,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.97,2.9289093385000426,3.294559734940476,0.0011546020790677825,0.0,0.0,1.94,0.741608143001447,2.8394531018670675,-1.9167046222082131,130.15917037669055,-130.15917037669055,95.32822906057606,-129.789923574431,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.98,2.9978219311644887,3.370083182526028,0.0009480185285359119,0.0,0.0,1.9600000000000002,-0.6551051664172224,-0.4610656364217486,2.30244487714174,111.983929194132,-130.15917037669055,125.8286992470446,-130.15917037669055,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
0.99,3.0665952061302506,3.447364440152242,0.0020074773272910863,0.0,0.0,1.98,0.9168403007284988,0.9716858883764263,2.561934768157174,130.15917037669055,-130.15917037669055,130.15917037669055,-124.74687407545554,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
1.0,3.1375783196611646,3.524561228961972,0.0031275296609607336,0.0,0.0,2.0,0.7451113974469026,2.8576174691892935,-2.5688219927034743,130.15917037669055,-130.15917037669055,108.33922807543419,-116.77892455957286,1.0,1.0,1.0,1.0,0.0,0.0,3.0,30.0,0.0,30.0,0.031
