t,phase,uav_a,uav_b,distance_m
29.359,land,2,3,1.4565096511516682
29.393,land,2,3,1.4564037662414753
29.427,land,2,3,1.4563142899455437
29.461,land,2,3,1.45623723540617
29.495,land,2,3,1.4561697962269657
29.529,land,2,3,1.4561087891851514
29.563,land,2,3,1.4560514546426457
29.604,land,2,3,1.455997101365154
29.638,land,2,3,1.455935500106561
29.672,land,2,3,1.4558868432627512
29.706,land,2,3,1.4558392859947251
29.74,land,2,3,1.4557912708929004
29.774,land,2,3,1.455740591556323
29.808,land,2,3,1.4556857553227784
29.842,land,2,3,1.4556278176208506
29.876,land,2,3,1.4555709504453749
29.91,land,2,3,1.4555226764166977
29.944,land,2,3,1.4554912962857838
29.978,land,2,3,1.4554810749969376
30.012,land,2,3,1.4554939813832122
30.046,land,2,3,1.4555300596837053
30.08,land,2,3,1.455587676142572
30.114,land,2,3,1.4556644248530466
30.148,land,2,3,1.455758575107613
30.182,land,2,3,1.455868546412427
30.216,land,2,3,1.4559903412215107
30.25,land,2,3,1.4561225382643068
30.284,land,2,3,1.456263257707071
30.318,land,2,3,1.4564093527709354
30.352,land,2,3,1.456558056926048
30.386,land,2,3,1.4567061855445416
30.42,land,2,3,1.4568522796781527
30.454,land,2,3,1.456999514475459
30.488,land,2,3,1.4571507861252941
30.522,land,2,3,1.457307050439785
30.556,land,2,3,1.4574698930378764
30.59,land,2,3,1.4576396095899866
30.624,land,2,3,1.4578142348283916
30.658,land,2,3,1.4579916947956135
30.693,land,2,3,1.458178131145187
30.727,land,2,3,1.458362463691399
30.761,land,2,3,1.4585476541648534
30.795,land,2,3,1.4587306814478391
30.829,land,2,3,1.4589082673433056
30.864,land,2,3,1.4590854610968162
30.899,land,2,3,1.459257543850306
30.933,land,2,3,1.4594221570721873
30.967,land,2,3,1.459589158612313
31.001,land,2,3,1.4597621852522278
31.035,land,2,3,1.4599437874566583
31.069,land,2,3,1.460137551177509
31.103,land,2,3,1.4603440086867363
31.137,land,2,3,1.4605612913600672
31.171,land,2,3,1.4607867979003544
31.205,land,2,3,1.4610166822417183
31.239,land,2,3,1.4612476427244663
31.273,land,2,3,1.4614745557346471
31.307,land,2,3,1.4616908618741522
31.341,land,2,3,1.4618923729486906
31.375,land,2,3,1.462078400179945
31.409,land,2,3,1.4622481497146274
31.443,land,2,3,1.4623986879199908
31.477,land,2,3,1.4625267760632832
31.511,land,2,3,1.4626327476312335
31.545,land,2,3,1.4627190007398247
31.579,land,2,3,1.4627880073000388
31.613,land,2,3,1.4628429694943326
31.647,land,2,3,1.4628857955683892
31.681,land,2,3,1.4629132314905002
31.715,land,2,3,1.4629213861645083
31.749,land,2,3,1.4629106249861201
31.783,land,2,3,1.4628823136727707
31.817,land,2,3,1.4628364281301613
31.851,land,2,3,1.462771728839727
31.885,land,2,3,1.4626880346320053
31.919,land,2,3,1.4625851452376828
31.953,land,2,3,1.462459890600587
31.987,land,2,3,1.462308450219507
32.021,land,2,3,1.462128184567177
32.055,land,2,3,1.461919016852276
32.089,land,2,3,1.4616795592157086
32.123,land,2,3,1.4614077784270787
32.157,land,2,3,1.4610996136604957
32.191,land,2,3,1.4607550491560148
32.225,land,2,3,1.4603769311954438
32.259,land,2,3,1.4599695958781693
32.293,land,2,3,1.459537674638612
32.327,land,2,3,1.4590873122412533
32.361,land,2,3,1.4586248045540677
32.395,land,2,3,1.4581534291997456
32.429,land,2,3,1.457678541130822
32.463,land,2,3,1.4572086142410456
32.497,land,2,3,1.4567503235396408
32.531,land,2,3,1.4563100277054744
32.565,land,2,3,1.45589323057461
32.599,land,2,3,1.455502535227135
32.633,land,2,3,1.455139023021524
32.667,land,2,3,1.4548037539077419
32.701,land,2,3,1.4544980260911573
32.735,land,2,3,1.454223709059339
32.769,land,2,3,1.4539827342400353
32.804,land,2,3,1.4537698548783096
32.838,land,2,3,1.453599415321218
32.872,land,2,3,1.4534644433401562
32.906,land,2,3,1.4533776297848298
32.94,land,2,3,1.4533340558411998
32.974,land,2,3,1.4533378032535023
33.008,land,2,3,1.4533870415187835
33.042,land,2,3,1.453646306835467
33.076,land,2,3,1.4549739400871602
33.11,land,2,3,1.4564070012160752
33.144,land,2,3,1.4579077902320265
33.179,land,2,3,1.4583111834202616
33.213,land,2,3,1.4579023853352824
33.247,land,2,3,1.4574763584740427
33.281,land,2,3,1.4570747820415586
33.315,land,2,3,1.4567934123489141
33.349,land,2,3,1.45679479452556
33.383,land,2,3,1.4567947944705777
33.417,land,2,3,1.456794794428012
33.452,land,2,3,1.4567947943381208
33.486,land,2,3,1.456794794072405
33.52,land,2,3,1.456794793644284
33.554,land,2,3,1.4567947935528835
33.588,land,2,3,1.4567947931441443
33.622,land,2,3,1.456794792718614
33.656,land,2,3,1.4567947922633337
33.69,land,2,3,1.456794792028251
33.724,land,2,3,1.4567947919179758
33.758,land,2,3,1.4567947913610255
33.792,land,2,3,1.45679479064466
33.826,land,2,3,1.4567947896866997
33.86,land,2,3,1.4567947890251978
33.894,land,2,3,1.4567947886434418
33.928,land,2,3,1.4567947874862512
33.962,land,2,3,1.4567947866708142
33.996,land,2,3,1.4567947865783648
34.03,land,2,3,1.4567947860768315
34.064,land,2,3,1.4567947857884778
34.098,land,2,3,1.4567947851808098
34.132,land,2,3,1.4567947840737636
34.166,land,2,3,1.4567947837562576
34.2,land,2,3,1.4567947832205115
34.234,land,2,3,1.4567947824591956
34.268,land,2,3,1.4567947822228986
34.302,land,2,3,1.456794781964592
34.336,land,2,3,1.4567947817474145
34.37,land,2,3,1.4567947814697453
34.404,land,2,3,1.4567947811491502
34.444,land,2,3,1.4567947807204422
34.479,land,2,3,1.4567947804559216
34.513,land,2,3,1.456794780359094
34.554,land,2,3,1.4567947802035606
34.588,land,2,3,1.4567947800670338
34.622,land,2,3,1.456794779997991
34.656,land,2,3,1.456794779931858
34.69,land,2,3,1.4567947797415355
34.724,land,2,3,1.456794779561694
34.758,land,2,3,1.4567947794976808
34.792,land,2,3,1.4567947793476455
34.826,land,2,3,1.456794779279952
34.861,land,2,3,1.4567947791849258
34.896,land,2,3,1.456794778934089
34.93,land,2,3,1.456794778831628
34.964,land,2,3,1.4567947786398074
34.998,land,2,3,1.4567947785421687
35.032,land,2,3,1.4567947783336164
35.066,land,2,3,1.4567947779938402
35.1,land,2,3,1.4567947778898145
35.134,land,2,3,1.4567947777042773
35.168,land,2,3,1.4567947772612513
35.202,land,2,3,1.4567947770336644
35.236,land,2,3,1.456794776769237
35.27,land,2,3,1.456794776435259
35.304,land,2,3,1.4567947760277644
35.339,land,2,3,1.4567947756568218
35.373,land,2,3,1.4567947754046524
35.407,land,2,3,1.4567947749029828
35.441,land,2,3,1.4567947742630376
35.475,land,2,3,1.456794774086423
35.509,land,2,3,1.4567947733735394
35.543,land,2,3,1.4567947728011807
35.577,land,2,3,1.4567947725994048
35.611,land,2,3,1.456794771914617
35.645,land,2,3,1.4567947718235987
35.679,land,2,3,1.4567947716359875
35.713,land,2,3,1.4567947711022373
35.747,land,2,3,1.4567947710570102
35.781,land,2,3,1.4567947705573772
35.815,land,2,3,1.4567947703266735
35.849,land,2,3,1.4567947702031396
35.883,land,2,3,1.4567947693610994
35.92,land,2,3,1.4567933023965116
35.955,land,2,3,1.4567833984579772
35.989,land,2,3,1.4567833988140688
36.023,land,2,3,1.4567833988954255
36.057,land,2,3,1.456783399067508
36.092,land,2,3,1.4567833992245351
36.126,land,2,3,1.4567833992932857
36.16,land,2,3,1.4567833994376638
36.194,land,2,3,1.4567833996348318
36.228,land,2,3,1.4567833997841686
36.262,land,2,3,1.4567834000111943
36.296,land,2,3,1.4567834001612834
36.33,land,2,3,1.4567834003927453
36.364,land,2,3,1.4567834005232794
36.405,land,2,3,1.4567834007369422
36.439,land,2,3,1.4567834009458291
36.473,land,2,3,1.4567834012155678
36.507,land,2,3,1.456783401283196
36.541,land,2,3,1.4567834014578125
36.575,land,2,3,1.4567834017629797
36.609,land,2,3,1.4567834018597834
36.643,land,2,3,1.4567834020034367
36.677,land,2,3,1.4567834022524893
36.711,land,2,3,1.4567834024762043
36.745,land,2,3,1.4567834025961222
36.779,land,2,3,1.4567834026832585
36.813,land,2,3,1.4567834029588846
36.847,land,2,3,1.4567834031908786
36.881,land,2,3,1.4567834033524187
36.915,land,2,3,1.4567834035203342
36.949,land,2,3,1.4567834036770726
36.983,land,2,3,1.456783403865593
37.017,land,2,3,1.4567834040364427
37.051,land,2,3,1.4567834043919734
37.085,land,2,3,1.4567834045555674
37.119,land,2,3,1.456783404643333
37.153,land,2,3,1.4567834048229182
37.187,land,2,3,1.4567834050135644
37.221,land,2,3,1.4567834053242754
37.255,land,2,3,1.4567834056400666
37.289,land,2,3,1.456783405712333
37.323,land,2,3,1.4567834060074267
37.357,land,2,3,1.456783406182821
37.391,land,2,3,1.4567834062983536
37.425,land,2,3,1.4567834064973646
37.46,land,2,3,1.456783406604421
37.494,land,2,3,1.4567834068039824
37.528,land,2,3,1.456783406920958
37.562,land,2,3,1.456783406946166
37.597,land,2,3,1.4567834070699996
37.631,land,2,3,1.456783407244674
37.665,land,2,3,1.4567834073033739
37.699,land,2,3,1.456783407410212
37.733,land,2,3,1.4567834075974633
37.767,land,2,3,1.4567834081525057
37.801,land,2,3,1.4567834085499656
37.835,land,2,3,1.4567834087235447
37.869,land,2,3,1.456783408802099
37.903,land,2,3,1.4567834091373442
37.938,land,2,3,1.4567834094833187
37.972,land,2,3,1.4567834096162804
38.006,land,2,3,1.456783409909045
38.04,land,2,3,1.4567834100935395
38.074,land,2,3,1.4567834106760145
38.108,land,2,3,1.456783411186266
38.142,land,2,3,1.4567834113883342
38.176,land,2,3,1.45678341163599
38.21,land,2,3,1.4567834118060055
38.244,land,2,3,1.4567834119438137
38.278,land,2,3,1.4567834122666345
38.312,land,2,3,1.4567834127239565
38.346,land,2,3,1.4567834131039943
38.38,land,2,3,1.456783413672435
38.414,land,2,3,1.456783413883393
38.448,land,2,3,1.4567834141387497
38.482,land,2,3,1.4567834142937601
38.516,land,2,3,1.4567834143913767
38.55,land,2,3,1.4567834149968142
38.584,land,2,3,1.4567834153596355
38.618,land,2,3,1.456783415680091
38.652,land,2,3,1.4567834161301583
38.686,land,2,3,1.45678341651119
38.72,land,2,3,1.456783416965797
38.754,land,2,3,1.4567834170496188
38.788,land,2,3,1.4567834171995075
38.822,land,2,3,1.4567834175223429
38.856,land,2,3,1.4567834179282428
38.89,land,2,3,1.4567834186456148
38.924,land,2,3,1.4567834193835247
38.958,land,2,3,1.4567834204441927
38.992,land,2,3,1.456783421626335
39.026,land,2,3,1.4567834229345384
39.06,land,2,3,1.456783423643762
39.094,land,2,3,1.4567834241827116
39.128,land,2,3,1.4567834253815215
39.162,land,2,3,1.4567834265333535
39.196,land,2,3,1.4567834275534126
39.23,land,2,3,1.456783429017962
39.264,land,2,3,1.4567834300028042
39.298,land,2,3,1.456783431015396
39.332,land,2,3,1.4567834328848843
39.366,land,2,3,1.456783433969803
39.4,land,2,3,1.4567834345770736
39.434,land,2,3,1.4567834354011155
39.468,land,2,3,1.4567834360417866
39.502,land,2,3,1.4567834365360681
39.536,land,2,3,1.4567834374224713
39.57,land,2,3,1.4567834378994087
39.604,land,2,3,1.4567834383515417
39.638,land,2,3,1.4567834395250383
39.672,land,2,3,1.4567834401394673
39.706,land,2,3,1.456783440417439
39.74,land,2,3,1.456783441354613
39.774,land,2,3,1.4567834425632615
39.808,land,2,3,1.4567834538943711
39.842,land,2,3,1.456783686188237
39.876,land,2,3,1.456783685877598
39.911,land,2,3,1.4567836846561957
39.945,land,2,3,1.4567836837831125
39.979,land,2,3,1.456783683156921
40.013,land,2,3,1.4567836816798683
40.047,land,2,3,1.4567836811985404
40.081,land,2,3,1.4567836803933811
40.115,land,2,3,1.456783672724548
40.149,land,2,3,1.456783672720009
40.183,land,2,3,1.456783672713669
40.217,land,2,3,1.456783672706978
40.251,land,2,3,1.4567836727026575
40.285,land,2,3,1.4567836726964534
40.319,land,2,3,1.4567836726920504
40.353,land,2,3,1.456783672686017
40.387,land,2,3,1.4567836726790195
40.421,land,2,3,1.456783672671775
40.455,land,2,3,1.456783672664485
40.489,land,2,3,1.4567836726571948
40.523,land,2,3,1.4567836726499044
40.557,land,2,3,1.4567836726426142
