time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
13.98,0.025241068260699107,0.025150364224059616,14.985206399557224,0.0,0.0,15.0,-0.004111235029922893,0.004246303938551798,0.04832498411646015,14.946377848772798,-15.58503374030907,14.945444046327907,-14.367367957253464,1.0,0.9117008094984168,1.0,1.0,2.0
13.99,0.025447411746674413,0.02535481838547113,14.983189044206632,0.0,0.0,15.0,-0.0040128140114960385,0.00414603377807642,0.048332391390015356,14.924678569658605,-15.5607123376753,14.92329953390155,-14.34545684071311,1.0,0.9118274924653957,1.0,1.0,2.0
14.0,0.025658121792796473,0.025563501642401495,14.98124421544526,0.0,0.0,15.0,-0.003914147926501098,0.00404554819797984,0.048339487949068054,14.903489029920356,-15.537002485067545,14.90176351878074,-14.32410031164488,1.0,0.911952952009648,1.0,1.0,2.0
14.01,0.02587308090487126,0.025776298650280777,14.979368897919521,0.0,0.0,15.0,-0.003815887934079386,0.0039445781002358125,0.04834628326367053,14.882826561259025,-15.513948976814381,14.88089189651804,-14.303328829534703,1.0,0.9120771656611248,1.0,1.0,2.0
14.02,0.026092170126217163,0.025993094251925034,14.977559983434116,0.0,0.0,15.0,-0.00371857748079033,0.003842914483916386,0.048352785986064385,14.86271614609119,-15.491603069558222,14.860751918966944,-14.283185712664658,1.0,0.9122001101543822,1.0,1.0,2.0
14.030000000000001,0.02631527210518362,0.026213777267392088,14.975814648169,0.0,0.0,15.0,-0.00362257442349567,0.0037404448374806754,0.04835900463227961,14.843180502144564,-15.46999106113018,14.841368421625413,-14.263693345051111,1.0,0.9123217643535013,1.0,1.0,2.0
14.040000000000001,0.026542270144110296,0.026438234562785955,14.97413002823242,0.0,0.0,15.0,-0.0035284206034414327,0.0036369571357772524,0.048364948374964786,14.824236183510877,-15.44914432545129,14.822774553002667,-14.244871412545113,1.0,0.9124421069164214,1.0,1.0,2.0
14.05,0.026773046154241205,0.026666360325082007,14.972503449581371,0.0,0.0,15.0,-0.0034361120541334645,0.0035325923593182143,0.048370624145744105,14.805918050293858,-15.429081538970594,14.804974227228424,-14.226740785339103,1.0,0.9125611174856643,1.0,1.0,2.0
14.06,0.02700748338981677,0.026898048113077312,14.970932312089182,0.0,0.0,15.0,-0.0033457575518597285,0.0034274138678393132,0.04837603960858387,14.788253125344298,-15.409814406370455,14.787961352811298,-14.209311115378231,1.0,0.9126787764006629,1.0,1.0,2.0
14.07,0.027245465442312523,0.02713319674668225,14.969414216240814,0.0,0.0,15.0,-0.0032571758960371223,0.003321708349275367,0.04838120146153794,14.77127213214476,-15.391344983776634,14.7717094957861,-14.192584606408948,1.0,0.9127950651887732,1.0,1.0,2.0
14.08,0.027486875500103716,0.027371709485144353,14.967946863489152,0.0,0.0,15.0,-0.0031699175361507327,0.0032159885877237736,0.04838611527364516,14.75501095897871,-15.37367579143924,14.756189567244164,-14.176565540537439,1.0,0.9129099657512151,1.0,1.0,2.0
14.09,0.027731596803448316,0.0276134812146027,14.966527697741896,0.0,0.0,15.0,-0.0030840121667808913,0.0031103776774791788,0.048390788364163946,14.73949812785673,-15.3568165861474,14.741391050880278,-14.16126250589203,1.0,0.9130234586716915,1.0,1.0,2.0
14.1,0.027979516614775504,0.02785842371385828,14.96515486603817,0.0,0.0,15.0,-0.0029987650066167597,0.003005613289391464,0.048395225799681994,14.724751487153164,-15.340753907976831,14.72727048851403,-14.146662581787727,1.0,0.9131355284977681,1.0,1.0,2.0
14.11,0.02823051851300013,0.02810643592706814,14.963825954763573,0.0,0.0,15.0,-0.0029139940660151058,0.002901991746555146,0.04839943415891919,14.710800975126212,-15.325492956571082,14.713808154987397,-14.132770913342412,1.0,0.9132461565828506,1.0,1.0,2.0
14.120000000000001,0.028484491930582192,0.028357425951428553,14.962539067525471,0.0,0.0,15.0,-0.0028293082855565016,0.0027999679688290374,0.04840341952854804,14.697650784355902,-15.311020787295645,14.700976968451005,-14.119576807520225,1.0,0.9133553272931125,1.0,1.0,2.0
14.13,0.028741327284123357,0.028611303325656347,14.961292391654155,0.0,0.0,15.0,-0.002744286702858386,0.0027000188442371084,0.048407187934283495,14.685300722441504,-15.297321511521883,14.688748872977417,-14.107067019648639,1.0,0.9134630254833906,1.0,1.0,2.0
14.14,0.029000916096151796,0.0288679759031043,14.960084092126378,0.0,0.0,15.0,-0.0026586370713075668,0.0026024898866261665,0.04841074569671305,14.673746466494,-15.284380209880625,14.67710301474218,-14.09523045806737,1.0,0.9135692358883938,1.0,1.0,2.0
14.15,0.02926315649183788,0.029127351930030767,14.95891257035281,0.0,0.0,15.0,-0.0025723259806283926,0.0025074350395579395,0.04841409977344201,14.662955854313216,-15.272173962499753,14.666035447344335,-14.084052707863783,1.0,0.9136739446577494,1.0,1.0,2.0
14.16,0.02952794504538173,0.029389342646122526,14.95777628137669,0.0,0.0,15.0,-0.0024851088058278456,0.002415122182801516,0.04841725663719196,14.652902325227048,-15.260677682754253,14.65553055178688,-14.073515359697657,1.0,0.9137771382380001,1.0,1.0,2.0
14.17,0.029795184978146077,0.029653855039541578,14.956673743411839,0.0,0.0,15.0,-0.0023971964166586927,0.0023253785019985416,0.04842022346448882,14.643544503260365,-15.249868981850833,14.64559226045714,-14.063602167219951,1.0,0.9138788035054076,1.0,1.0,2.0
14.18,0.030064781277784076,0.029920798046822888,14.95560360503751,0.0,0.0,15.0,-0.0023087848282528282,0.00223802697250571,0.048423007475360304,14.63483085580183,-15.239720069734387,14.636226079893072,-14.054293449396186,1.0,0.913978928099214,1.0,1.0,2.0
14.19,0.03033664221527864,0.030190079810318106,14.954564585564603,0.0,0.0,15.0,-0.0022202190826230953,0.002152770671078696,0.04842561592108772,14.626708302471773,-15.230204968781663,14.62743924182254,-14.04556798125104,1.0,0.9140775001269417,1.0,1.0,2.0
14.200000000000001,0.03061067870797525,0.030461608301435298,14.953555470916307,0.0,0.0,15.0,-0.0021319280333582553,0.0020692767953465955,0.048428055833470776,14.619128932158025,-15.221300896560594,14.61923422173713,-14.037401914497064,1.0,0.9141745081571249,1.0,1.0,2.0
14.21,0.030886805883029937,0.03073528978831511,14.95257512334007,0.0,0.0,15.0,-0.002044584734613008,0.0019869670909787533,0.048430334639022264,14.612033297306157,-15.2129847246124,14.61162493446625,-14.029771632937162,1.0,0.9142699412355412,1.0,1.0,2.0
14.22,0.031164936519322645,0.031011036518722102,14.951622499863603,0.0,0.0,15.0,-0.001958436925459496,0.0019056747457973703,0.048432458536443776,14.605385389712042,-15.20523083598141,14.604596529554922,-14.022650586156537,1.0,0.9143637890901891,1.0,1.0,2.0
14.23,0.03144498873625875,0.03128875712467,14.950696599771202,0.0,0.0,15.0,-0.0018740941588546334,0.0018249349857432198,0.04843443405594035,14.599144759597328,-15.19801955075859,14.598143458998665,-14.016011427915656,1.0,0.9144560417511032,1.0,1.0,2.0
14.24,0.03172687924504022,0.031568365034634505,14.949796499411162,0.0,0.0,15.0,-0.0017918373961164497,0.0017445305179336211,0.048436266855901716,14.593285361696816,-15.191326964913658,14.592243522451074,-14.009828606003122,1.0,0.9145466898404847,1.0,1.0,2.0
14.25,0.03201052453260146,0.03184977723720739,14.94892135604777,0.0,0.0,15.0,-0.0017117379903827633,0.0016643597679177934,0.04843796210903472,14.587786084598557,-15.18512408420913,14.586867328992312,-14.004079174364843,1.0,0.9146357245687002,1.0,1.0,2.0
