time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat
0.192,0.002649411561660602,-0.0027414384581574947,0.11913889026904433,0.0,0.0,0.384,0.03276141883338557,0.03101549000234759,-0.0004891735792132374,7.7041589869798255,-6.410705880748133,5.171520583201308,-6.472215764218002,1.0
0.194,0.0027527179896392083,-0.0028493104430750062,0.1223009643116382,0.0,0.0,0.388,0.033006222329241955,0.031262135430258416,-0.0004960325693154289,7.664860170898786,-6.368679319121338,5.12706123115148,-6.430566544977504,1.0
0.196,0.0028584744225445676,-0.0029597683776067204,0.1255021927571828,0.0,0.0,0.392,0.033242273332505755,0.0314984915813077,-0.0005026657281815838,7.6241825106681915,-6.325542017438513,5.081999603287148,-6.388043453500211,1.0
0.198,0.0029666888004315226,-0.0030728197817359152,0.12874224321135525,0.0,0.0,0.396,0.03346972600614635,0.031724005521850264,-0.0005090721966693243,7.582150644166669,-6.281302752419606,5.036379267495057,-6.344705945566112,1.0
0.2,0.0030773679162210735,-0.00318847106057536,0.13202077676888463,0.0,0.0,0.4,0.033688491981008734,0.031938340390522874,-0.0005152438331021741,7.53878955958702,-6.235990956776753,4.990242751848745,-6.300591990010984,1.0
0.202,0.003190517407958813,-0.0033067275158961016,0.1353374482973077,0.0,0.0,0.404,0.03389826186516878,0.032141371845150674,-0.0005211656083071056,7.494125209113763,-6.189654808975328,4.9436309148102024,-6.25571997321584,1.0
0.20400000000000001,0.00330614175061115,-0.003427593360507989,0.1386919067461545,0.0,0.0,0.40800000000000003,0.0340985243385864,0.03233319580013196,-0.0005268160607002977,7.44818554796974,-6.142359968456301,4.8965818864615045,-6.210089955708,1.0
0.20600000000000002,0.003424244280439048,-0.00355107169674884,0.14208379540693028,0.0,0.0,0.41200000000000003,0.03428865982009881,0.03251404449431514,-0.0005321699582645705,7.401000085325927,-6.094180996214413,4.849131483477641,-6.16369227049272,1.0
0.20800000000000002,0.0035448272194848903,-0.0036771645146106836,0.14551275223759236,0.0,0.0,0.41600000000000004,0.03446800484866731,0.03268426690577262,-0.000537200496221371,7.352601475135657,-6.045197580993948,4.801311581530642,-6.116511302767332,1.0
0.21,0.0036678917097025757,-0.0038058726823368247,0.1489784102627989,0.0,0.0,0.42000000000000004,0.03463594561183498,0.032844272703580854,-0.0005418823941553698,7.303026375639648,-5.995487578782218,4.753149209681925,-6.068532464464771,1.0
0.212,0.003793437837424376,-0.0039371959393368645,0.15248039760926055,0.0,0.0,0.42400000000000004,0.034791943954100304,0.03299451706717285,-0.0005461930461672167,7.2523157380426,-5.945125728278338,4.704666250278667,-6.019743487310059,1.0
0.214,0.003921464695532752,-0.004071132890697408,0.15601833802991114,0.0,0.0,0.42800000000000005,0.03493564496738018,0.03313543407516639,-0.0005501162861361253,7.200515612014008,-5.89417618955488,4.655878579819467,-5.970141900483027,1.0
0.216,0.004051970400830674,-0.0042076810136227214,0.15959185099934445,0.0,0.0,0.43200000000000005,0.035066854826123,0.03326742298374993,-0.0005536414997067923,7.147675515514096,-5.842693099089973,4.606797708826263,-5.919734466599942,1.0
0.218,0.004184952127848843,-0.004346836657752597,0.16320055195435768,0.0,0.0,0.43600000000000005,0.0351855753750898,0.03339081859301531,-0.0005567649118371086,7.093848284377087,-5.790718008665824,4.557430912272814,-5.868539745804693,1.0
0.22,0.004320406181966916,-0.004488595062569814,0.1668440527977818,0.0,0.0,0.44000000000000006,0.035291999291690565,0.03350583393663555,-0.0005594893223803155,7.039086876144708,-5.7382782392993725,4.507784418181082,-5.8165897242081925,1.0
0.222,0.00445832800200372,-0.004632950388174741,0.17052196197876565,0.0,0.0,0.44400000000000006,0.03538642037681372,0.0336125861403996,-0.0005618212820383347,6.983442214679113,-5.685392114247234,4.457865587086703,-5.763924550519986,1.0
0.224,0.004598711985201642,-0.004779895478749954,0.17423388391150507,0.0,0.0,0.44800000000000006,0.03546925955215421,0.03371106306328627,-0.0005637719522299084,6.9269622768568375,-5.632066411362367,4.407683612959022,-5.710594885549601,1.0
0.226,0.004741551925287231,-0.004929422406970129,0.17797942102134176,0.0,0.0,0.45200000000000007,0.035540892978230855,0.03380117563312881,-0.000565351573422024,6.86968858852519,-5.578306924254573,4.357253452408612,-5.656651660087505,1.0
0.228,0.004886840981451032,-0.005081522472314588,0.18175817357625343,0.0,0.0,0.45600000000000007,0.03560167811845156,0.03388279248457656,-0.0005665702045129711,6.811659102373428,-5.524118452863315,4.306592943788147,-5.602146098473775,1.0
0.23,0.005034571596108213,-0.005236186095085922,0.1855697395477825,0.0,0.0,0.4600000000000001,0.0356519182858971,0.03395573908089418,-0.0005674365063245406,6.752906657378167,-5.469506514782861,4.255724238606216,-5.547127873173961,1.0
0.232,0.005184735189298196,-0.005393402467944511,0.18941371377410976,0.0,0.0,0.4640000000000001,0.035691815613337965,0.03401981915905486,-0.0005679560845678533,6.693457985895103,-5.414480358261632,4.204674454919391,-5.491641719204661,1.0
0.234,0.005337322417472883,-0.005553159892407385,0.19328968900285887,0.0,0.0,0.4680000000000001,0.035721492403150264,0.03407486493006874,-0.0005681319750856902,6.63333743128938,-5.359053993885659,4.153472228209758,-5.4357266845954495,1.0
0.23600000000000002,0.005492323124744641,-0.0057154457284501175,0.19719725587223966,0.0,0.0,0.4720000000000001,0.035740978694439485,0.03412074819102485,-0.0005679642850655667,6.572566982534237,-5.303247218613365,4.102147607083348,-5.37941502972752,1.0
0.23800000000000002,0.005649726511734397,-0.00588024663323739,0.20113600386408093,0.0,0.0,0.4760000000000001,0.03575021553664473,0.03415744363831736,-0.0005674502171834231,6.511169856776079,-5.247088007539974,4.05072861496118,-5.322729984285203,1.0
0.24,0.005809521087821684,-0.00604754848415677,0.20510552116085917,0.0,0.0,0.48,0.03574911246794457,0.03418499915066705,-0.0005665862759136034,6.4491710173558,-5.190608516340776,3.9992406475133504,-5.265689701850892,1.0
0.242,0.005971694736222154,-0.006217336471937161,0.20910539512128942,0.0,0.0,0.484,0.03573756491466084,0.03420355975236871,-0.0005653688001942532,6.386599123534646,-5.133845217883254,3.9477045547219203,-5.208307166893505,1.0
0.244,0.0061362346116001255,-0.0063895949530306095,0.21313521191076254,0.0,0.0,0.488,0.03571550106292275,0.03421332442528599,-0.0005637956935520301,6.3234858964938265,-5.0768349002728925,3.896137134846045,-5.150594087804674,1.0
0.246,0.006303126948115354,-0.006564307225071815,0.21719455658966155,0.0,0.0,0.492,0.035682950247561886,0.03421454585476395,-0.0005618685451309244,6.259868305608808,-5.019611390697261,3.8445485864755007,-5.092563850924435,1.0
0.248,0.006472352385662216,-0.006741449807308023,0.22128285223563784,0.0,0.0,0.496,0.03563999887436285,0.03420756523304661,-0.0005595912331331762,6.1957985036114245,-4.962219088235513,3.792951942979532,-5.034237336636903,1.0
0.25,0.006643901633931176,-0.0069210114664749,0.22539984123388834,0.0,0.0,0.5,0.03558678083547809,0.034192551068898076,-0.0005569691355465393,6.131303111913478,-4.904673683004253,3.7413485872964576,-4.975626967997906,1.0
0.252,0.006817759118769665,-0.007102973394503502,0.2295451047160289,0.0,0.0,0.504,0.03552357078454018,0.034169740727607006,-0.0005540127993657319,6.066424773589995,-4.846996235483509,3.6897405880813277,-4.916756602964744,1.0
0.254,0.006993913375124733,-0.007287321753919945,0.233718338515689,0.0,0.0,0.508,0.03545058087568652,0.03413928501354036,-0.0005507307705884455,6.0011935418410545,-4.789200409698294,3.638130078846812,-4.857644929613528,1.0
0.256,0.007172345493872353,-0.007474033743746436,0.23791905193882376,0.0,0.0,0.512,0.03536819296949876,0.03410138029437768,-0.0005471377463011269,5.935656223065751,-4.731304117845369,3.586521451525971,-4.798325513888477,1.0
0.258,0.007353038812428714,-0.007663089317002963,0.2421468308677312,0.0,0.0,0.516,0.03527674415922579,0.034056101432374634,-0.0005432470003006995,5.869846999479147,-4.67331733066109,3.5349224930200576,-4.738830599325907,1.0
0.26,0.007535975808138571,-0.007854467392122295,0.246401239491218,0.0,0.0,0.52,0.03517658606945012,0.03400352945074302,-0.0005390724722125933,5.803801873313523,-4.615250788265085,3.4833413910940116,-4.679193893434842,1.0
0.262,0.007721138623975671,-0.008048146566112444,0.2506818595988064,0.0,0.0,0.524,0.03506801533420136,0.03394360898811794,-0.0005346262911646758,5.73754540271473,-4.557110044649075,3.4317941762148223,-4.619450643289834,1.0
0.264,0.007908509202374629,-0.008244105211377325,0.25498827038541066,0.0,0.0,0.528,0.034951303014098996,0.03387628090889982,-0.0005299198505496546,5.6711010456040105,-4.498901696007202,3.380298080992163,-4.5596351411382585,1.0
0.266,0.008098068892411301,-0.008442321084681782,0.2593200580281404,0.0,0.0,0.532,0.03482659822929437,0.03380139742098018,-0.0005249604206665413,5.604481775367989,-4.440632902809482,3.328878616459888,-4.499778822761523,1.0
0.268,0.00828979883455941,-0.00864277173496459,0.2636768111669062,0.0,0.0,0.536,0.03469400385743019,0.03371880103061611,-0.0005197538760604658,5.53769795483087,-4.382312090606105,3.277563133067739,-4.439911059712015,1.0
0.27,0.008483679839496088,-0.008845434407386592,0.26805812056241707,0.0,0.0,0.54,0.034553474403535615,0.03362835434379291,-0.0005143011522584488,5.4707553090870835,-4.32395472969394,3.226382730665764,-4.380053196504903,1.0
0.272,0.008679692314861437,-0.009050285936222867,0.27246357865717236,0.0,0.0,0.544,0.03440491033824451,0.03352994426556138,-0.000508601612300337,5.403658392223518,-4.2655792592010755,3.175368717009878,-4.320222615454062,1.0
0.274,0.008877816303367704,-0.009257302810220051,0.2768927776436562,0.0,0.0,0.548,0.034248111494443984,0.0334235382319147,-0.0005026514534605754,5.336412292920338,-4.207211779880121,3.124551323768493,-4.2604284387409725,1.0
0.276,0.009078031535337748,-0.009466461201848363,0.28134531184989975,0.0,0.0,0.552,0.03408288819304142,0.03330917862622504,-0.0004964475393122439,5.269025940734183,-4.148880693564213,3.073956040209276,-4.200676600417798,1.0
0.278,0.009280317383816692,-0.009677736930551958,0.2858207754852824,0.0,0.0,0.556,0.03390904305900629,0.033187029326722205,-0.0004899867826598731,5.2015142204575735,-4.090619658224285,3.0236018265230538,-4.140967210086792,1.0
0.28,0.009484652927457149,-0.009891105492136397,0.2903187654568664,0.0,0.0,0.56,0.033726456045395196,0.03305733141701461,-0.00048326888745428494,5.1338980452843614,-4.032461771415617,2.9735005961626744,-4.081299972779895,1.0
0.28200000000000003,0.009691016933406143,-0.01010654204915488,0.2948388800084327,0.0,0.0,0.5640000000000001,0.03353510543529963,0.03292045717411025,-0.0004762970757164719,5.066208234916484,-3.974441015574323,2.9236535600194866,-4.0216729830086475,1.0
0.28400000000000003,0.009899387952498506,-0.010324021495862699,0.2993807198763132,0.0,0.0,0.5680000000000001,0.033335075242511635,0.03277682316948301,-0.00046907811546249926,4.998480606100087,-3.9165882862371273,2.874056012577121,-3.96208656744584,1.0
0.28600000000000003,0.01010974429315839,-0.010543518430310754,0.30394388847431525,0.0,0.0,0.5720000000000001,0.03312662500513833,0.03262694913246692,-0.0004616246382495265,4.930761668010804,-3.858930730126638,2.824691573715518,-3.902543930988521,1.0
0.28800000000000003,0.010322064152839061,-0.010765007270638498,0.3085279911285646,0.0,0.0,0.5760000000000001,0.032910109867302896,0.03247132562463378,-0.00045395236412242756,4.8630983329706865,-3.801489786343763,2.775542722987798,-3.843053300609155,1.0
0.29,0.01053632548088156,-0.010988462139253972,0.3131326356543269,0.0,0.0,0.58,0.0326860236499016,0.03231053108278524,-0.00044608141669608847,4.79554613191565,-3.7442841467784396,2.7265823747399196,-3.7836247872425526,1.0
0.292,0.010752506052297665,-0.011213856857376185,0.31775743451291294,0.0,0.0,0.584,0.03245499168392972,0.03214500158711403,-0.00043803601214605173,4.7281547526762715,-3.6873197141903566,2.6777876887419274,-3.724279755224019,1.0
0.294,0.010970583790351504,-0.011441165473950797,0.32240199714117235,0.0,0.0,0.588,0.03221753663772574,0.03197522992465252,-0.00042983665324194357,4.660975062814073,-3.630609902634784,2.62913571450431,-3.665033065012158,1.0
0.296,0.011190536413577696,-0.011670361716448242,0.32706593870024003,0.0,0.0,0.592,0.031974276170504044,0.03180154202548373,-0.0004215065657133526,4.594049514379268,-3.5741555876904556,2.580610059092141,-3.6059102940306733,1.0
0.298,0.011412341623302532,-0.011901419280119119,0.33174887500483596,0.0,0.0,0.596,0.03172583617582491,0.03162423668874736,-0.0004130689487079048,4.527419033045096,-3.517955978538704,2.532195646359111,-3.546938473712679,1.0
0.3,0.011635977079797568,-0.012134311801197497,0.33645042654335006,0.0,0.0,0.6,0.03147269491455339,0.031443375683351975,-0.0004045416855644034,4.461105496054661,-3.462005444213583,2.4838952040537405,-3.4881481206461675,1.0
0.302,0.01186142037938057,-0.012369012811071525,0.3411702149529603,0.0,0.0,0.604,0.03121539752269807,0.031259004659797016,-0.00039594472785375206,4.395131438492941,-3.4062945234041053,2.4357103718049307,-3.4295731867677355,1.0
0.304,0.012088649128586737,-0.012605495922835098,0.3459078660636616,0.0,0.0,0.608,0.03095421285842646,0.031070974212996122,-0.000387288836438649,4.329499706921983,-3.3508166641915302,2.3876615400765067,-3.371243601184416,1.0
0.306,0.012317640858333557,-0.012843734613118798,0.35066300804056755,0.0,0.0,0.612,0.030689458382686902,0.030879046935581744,-0.00037858636012058297,4.264208728543247,-3.29555885463301,2.339772747823431,-3.3131950044186564,1.0
