time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
44.01,10.005472125388195,9.967776574376066,13.753882027521364,10.0,10.0,15.0,-0.003349655315706658,0.0003815413127355392,-0.0816202392332,70.59476131025684,-71.31668698156125,70.59846131381153,-71.3023553860471,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.02,10.005371936435251,9.96795352429489,13.753905154615227,10.0,10.0,15.0,-0.0032601253042167373,0.00041621603168820774,-0.07967239281707467,70.60333012750496,-71.30868700581752,70.60721276264252,-71.29364879943147,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.03,10.005272155410596,9.968133669831092,13.753927830780246,10.0,10.0,15.0,-0.003171086006837127,0.00045003948563746503,-0.07767444578616108,70.61213162835685,-71.30045151831919,70.61616581839871,-71.2847368100473,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.04,10.00517281546969,9.968316923727988,13.753950062509016,10.0,10.0,15.0,-0.003082542877495691,0.00048299763569530476,-0.07562754321997288,70.62116015713798,-71.29198586000975,70.62531619468402,-71.27562413821546,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.050000000000004,10.005073948919811,9.968503199214444,13.753971856168997,10.0,10.0,15.0,-0.00299450259977705,0.0005150771867642391,-0.07353286098364765,70.63040991567524,-71.28329549007323,70.63465948045308,-71.26631565666072,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.06,10.004975587207433,9.96869241001089,13.753993218003744,10.0,10.0,15.0,-0.002906973016557804,0.0005462655716877665,-0.07139160506195817,70.63987495802284,-71.27438598328754,70.64419115264828,-71.25681638888747,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.07,10.004877760905883,9.968884470337045,13.754014154134458,10.0,10.0,15.0,-0.002819963063886498,0.0005765509354303753,-0.06920501086884506,70.64954918509383,-71.26526302698775,70.65390658691001,-71.24713150549648,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.08,10.004780499703687,9.969079294920679,13.754034670561575,10.0,10.0,15.0,-0.002733482697478465,0.0006059221274049876,-0.06697434253810117,70.65942634974435,-71.2559324170277,70.66380105810426,-71.23726632144388,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.09,10.004683832393612,9.969276799007435,13.754054773166349,10.0,10.0,15.0,-0.002647542815448576,0.0006343686996114432,-0.06470089219581733,70.66950006435616,-71.24640005384816,70.67386973861142,-71.22722629313506,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.1,10.004587786862414,9.969476898371523,13.754074467712567,10.0,10.0,15.0,-0.0025621551793534544,0.0006618809093948809,-0.062385979215061636,70.67976380870884,-71.23667193893336,70.68410769655121,-71.21701701504506,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
