receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692277.961131096,1780692277.960488081,95,map,ego_position_cmd,0.2990384474607154,0.5318681031414936,1.2435835856692752,-0.08184064641367211,0.13456730135732195,0.005513514978947475,-0.06055528561079488,-0.03682829088615246,-0.0022064190245070564,2.1172061484012374,0.45,1
1780692278.016022682,1780692278.015449524,96,map,ego_position_cmd,0.2948776577070439,0.5385395634481194,1.2438560780706993,-0.08484280355165374,0.13269494596816975,0.00540301985680196,-0.0597127256856764,-0.03817926159824419,-0.002220213952329159,2.1396712058984124,0.45,1
1780692278.071002007,1780692278.070503712,97,map,ego_position_cmd,0.290562193903962,0.5451246049931079,1.244123390500517,-0.08780607224689857,0.13075298725678292,0.005291693920065373,-0.05883884426555231,-0.039512732511104355,-0.0022337466440886656,2.1621663054003877,0.45,1
1780692278.125935555,1780692278.125465393,98,map,ego_position_cmd,0.2860992879199666,0.5516115012882152,1.2443851447674708,-0.09072517557969688,0.12874467956398497,0.005179688265331674,-0.05793510580379325,-0.0408263290108636,-0.0022469979538532097,2.184663465000631,0.45,1
1780692278.181379795,1780692278.180564165,99,map,ego_position_cmd,0.28148258148313,0.5580085486743107,1.2446417705051762,-0.0936038469034398,0.12666716166740852,0.005066809796312745,-0.05700022275033383,-0.04212173110654792,-0.002259989631824548,2.207203919098538,0.45,1
1780692278.236313105,1780692278.235558987,100,map,ego_position_cmd,0.27674030536967154,0.5642773982105928,1.2448918302387046,-0.09642482919476673,0.1245331374163522,0.00495369873196813,-0.0560399118373585,-0.04339117313764503,-0.0022726489058344295,2.2296629983506135,0.45,1
1780692278.291088343,1780692278.290503502,101,map,ego_position_cmd,0.27184410654049607,0.570455849863866,1.2451369285723162,-0.09920513243873968,0.12232984794322324,0.004839632734236359,-0.05504843157445047,-0.04464230959743286,-0.0022850570089735104,2.252187117900394,0.45,1
1780692278.346049070,1780692278.345551729,102,map,ego_position_cmd,0.26682062369230874,0.5765099440917493,1.2453758094808451,-0.10192947484128716,0.12006928066153894,0.004725192392286868,-0.054031176297692524,-0.04586826367857923,-0.0022971503549677886,2.274664324949845,0.45,1
1780692278.401175976,1780692278.400548220,103,map,ego_position_cmd,0.2616620232853483,0.582449963584032,1.2456089732549587,-0.1046024836128144,0.11774791047840676,0.004610148197787749,-0.052986559715283044,-0.04707111762576649,-0.0023089542710322875,2.2971429035995246,0.45,1
1780692278.455746651,1780692278.455468893,105,map,ego_position_cmd,0.2509242417019912,0.5940021002497328,1.2460590498417028,-0.1098009451123798,0.11291590876589604,0.004377761852679515,-0.05081215894465322,-0.049410425300570916,-0.0023317393982362116,2.342209196699696,0.45,1
1780692278.510826588,1780692278.510462523,106,map,ego_position_cmd,0.2453856377765409,0.5995714101675115,1.2462744688233585,-0.11230713457538016,0.11042353699944342,0.004261202613728787,-0.04969059164974954,-0.05053821055892108,-0.00234264498418252,2.364651128250989,0.45,1
1780692278.565910578,1780692278.565464973,107,map,ego_position_cmd,0.2397000555561147,0.605037023520891,1.2464849062876824,-0.11476666058440095,0.10786502500025164,0.004143627070684611,-0.048539261250113236,-0.051644997262980434,-0.00235329838081392,2.3871848048991526,0.45,1
1780692278.621055603,1780692278.620511532,108,map,ego_position_cmd,0.23390312344554037,0.610363839352588,1.2466890871064178,-0.11716372770866464,0.10525640555049318,0.004025734463945337,-0.04736538249772194,-0.05272367746889909,-0.0023636350347624032,2.409678704698672,0.45,1
1780692278.676194429,1780692278.675536394,109,map,ego_position_cmd,0.22798934370156665,0.6155576381099381,1.2468873131679235,-0.11950093714947219,0.102595204665705,0.003907362359647115,-0.04616784209956726,-0.05377542171726249,-0.002373670229126122,2.4321669686996756,0.45,1
1780692278.731282234,1780692278.730511904,110,map,ego_position_cmd,0.22196038125626621,0.6206170525901369,1.247079607831164,-0.12177767366556161,0.0998821715653198,0.003788498436350437,-0.04494697720439392,-0.05479995314950273,-0.0023834051464526806,2.4546548200491087,0.45,1
1780692278.786174059,1780692278.785549402,111,map,ego_position_cmd,0.21581471289456622,0.6255431176753212,1.2472660825870534,-0.12399440295389458,0.09711662080255481,0.003669069397236688,-0.04370247936114967,-0.055797481329252566,-0.0023928454309695758,2.477158874098677,0.45,1
1780692278.841131926,1780692278.840507269,112,map,ego_position_cmd,0.20956207229694793,0.6303279113014056,1.2474465078987984,-0.12614756008563255,0.09430293253362657,0.0035492199798820676,-0.04243631964013196,-0.056766402038534655,-0.002401979462376667,2.4996546566995677,0.45,1
1780692278.896168470,1780692278.895522594,113,map,ego_position_cmd,0.20320397554230893,0.6349704271039377,1.247620914789315,-0.128236692196772,0.09144178899403901,0.003428932636854023,-0.04114880504731756,-0.057706511488547406,-0.0024108088112090756,2.5221483675002676,0.45,1
1780692278.951169968,1780692278.950546503,114,map,ego_position_cmd,0.196772956848068,0.6394484469698677,1.2477885389341818,-0.1302518011364405,0.0885478305816306,0.0033087666952196014,-0.039846523761733775,-0.05861331051139823,-0.002419294783542956,2.544538822650793,0.45,1
1780692279.005662680,1780692279.005410194,116,map,ego_position_cmd,0.18350633100203004,0.6480359483051892,1.2481083579130483,-0.1341161767373351,0.08257784895091352,0.0030651730998951287,-0.037160032027911086,-0.06035227953180081,-0.002435485619348073,2.5896953290484817,0.45,1
1780692279.060831785,1780692279.060457230,117,map,ego_position_cmd,0.1767594441083883,0.6520862441729076,1.2482584649929385,-0.13593880987780843,0.07954174984877474,0.002943293762792772,-0.03579378743194864,-0.06117246444501379,-0.002443084790267512,2.61217942559997,0.45,1
1780692279.115845442,1780692279.115453243,118,map,ego_position_cmd,0.16992698110293447,0.6559817332672703,1.2484023956486243,-0.13769177997027163,0.07646714149632051,0.0028211096812022405,-0.034410213673344237,-0.06196130098662224,-0.002450371279711606,2.6346511745996395,0.45,1
1780692279.170918703,1780692279.170461893,119,map,ego_position_cmd,0.16298862120279833,0.6597332874561769,1.248540604779334,-0.1393799793552796,0.07334487954125926,0.002698215231891421,-0.033005195793566665,-0.06272099070987583,-0.002457368116953777,2.657187789749878,0.45,1
1780692279.226233244,1780692279.225540876,120,map,ego_position_cmd,0.15598958174212268,0.6633165338566058,1.248672246926934,-0.14099244023547264,0.07019531178395522,0.0025753643802585977,-0.03158789030277985,-0.06344659810596269,-0.002464032500676041,2.679653874599899,0.45,1
1780692279.281046391,1780692279.280512333,121,map,ego_position_cmd,0.14889580161057475,0.6667491756307258,1.2487980230729074,-0.1425371290338266,0.06700311072475865,0.002451911050366419,-0.030151399826141394,-0.06414170806522197,-0.002470399918065947,2.7021705115494115,0.45,1
1780692279.336242914,1780692279.335543394,122,map,ego_position_cmd,0.14172697561194714,0.6700210374083093,1.2489176070189276,-0.14400946683373922,0.06377713902537621,0.0023281545275821384,-0.028699712561419302,-0.06480426007518265,-0.002476453855333217,2.7246857705991716,0.45,1
1780692279.391224384,1780692279.390548706,123,map,ego_position_cmd,0.13449321144965107,0.673127801456265,1.2490308868198792,-0.14540751065531926,0.060521945152342986,0.0022042208303264302,-0.027234875318554348,-0.06543337979489368,-0.002482188645256385,2.7471796591486055,0.45,1
1780692279.446195364,1780692279.445549965,124,map,ego_position_cmd,0.12718843126302376,0.6760722357896346,1.249138006667433,-0.1467325061053356,0.05723479406836069,0.002079957986483095,-0.025755657330762315,-0.06602962774740102,-0.0024876115875387987,2.7696826521016193,0.45,1
1780692279.501341581,1780692279.500531912,125,map,ego_position_cmd,0.11983070771117471,0.6788473832789901,1.2492387544550236,-0.14798132247554555,0.053923818470028625,0.001955624874105029,-0.024265718311512884,-0.0665915951139955,-0.0024927119442855706,2.7921507957009455,0.45,1
1780692279.555792809,1780692279.555448055,127,map,ego_position_cmd,0.10491021874614036,0.6839069421300445,1.2494219060065634,-0.1502581239585201,0.04720959843576317,0.001705779100028667,-0.021244319296093425,-0.06761615578133405,-0.002501983991582273,2.837168892000045,0.45,1
1780692279.610924244,1780692279.610452414,128,map,ego_position_cmd,0.09736817770631308,0.6861836372730711,1.2495040992989856,-0.151282636772882,0.04381567996784089,0.0015805213460062294,-0.0197170559855284,-0.0680771865477969,-0.002506145027011146,2.8596784535984625,0.45,1
1780692279.666004181,1780692279.665481091,129,map,ego_position_cmd,0.08978421993960395,0.688288033855525,1.2495799510839212,-0.15222961523498624,0.04040289897282178,0.0014551856607909514,-0.018181304537769803,-0.06850332685574381,-0.0025099850236235104,2.8821660939007416,0.45,1
1780692279.721163034,1780692279.720523834,130,map,ego_position_cmd,0.0821448469264903,0.6902237853581425,1.2496496218284454,-0.15310070341116416,0.03696518111692063,0.0013295016067309258,-0.016634331502614286,-0.06889531653502388,-0.002513512105065054,2.9046831673509588,0.45,1
1780692279.776353121,1780692279.775528193,131,map,ego_position_cmd,0.07447108434029576,0.6919854640144527,1.2497129425521611,-0.15389345880650374,0.03351198795313309,0.0012037677224156446,-0.015080394578909893,-0.06925205646292669,-0.0025167177167031585,2.9271790188013256,0.45,1
1780692279.831208706,1780692279.830554008,132,map,ego_position_cmd,0.06676249140911564,0.6935735288709648,1.2497699539621678,-0.1546080879919342,0.030043121134102038,0.0010779280735801196,-0.013519404510345919,-0.0695736395963704,-0.002519603919334746,2.949666560098922,0.45,1
