t,phase,uav_a,uav_b,distance_m
28.76,land,2,3,0.935292528029897
28.794,land,2,3,0.9352713111286318
28.828,land,2,3,0.9352621578434626
28.862,land,2,3,0.9352653983701946
28.896,land,2,3,0.9352806308006288
28.93,land,2,3,0.9353043853277371
28.965,land,2,3,0.93533865838295
29.0,land,2,3,0.9353829345657202
29.034,land,2,3,0.9354308891558375
29.068,land,2,3,0.9354803828667608
29.102,land,2,3,0.9355308116007743
29.136,land,2,3,0.935583070133622
29.17,land,2,3,0.9356385734037691
29.204,land,2,3,0.9356965643067601
29.238,land,2,3,0.9357586743180364
29.272,land,2,3,0.9358286431286149
29.306,land,2,3,0.935907608856755
29.34,land,2,3,0.9359940997494306
29.374,land,2,3,0.9360852222025208
29.408,land,2,3,0.936176361062202
29.442,land,2,3,0.9362641675001205
29.476,land,2,3,0.9363465899513131
29.51,land,2,3,0.9364235244193726
29.544,land,2,3,0.9364948566383157
29.578,land,2,3,0.9365644421677471
29.612,land,2,3,0.9366305369331491
29.646,land,2,3,0.936701968337869
29.68,land,2,3,0.9367788620170405
29.714,land,2,3,0.9368618126367549
29.748,land,2,3,0.9369496748044647
29.782,land,2,3,0.9370396920741357
29.816,land,2,3,0.9371305682180603
29.85,land,2,3,0.9372234847808563
29.884,land,2,3,0.9373264118011991
29.918,land,2,3,0.9374371431161972
29.951999999999998,land,2,3,0.9375699506832035
29.986,land,2,3,0.9377217822698869
30.02,land,2,3,0.937891082384036
30.054,land,2,3,0.938074554977997
30.088,land,2,3,0.9382676858651943
30.122,land,2,3,0.9384661765377648
30.156,land,2,3,0.938667160811713
30.19,land,2,3,0.9388669991798738
30.224,land,2,3,0.9390625747058245
30.258,land,2,3,0.9392540787104414
30.292,land,2,3,0.939430020482258
30.326,land,2,3,0.9396228502535316
30.361,land,2,3,0.9398045317430624
30.404,land,2,3,0.9399200994944021
30.438,land,2,3,0.9401888810937303
30.477,land,2,3,0.9403137686645694
30.511,land,2,3,0.940585931082139
30.545,land,2,3,0.9407907029276722
30.58,land,2,3,0.9410081407959627
30.614,land,2,3,0.9412410405789594
30.648,land,2,3,0.941471476018607
30.682,land,2,3,0.9417043321656344
30.716,land,2,3,0.9419368428222419
30.75,land,2,3,0.9421642374952796
30.784,land,2,3,0.9423800634226949
30.818,land,2,3,0.9425336546122732
30.854,land,2,3,0.9425731639020262
30.89,land,2,3,0.9429431051775545
30.924,land,2,3,0.9430921505643046
30.958,land,2,3,0.9432341487465127
31.001,land,2,3,0.943383095081714
31.035,land,2,3,0.9435582217299968
31.069,land,2,3,0.9437143919454535
31.116,land,2,3,0.943772271715528
31.151,land,2,3,0.9441303675084465
31.185,land,2,3,0.9443251421447677
31.219,land,2,3,0.9445197883259496
31.253,land,2,3,0.9447156915566812
31.287,land,2,3,0.9449119229365841
31.321,land,2,3,0.9450865026060004
31.357,land,2,3,0.9452206980090381
31.393,land,2,3,0.9454300882319367
31.427,land,2,3,0.9455649352137819
31.467,land,2,3,0.9456751446901897
31.505,land,2,3,0.9457868404820031
31.539,land,2,3,0.9458545059161698
31.573,land,2,3,0.9459042406235467
31.607,land,2,3,0.9459419700447461
31.642,land,2,3,0.9459695979200462
31.677,land,2,3,0.9459811956207901
31.711,land,2,3,0.9459757841117294
31.745,land,2,3,0.9459529540202131
31.779,land,2,3,0.9459030215841471
31.815,land,2,3,0.9458376273382817
31.849,land,2,3,0.9457587880578321
31.884,land,2,3,0.9448868341074543
31.918,land,2,3,0.9437439983933544
31.953,land,2,3,0.9427394655545113
31.989,land,2,3,0.9417633333101513
32.023,land,2,3,0.9414748967516678
32.066,land,2,3,0.9410214599419625
