time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,z_ref_rate,yaw_ref
4.3,0.06393449854646523,0.005671719448691411,0.9768203855485934,0.16512130228035887,0.01456952667179637,1.0,-0.0034966202705399465,0.03975813693044778,5.534123269607382e-05,0.16366467270107996,-0.1639039003592656,0.1574384801847204,-0.1564128677055524,0.0,0.0
4.3100000000000005,0.06587601977842017,0.0058430839675302,0.9768760056575219,0.16854225054192604,0.014871375047817003,1.0,-0.0035297819041806957,0.04011068329612039,5.625455134492105e-05,0.16297764336689013,-0.16329677511813778,0.15765899152353013,-0.15654042647451138,0.0,0.0
4.32,0.06785700035655792,0.0060179177939031075,0.9769337412285245,0.17200351935158628,0.015176781119257613,1.0,-0.003561493135846611,0.04047178735999002,5.711488829518983e-05,0.16297614674097494,-0.1632780922134561,0.15719821612431353,-0.15608478833552816,0.0,0.0
4.33,0.0698777941684625,0.006196252055206706,0.9769935452491427,0.17550515681280116,0.015485749130541277,1.0,-0.003591881080930262,0.040841226253355734,5.792676149834924e-05,0.1634934845474426,-0.16371035024951822,0.1562228552421431,-0.15518327859173,0.0,0.0
4.34,0.07193875520318088,0.006378117113686312,0.9770553709488256,0.17904720776642852,0.015798283038214282,1.0,-0.0036220538684092075,0.041205242210446504,5.8734786685884394e-05,0.16378441447979036,-0.16394304270769008,0.15547854915326106,-0.15448592657142537,0.0,0.0
4.3500000000000005,0.07404023325879429,0.006563543014033344,0.9771191719398824,0.18262971380588328,0.016114386512283817,1.0,-0.0036529867578824348,0.041551999294520664,5.957886314845365e-05,0.16336510189890033,-0.16355834109560488,0.15544946573936366,-0.1544101980630451,0.0,0.0
4.36,0.07618256968799438,0.006752559904639312,0.9771849023526157,0.18625271329229612,0.01643406293755554,1.0,-0.003684517812446341,0.04188469592138654,6.045226716240189e-05,0.16254185869898297,-0.16283254597489924,0.15582917657937453,-0.15467988882934472,0.0,0.0
4.37,0.07836609757045039,0.006945197905232398,0.9772525168415507,0.18991624136967558,0.016757315414971375,1.0,-0.0037154188443382277,0.04221616611044759,6.130353142216263e-05,0.1620006880532662,-0.16234990158109516,0.15593117585191138,-0.15471124439742537,0.0,0.0
4.38,0.0805911470943268,0.0071414867153849005,0.9773219703950549,0.19362032998006687,0.017084146762947075,1.0,-0.003744813279171592,0.04255627461114251,6.209535089264581e-05,0.16213419686153135,-0.16244762946464092,0.15536255897051165,-0.1541673764055539,0.0,0.0
4.39,0.08285804928252258,0.007341455276729022,0.9773932181998628,0.1973650078787126,0.017414559518709936,1.0,-0.0037730881277368987,0.04290164818309915,6.284364332766614e-05,0.1626345113245282,-0.16286510676754407,0.15443144721738739,-0.1533087694402941,0.0,0.0
4.4,0.08516713419310365,0.007545131853045297,0.9774662157148497,0.20115030064921283,0.017748555939636423,1.0,-0.003801332226321804,0.04323843962469851,6.359459929364394e-05,0.16278743201914875,-0.1629773311693385,0.15385256076208914,-0.15276006079935472,0.0,0.0
4.41,0.0875187266136101,0.0077525444556917,0.9775409188463892,0.20497623071868384,0.01808613800458975,1.0,-0.0038303030789354512,0.04355791120622002,6.438071725875057e-05,0.16227684260047837,-0.1625151917964544,0.15394236961385777,-0.15279017047870075,0.0,0.0
4.42,0.08991314240126101,0.007963721156935591,0.9776172840852332,0.20884281737292068,0.018427307415257707,1.0,-0.003859594525398104,0.043865665008810194,6.518425078571493e-05,0.16150935574519035,-0.1618381263355618,0.15429412231379666,-0.15303993535459706,0.0,0.0
4.43,0.09235068979584249,0.008178689885922139,0.9776952684776511,0.2127500767715557,0.018772065597490208,1.0,-0.0038880103497253107,0.04417405879934731,6.595264343927774e-05,0.1611161846576113,-0.1614821854590114,0.15427616871803132,-0.15297386024695422,0.0,0.0
4.44,0.09483167471496529,0.008397478056585375,0.9777748294311039,0.21669802196321913,0.019120413702636983,1.0,-0.003914955231105759,0.04449031060308358,6.665931740921339e-05,0.16134547300697674,-0.16166337439157563,0.15364022799964872,-0.15237622287171654,0.0,0.0
4.45,0.09735640324448354,0.008620112302476167,0.9778559246262003,0.2206866629006981,0.019472352608885128,1.0,-0.003940989842383044,0.04480859864332649,6.732875177683388e-05,0.1617890164534463,-0.16203159182330334,0.15279486688178023,-0.1515969515584238,0.0,0.0
4.46,0.09992518054283706,0.00884661875051831,0.9779385119369524,0.2247160064560989,0.019827882922596962,1.0,-0.003967144121318377,0.04511571350234366,6.800667236363203e-05,0.16179913655638403,-0.16201982880598537,0.15238829444866908,-0.15120272913330413,0.0,0.0
4.47,0.10253830131010726,0.009077022987326416,0.9780225503495338,0.2287860564360053,0.020187004979647528,1.0,-0.003993918393519959,0.04540639048542261,6.871541133494714e-05,0.1612335055142562,-0.16151200663562415,0.15256310165184084,-0.1513095495842947,0.0,0.0
4.48,0.10519605553706426,0.0093113509378529,0.978107998922028,0.23289681359664002,0.020549718846762356,1.0,-0.004020739182096577,0.045687652317894505,6.942882024346245e-05,0.1605464002487063,-0.16090477090626457,0.1528647993216147,-0.1515211148299825,0.0,0.0
4.49,0.10789872470368446,0.009549628160177839,0.9781948175187333,0.2370482756590226,0.020916024322854936,1.0,-0.004046509329210694,0.045970863251034055,7.009667606649688e-05,0.16029239374786958,-0.1606687350585326,0.1527384022056528,-0.15136732912182996,0.0,0.0
4.5,0.11064658838036238,0.00979187962279265,0.9782829664015935,0.24124043732413253,0.021285920940364633,1.0,-0.004070905381811407,0.046260501159008656,7.070387544541235e-05,0.1605785113538114,-0.16090031955070536,0.1520768457171898,-0.15075193327519928,0.0,0.0
4.51,0.11343992547144652,0.010038129518127792,0.9783724061910185,0.24547329028806714,0.021659407966594157,1.0,-0.004094596479647886,0.04654897848206268,7.128100365055478e-05,0.16093519363990044,-0.1611933210318821,0.1513500793796218,-0.1500808860933992,0.0,0.0
4.5200000000000005,0.11627901142871093,0.01028840148180654,0.9784630979895332,0.24974682325720304,0.022036484405047328,1.0,-0.004118497444775623,0.046824575737872166,7.187028850737671e-05,0.16081527872331702,-0.16106926223766704,0.15110572179268794,-0.14983234708833076,0.0,0.0
4.53,0.11916411445668883,0.010542718993274268,0.9785550035355912,0.2540610219633544,0.022417148996766566,1.0,-0.004142883290107602,0.047085037088194656,7.248437791687923e-05,0.16022406545099524,-0.16054183134413166,0.15133860446495553,-0.14999259598144551,0.0,0.0
4.54,0.1220954970703398,0.010801105730326381,0.9786480848132577,0.2584158691789358,0.022801400221670806,1.0,-0.004167030755376571,0.047338575413695703,7.308908183067359e-05,0.15964533090012795,-0.16002883857402161,0.15156462538519122,-0.1501441913557799,0.0,0.0
4.55,0.12507340662550614,0.011063584176290744,0.9787423057605987,0.26281134473211964,0.02318923629989291,1.0,-0.004190051216479077,0.04759450304602668,7.364224021873366e-05,0.15950933597032366,-0.15989570886427643,0.15135315132445173,-0.14992209843889545,0.0,0.0
4.5600000000000005,0.12809809680820386,0.011330176955523585,0.9788376295373962,0.26724742552199887,0.02358065519311755,1.0,-0.0042118293375032504,0.04785493118420971,7.41382149306084e-05,0.1598123667944762,-0.16014326211662042,0.1507078971370294,-0.1493255252299128,0.0,0.0
4.57,0.13116981769525804,0.01160090575670381,0.9789340200303677,0.2717240855337438,0.023975654605918568,1.0,-0.004233075972757987,0.04811143499881178,7.461074015353471e-05,0.16006896247449925,-0.16034974360622187,0.15011468320573038,-0.14877590714845731,0.0,0.0
4.58,0.1342888146414855,0.011875791731919376,0.979031441732385,0.27624129585376583,0.024374231987096984,1.0,-0.0042545590984361305,0.048354369861571225,7.509646001190444e-05,0.15985287203976156,-0.16014390916782606,0.15000010042189094,-0.1486441717749098,0.0,0.0
4.59,0.13745532522304552,0.012154855868338567,0.9791298598348049,0.28079902468487494,0.024776384531018377,1.0,-0.0042763413167618905,0.04858400458906031,7.559817314472648e-05,0.1592834699190841,-0.1596377855201684,0.15024475296145998,-0.14881829040815617,0.0,0.0
4.6000000000000005,0.14066957855328252,0.012438118972439993,0.979229240260787,0.28539723736144157,0.025182109178950727,1.0,-0.0042976638781754666,0.0488085315291685,7.60788864980281e-05,0.1588186333594173,-0.15922357770867493,0.15039036099027683,-0.14890638542950466,0.0,0.0
4.61,0.1439317984648865,0.012725601419032317,0.9793295495390946,0.29003589636455457,0.025591402620401875,1.0,-0.004317805346404387,0.04903566488660937,7.650335030565332e-05,0.15879206733349166,-0.15918539631765463,0.15010286282505217,-0.14862460894844506,0.0,0.0
4.62,0.14724220671236693,0.013017322906422563,0.9794307546613719,0.2947149613371837,0.026004261294457386,1.0,-0.00433686126083694,0.049265127166232506,7.687616183839106e-05,0.1590909951323541,-0.15943009115239754,0.14949507346609925,-0.14806599079434596,0.0,0.0
4.63,0.1506010225665858,0.013313302414490157,0.9795328231028301,0.29943438909933845,0.0264206813911181,1.0,-0.004355532232020609,0.04948831569372934,7.723162281857153e-05,0.15924859393986832,-0.1595505521830846,0.14903411313199513,-0.14763726683059628,0.0,0.0
4.64,0.1540084600392219,0.013613558466720303,0.979635722944773,0.3041941336632286,0.02684065885263782,1.0,-0.004374412837147388,0.04969801874399576,7.759889349984793e-05,0.15897143734003202,-0.15929323746990287,0.14901361213055392,-0.1475916768550775,0.0,0.0
4.65,0.15746472518692126,0.01391810940461958,0.9797394229771383,0.3089941462484242,0.02726418937486096,1.0,-0.00439339263612577,0.04989636642001549,7.797226355811395e-05,0.15845396192384884,-0.15883335524632392,0.14923897634254363,-0.1477540260276759,0.0,0.0
4.66,0.16097001616357495,0.014226973304407304,0.9798438927069183,0.3138343752970144,0.027691268408560094,1.0,-0.004411734783445345,0.05009108171044082,7.831487188890586e-05,0.15810826726605484,-0.15852189519189033,0.14929765696848316,-0.14777358682582956,0.0,0.0
4.67,0.16452452640743254,0.014540167749446347,0.9799491022179151,0.31871476648877034,0.028121891160773852,1.0,-0.004428929669899283,0.05028786131724914,7.860120896455938e-05,0.15815849481514932,-0.1585509713882391,0.1489651996024024,-0.14745836207688562,0.0,0.0
4.68,0.16812844689580217,0.014857709625379663,0.9800550220687896,0.3236352627563031,0.028556052596144393,1.0,-0.004445213447553568,0.05048465110080444,7.884312688402006e-05,0.15841985918890492,-0.1587641767035632,0.14842643966115537,-0.14696452637500346,0.0,0.0
4.69,0.17178196524323558,0.015179615160784695,0.980161623323495,0.32859580430022495,0.02899374743825514,1.0,-0.0044612148394910026,0.05067352817547723,7.907221534625898e-05,0.15848374728595369,-0.15880416401874511,0.1480902019897263,-0.14664903447639502,0.0,0.0
4.7,0.17548526324739538,0.01550590017068228,0.9802688776579818,0.3335963286043075,0.02943497017096831,1.0,-0.004477353112157467,0.050849675634744115,7.930948961396227e-05,0.15817669522350566,-0.15852323484659045,0.14813002473596146,-0.1466593091475177,0.0,0.0
4.71,0.1792385150121045,0.01583658026551158,0.980376757400848,0.33863677045064494,0.02987971503976279,1.0,-0.00449339149948418,0.051016378147055653,7.954272095397215e-05,0.157732545812356,-0.15812807630566586,0.1483118027206882,-0.14678868340284754,0.0,0.0
4.72,0.18304188831823046,0.01617167080032856,0.9804852353994304,0.34371706193481166,0.030327976053071616,1.0,-0.004508683530437437,0.05118033609875536,7.973888654792902e-05,0.15749173540507314,-0.15790773433759558,0.148294650655517,-0.1467482859095705,0.0,0.0
4.73,0.1868955418775806,0.016511186176695416,0.9805942857951363,0.34883713248102377,0.030779746983619745,1.0,-0.004522927249032883,0.05134514936086824,7.988260182741248e-05,0.15757586099624707,-0.15796759963286994,0.1479567172759672,-0.14643271369309752,0.0,0.0
4.74,0.1907996367738845,0.01685514062684382,0.980703882308844,0.3539969088572975,0.031235021369761546,1.0,-0.00453641472904549,0.05150782926079066,7.998890028933225e-05,0.15777196222014922,-0.15812519089896063,0.14751099622479955,-0.1460241520307937,0.0,0.0
4.75,0.19475432777812887,0.017203547564858594,0.9808139995236917,0.3591963151906118,0.03169379251681869,1.0,-0.004549683706595514,0.051661507595182524,8.00853687270871e-05,0.157743164666428,-0.15808558422155722,0.1472944909889547,-0.1458171383405938,0.0,0.0
4.76,0.1987597634626696,0.0175564200478937,0.9809246125947478,0.3644352729820661,0.032156053498417596,1.0,-0.004562977824542582,0.05180372222603378,8.018440746003009e-05,0.1574285350796574,-0.15780013439930385,0.14736809094434322,-0.1458600845382254,0.0,0.0
4.7700000000000005,0.2028160846237902,0.017913770837271307,0.9810356973426032,0.3697137011220429,0.032621797157827315,1.0,-0.004575994665362049,0.05193818323115005,8.02702092375721e-05,0.1570623075644583,-0.15747310632776548,0.14749724002112133,-0.14594873977454345,0.0,0.0
4.78,0.2069234254660923,0.01827561229901497,0.9811472301833479,0.3750315159053642,0.03309101610929684,1.0,-0.004588210722761494,0.05207023152539684,8.031560866149689e-05,0.1569033677344692,-0.15732348369770435,0.14742263857487178,-0.1458642085298746,0.0,0.0
4.79,0.21108191585711084,0.01864195623516263,0.9812591880237314,0.38038863104645576,0.03356370273939315,1.0,-0.004599486078928314,0.05220181421298264,8.031345532316337e-05,0.156993741285056,-0.15738926589756827,0.14710205682066094,-0.14556837735720166,0.0,0.0
4.8,0.21529168203320884,0.0190128137952145,0.9813715482166148,0.3857849576945046,0.03403984920833864,1.0,-0.004610135873412556,0.05232943364200491,8.028026821619423e-05,0.15711651609090774,-0.157483250396196,0.14675242551285075,-0.14524812613575308,0.0,0.0
4.8100000000000005,0.21955284578315687,0.01938819559122545,0.9814842885465043,0.39122040444862033,0.03451944745134885,1.0,-0.0046205669045655574,0.05244798400034952,8.023726827437655e-05,0.15703207949846368,-0.15739629969129884,0.14661340033377193,-0.1451122469980368,0.0,0.0
4.82,0.22386552153732509,0.019768111763665826,0.9815973875228587,0.39669487737299325,0.035002489179969995,1.0,-0.004630887251529636,0.052556572787762754,8.01899853232357e-05,0.15674625662465455,-0.15713692084199377,0.14667903276336558,-0.1451520432154001,0.0,0.0
