time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,position_error_norm
4.938,0.0006924683665195301,-0.000893568751396087,9.874855768955126,0.0,0.0,9.876,4.806982156429815e-06,3.530199664452537e-06,-2.4319340367455082e-05,64.81179531842487,-64.7983664906644,64.7875980434917,-64.8014598450489,0.0016084906702107668
4.94,0.0006923876548513995,-0.0008934649738885098,9.878856093547224,0.0,0.0,9.88,4.729007094923279e-06,3.47043371780445e-06,-2.4203029383791117e-05,64.80449857487712,-64.79640203440866,64.78978627228453,-64.79830561422324,0.0016081673721539261
4.942,0.0006923070794920425,-0.0008933613821187061,9.882856426903587,0.0,0.0,9.884,4.64953022512821e-06,3.4097631950909234e-06,-2.408679212729984e-05,64.80716114812023,-64.79698122600833,64.78874504362241,-64.79934776720455,0.001607838013674647
4.944,0.0006922266378995987,-0.0008932579727515657,9.886856768910175,0.0,0.0,9.888,4.5691063488942e-06,3.3486227411732252e-06,-2.3970629620574972e-05,64.80914972499153,-64.79749233699317,64.78810690868549,-64.80018709815408,0.001607502674599757
4.946,0.0006921463278087102,-0.0008931547428142509,9.890857119473829,0.0,0.0,9.892,4.4880960633093475e-06,3.2872821489958294e-06,-2.3854496852666742e-05,64.81062329260763,-64.79794307805706,64.78776195307293,-64.80086496909372,0.001607161420272156
4.948,0.0006920661466771397,-0.0008930516889415021,9.894857478549428,0.0,0.0,9.896,4.406427589961387e-06,3.2256743641045553e-06,-2.3738358038880142e-05,64.81170402303614,-64.7983405702914,64.78762783841434,-64.80141409262932,0.0016068142815887497
4.95,0.0006919860918710406,-0.0008929488076361191,9.89885784617429,0.0,0.0,9.9,4.323637385924275e-06,3.1634389558407446e-06,-2.3622210564106843e-05,64.80407177624924,-64.79601899918589,64.78943818415428,-64.79790361639391,0.0016064612307765396
4.952,0.000691906161288038,-0.0008928460961103925,9.902858222404916,0.0,0.0,9.904,4.239426830606254e-06,3.100348232792531e-06,-2.350606189788022e-05,64.80684077343838,-64.79671550152625,64.788523579183,-64.79906150627143,0.0016061022271336206
4.954,0.000691826352336639,-0.000892743550902948,9.906858607117018,0.0,0.0,9.908,4.154347181402001e-06,3.0368287913058676e-06,-2.3389906180744353e-05,64.80891807497207,-64.79732233988747,64.78798739845705,-64.79999578871792,0.0016057373579722316
4.956,0.0006917466626420899,-0.0008926411688366003,9.910859000208488,0.0,0.0,9.912,4.068767479381159e-06,2.9731554544407635e-06,-2.3273702307042558e-05,64.81046564998414,-64.7978511934001,64.78772445901048,-64.80075157077079,0.0016053666951233517
4.958,0.0006916670895072503,-0.0008925389462808339,9.914859401630991,0.0,0.0,9.916,3.982626492815312e-06,2.909268940801154e-06,-2.3157420274036213e-05,64.81160901126339,-64.79831248743821,64.78765569816639,-64.80136487716784,0.00160499027184633
4.96,0.0006915876303945957,-0.0008924368798144695,9.918859811443754,0.0,0.0,9.92,3.8954699623156344e-06,2.8448133994730004e-06,-2.3041056547764875e-05,64.80364677235237,-64.79564081183422,64.78909667601395,-64.7975051395589,0.0016046080452127027
4.962,0.0006915082830550974,-0.0008923349664000208,9.922860229710778,0.0,0.0,9.924,3.8069915942546735e-06,2.779550385081243e-06,-2.2924611641691833e-05,64.80651949858422,-64.79645204869335,64.78830623715334,-64.798776190071,0.0016042199693262237
4.964,0.0006914290445912716,-0.0008922332021055936,9.92686065627896,0.0,0.0,9.928,3.717749402118834e-06,2.713907246390913e-06,-2.2808073650796998e-05,64.8086861424393,-64.79715283838884,64.78786839297703,-64.79980420005428,0.0016038261518381523
4.966,0.0006913499127893283,-0.0008921315839245618,9.930861091055842,0.0,0.0,9.932,3.6281075245696646e-06,2.6481551640560455e-06,-2.2691406949412004e-05,64.8103061939411,-64.79775816061291,64.78768575267279,-64.80063628902775,0.0016034266581397506
4.968,0.0006912708847667347,-0.0008920301079254474,9.934861533986327,0.0,0.0,9.936,3.5380211454819666e-06,2.5822476395852516e-06,-2.257458717671588e-05,64.8115109036406,-64.79828195510845,64.78768104011512,-64.80131249167404,0.0016030215263246825
4.97,0.000691191957995929,-0.0008919287706535906,9.938861985146781,0.0,0.0,9.94,3.4470403009840044e-06,2.5158304573642855e-06,-2.245761053252994e-05,64.80322405048119,-64.79526698904957,64.78876118547664,-64.79711055774673,0.001602610701593911
4.972,0.0006911131301512022,-0.000891827568923619,9.942862444611533,0.0,0.0,9.944,3.354850525846312e-06,2.448655463683339e-06,-2.2340471657362438e-05,64.80619843578707,-64.79619046746714,64.78809202621447,-64.79849230537286,0.0016021941309314817
4.974,0.0006910343980458487,-0.0008917264983628363,9.946862912196634,0.0,0.0,9.948,3.262021673867731e-06,2.381155796765711e-06,-2.2223153809796073e-05,64.808453641146,-64.79698342875761,64.78774990460794,-64.79961242783479,0.0016017719437327615
4.976,0.0006909557596420138,-0.000891625556165883,9.950863387823333,0.0,0.0,9.952,3.168907754045408e-06,2.313595696365857e-06,-2.2105627065373492e-05,64.81014489726734,-64.7976636188527,64.78764565594093,-64.80051924519404,0.0016013441960862638
4.978,0.0006908772118395854,-0.0008915247380635889,9.954863871424921,0.0,0.0,9.956,3.075479880995347e-06,2.2459415358381535e-06,-2.1987873082022855e-05,64.81141006092231,-64.7982486996494,64.78770348428283,-64.80125715639421,0.0016009109342896744
4.98,0.0006907987521410376,-0.0008914240406050963,9.958864363095342,0.0,0.0,9.96,2.981293401051716e-06,2.177842370436452e-06,-2.1869887955298923e-05,64.80280383169891,-64.79489712546136,64.78843135049371,-64.79672010067439,0.0016004720914000866
4.982,0.0006907203780703035,-0.0008913234603648815,9.962864862912781,0.0,0.0,9.964,2.8860255852849905e-06,2.1090410431853265e-06,-2.1751661162062313e-05,64.80587988534494,-64.79593068633717,64.78787949955625,-64.79821074250715,0.0016000276117803388
4.984,0.0006906420864594391,-0.0008912229929605052,9.966865370686506,0.0,0.0,9.968,2.790250624821775e-06,2.039972363368871e-06,-2.163317275541007e-05,64.80822145358758,-64.79681387942519,64.78763125137903,-64.79942086948455,0.0015995776298169421
4.986,0.0006905638751994721,-0.0008911226354595533,9.970865886332243,0.0,0.0,9.972,2.6943241332039884e-06,1.9709028382243286e-06,-2.1514399071727105e-05,64.80998312857238,-64.79756741753307,64.78760320738398,-64.80040096236642,0.00159912220563377
4.988,0.0006904857410147515,-0.0008910223833228192,9.974866409770737,0.0,0.0,9.976,2.5982235249149846e-06,1.90180482771942e-06,-2.139532840711851e-05,64.81130753183295,-64.79821257862781,64.78772229383685,-64.80119929098511,0.001598661394420245
4.99,0.0006904076814591028,-0.0008909222331423445,9.978866941116355,0.0,0.0,9.98,2.501512013807578e-06,1.8323331661790327e-06,-2.1275956389467024e-05,64.80238720403966,-64.79453102944997,64.78810637069363,-64.7963342138666,0.001598195115101318
4.992,0.0006903296939013405,-0.0008908221812545841,9.982867480448819,0.0,0.0,9.984,2.403868572562533e-06,1.7622300971567075e-06,-2.115626787557956e-05,64.80556673185815,-64.7956728683532,64.78766705466876,-64.79793258675699,0.0015977233110598434
4.994,0.0006902517753048366,-0.000890722223434884,9.986868027579861,0.0,0.0,9.988,2.305842654687033e-06,1.6919113854696103e-06,-2.1036243980853105e-05,64.80799019516817,-64.79664405486777,64.7875120341902,-64.79922984307387,0.0015972461152201178
4.996,0.0006901739234767323,-0.000890622356610452,9.990868582423508,0.0,0.0,9.992,2.2078419109569406e-06,1.6216847869735548e-06,-2.0915865134649587e-05,64.80982390516571,-64.79746972925285,64.78755665992011,-64.80028250441626,0.0015967635889948665
4.998,0.0006900961348838341,-0.0008905225758767248,9.994869144870167,0.0,0.0,9.996,2.109794020582702e-06,1.551485765218992e-06,-2.0795128695436317e-05,64.811205822667,-64.79817374371228,64.78773605862492,-64.80113980616292,0.0015962758089372849
5.0,0.0006900184072402591,-0.0008904228780251922,9.998869715063275,0.0,0.0,10.0,2.0113036184554483e-06,1.4810013441175835e-06,-2.06740287576736e-05,64.80197567274523,-64.79416860402947,64.78778515400296,-64.79595337625928,0.0015957826738713164
5.002,0.0006899407376688248,-0.0008903232590395094,10.002870293077974,0.0,0.0,10.0,1.9120366507584492e-06,1.4099628505359548e-06,-2.0552548993301227e-05,64.80525682063268,-64.79541656397541,64.7874558064841,-64.79765721668196,0.0030833871116918527
5.0040000000000004,0.0006898631233585782,-0.0008902237149910926,10.006870878741099,0.0,0.0,10.0,1.8125367036425455e-06,1.3387830395251555e-06,-2.0430674260030102e-05,64.8077616336298,-64.79647399807754,64.78739118107175,-64.79903997016457,0.006962570219867427
5.006,0.0006897855619298962,-0.0008901242425337663,10.010871471951923,0.0,0.0,10.0,1.7132585381394158e-06,1.2678071498729837e-06,-2.030838946580337e-05,64.80966685945349,-64.79737055337485,64.78750651383255,-64.80016397345176,0.010929639870098
5.008,0.0006897080498393524,-0.0008900248367509721,10.014872072586531,0.0,0.0,10.0,1.614065734403739e-06,1.1969229282553771e-06,-2.0185699443924993e-05,64.81110474201581,-64.79813218726078,64.78774511905365,-64.80107882734927,0.014914636583674904
5.01,0.0006896305847602287,-0.0008899254943642476,10.01887268080249,0.0,0.0,10.0,1.5146074890482765e-06,1.1258519885374297e-06,-2.0062597325835484e-05,26.99748192853761,-26.989721128444245,26.983378001215243,-26.991489273785078,0.01890623279243193
5.0120000000000005,0.0006895531632482126,-0.0008898262105925251,10.022872725137724,0.0,0.0,10.0,1.414205504913932e-06,1.0540601338917706e-06,-1.9939073233070233e-05,33.71816388705264,-33.70837836787295,33.700464700314555,-33.71060069197072,0.022900411120236646
5.014,0.0006894757799043464,-0.0008897269780325303,10.026869736809385,0.0,0.0,10.0,1.312019006486849e-06,9.808887701344844e-07,-1.981513123666014e-05,39.219819261553354,-39.20859326657437,39.19956309802092,-39.21113956547637,0.026893303016775644
5.016,0.0006893984298256111,-0.0008896277899688248,10.030861429924704,0.0,0.0,10.0,1.2071697921785693e-06,9.056516262198796e-07,-1.969077803252836e-05,43.724238485919045,-43.712010326269436,43.702204188462815,-43.714782820588894,0.030881945612236356
5.018,0.0006893211090091306,-0.0008895286409107016,10.034846194993438,0.0,0.0,10.0,1.0987977525547662e-06,8.276772320947187e-07,-1.9566017424366087e-05,47.412221450873886,-47.399317738449106,47.38898929531983,-47.40224348022108,0.03486436189456283
5.0200000000000005,0.0006892438140375117,-0.0008894295261650595,10.03882294154479,0.0,0.0,10.0,9.861079489717098e-07,7.463454273915242e-07,-1.9440851089550703e-05,12.715908835393442,-12.708233829698358,12.70196296792146,-12.709977584840146,0.038839244741722324
5.022,0.0006891665414556226,-0.0008893304410035426,10.042790426665354,0.0,0.0,10.0,8.683701774164864e-07,6.610867949867333e-07,-1.9315282394867212e-05,21.88918692477715,-21.87948461777792,21.871641265150963,-21.881683183373795,0.042805215492486205
5.024,0.0006890892869988843,-0.0008892313796535418,10.046746070710633,0.0,0.0,10.0,7.448503386345148e-07,5.713288949214058e-07,-1.918932614661127e-05,29.39882304179656,-29.38767730012379,29.378715221780617,-29.390200574676953,0.046759605466422445
5.026,0.0006890120469473439,-0.0008891323370849444,10.050687658339553,0.0,0.0,10.0,6.148203452499914e-07,4.7650405338739316e-07,-1.9062994790552483e-05,35.54674197081937,-35.53459105637533,35.524850755354045,-35.537341281021654,0.05070013808522609
5.0280000000000005,0.0006889348182303298,-0.0008890333091431664,10.054613807510052,0.0,0.0,10.0,4.776420310581854e-07,3.761147687504349e-07,-1.8936297111713748e-05,40.57992359390751,-40.56709466773824,40.55683023964336,-40.56999877703619,0.05462538770712292
5.03,0.0006888575981248234,-0.0008889342921389787,10.058523618596187,0.0,0.0,10.0,3.327296976543011e-07,2.697045418232746e-07,-1.8809237527396273e-05,7.456635530254353,-7.449152312636734,7.443036885142384,-7.450848680358902,0.0585344228856677
5.032,0.0006887803839569928,-0.0008888352824619433,10.062416169646449,0.0,0.0,10.0,1.7960635034270042e-07,1.5690160068112936e-07,-1.8681821266817454e-05,17.447733277334827,-17.43820179093631,17.43049759562704,-17.440357659624453,0.06242629798338947
5.034,0.0006887031729532631,-0.0008887362764142128,10.066289472410855,0.0,0.0,10.0,1.7964038298455963e-08,3.746566040470292e-08,-1.8554064138264966e-05,25.62663435994154,-25.615641777348287,25.606805160091398,-25.618126320283544,0.06629900690612882
5.0360000000000005,0.0006886259626403158,-0.0008886372707010518,10.070141896167565,0.0,0.0,10.0,-1.5251964847311437e-07,-8.885488136304931e-08,-1.8425979309486305e-05,32.3233463087292,-32.3113334648116,32.30170693529077,-32.31404835680724,0.07015090505400993
5.038,0.000688548750791038,-0.0008885382623479689,10.073972495764718,0.0,0.0,10.0,-3.32175567828097e-07,-2.223181682938243e-07,-1.8297574808697803e-05,37.80507428398843,-37.79237084888413,37.78221045575823,-37.79524246846141,0.07398103628151638
5.04,0.0006884715351869938,-0.000888439248384897,10.077780774891263,0.0,0.0,10.0,-5.213390348396975e-07,-3.631857655862499e-07,-1.816885455406685e-05,5.886837716558546,-5.879671926562374,5.873810109635983,-5.881293290413964,0.07778889548025571
5.042,0.0006883943136400806,-0.0008883402258904611,10.081566217540269,0.0,0.0,10.0,-7.20249964122239e-07,-5.116449273711241e-07,-1.8039822890867336e-05,16.029044325550636,-16.019788534135074,16.012305526848266,-16.021878709045644,0.08157395956378766
5.0440000000000005,0.0006883170844739103,-0.0008882411926687617,10.085327392638927,0.0,0.0,10.0,-9.288808232054571e-07,-6.676747890495511e-07,-1.791049413184542e-05,24.331581754858604,-24.320830421535682,24.312188235012975,-24.323256959117707,0.08533479177558682
5.046,0.0006882398460773017,-0.0008881421466058148,10.089063162353911,0.0,0.0,10.0,-1.147267915781156e-06,-8.313042562076742e-07,-1.7780879823233063e-05,31.12922804621865,-31.11742812114727,31.10797401875113,-31.120091334604304,0.08907024957322975
5.048,0.0006881625966761431,-0.0008880430853558082,10.092772956873432,0.0,0.0,10.0,-1.3755403965932775e-06,-1.0026345198593116e-06,-1.76509863335091e-05,36.69333116477633,-36.680817350083515,36.67081129145935,-36.68364249693396,0.09277975918981796
5.05,0.0006880853341786084,-0.0008879440061391675,10.09645657237132,0.0,0.0,10.0,-1.6139171151389855e-06,-1.1818366564399595e-06,-1.7520815874805576e-05,5.9409232176703455,-5.934172825996548,5.92864118230591,-5.9356976442072735,0.09646311346628224
5.0520000000000005,0.0006880080564543506,-0.0008878449061289642,10.10011385567253,0.0,0.0,10.0,-1.8626275173482942e-06,-1.3690902179877543e-06,-1.7390370735840442e-05,15.942863491852506,-15.933966520133097,15.926769716036056,-15.93597275798303,0.10012015641859212
5.054,0.0006879307625106494,-0.0008877457840518704,10.103743788780326,0.0,0.0,10.0,-2.121469997936917e-06,-1.5642389170877611e-06,-1.7259662892337632e-05,24.13044933577934,-24.120010437780692,24.111618403878794,-24.122363372105006,0.10374986771947241
5.056,0.0006878534512364671,-0.0008876466384709031,10.107345568446599,0.0,0.0,10.0,-2.390307902421807e-06,-1.7671770162732927e-06,-1.7128701946244805e-05,30.833695611176353,-30.822170160043378,30.812936703789916,-30.82476822515047,0.10735144211443354
5.058,0.0006877761209741623,-0.000887547467206555,10.110918862532134,0.0,0.0,10.0,-2.6691630051595172e-06,-1.977922176571584e-06,-1.6997492477991195e-05,36.320099687248245,-36.307829325663484,36.29801979944618,-36.31059623125853,0.11092454571429025
5.0600000000000005,0.0006876987693875219,-0.0008874482671661338,10.11446371541483,0.0,0.0,10.0,-2.9582169688215957e-06,-2.196616883448143e-06,-1.686603520148111e-05,6.767757496830072,-6.761486688934518,6.756335468111153,-6.762900907904523,0.1144692213679798
5.062,0.0006876213938878049,-0.0008873490349218027,10.117980221758183,0.0,0.0,10.0,-3.2576444007029214e-06,-2.4233982958991532e-06,-1.6734329946838124e-05,16.49295529376508,-16.48447305741403,16.477606263418018,-16.48638313166689,0.11798556241168269
5.064,0.0006875439938638118,-0.0008872497697104058,10.121467641288364,0.0,0.0,10.0,-3.5671242368414425e-06,-2.6580170898653414e-06,-1.6602386681355285e-05,24.453822361011625,-24.443745215168228,24.435641995289487,-24.446013773030707,0.12147282745147557
5.066,0.0006874665684570908,-0.0008871504704350071,10.124925377135925,0.0,0.0,10.0,-3.886432538362625e-06,-2.9002995448016083e-06,-1.6470213330697667e-05,30.97119514794506,-30.959988191653423,30.95100990962073,-30.962511497810176,0.12493041862890365
5.0680000000000005,0.0006873891158796136,-0.000887051134750702,10.128353249359206,0.0,0.0,10.0,-4.215543352387467e-06,-3.150226272277796e-06,-1.6337813141363782e-05,36.30510059600218,-36.29311349092425,36.28353173039386,-36.2958134673696,0.12835815511520404
5.07,0.0006873116331584426,-0.0008869517587297698,10.131751465756103,0.0,0.0,10.0,-4.55461052267474e-06,-3.4079184315701977e-06,-1.620518537914283e-05,7.987451899820002,-7.981700257592479,7.976960554159099,-7.982995283933008,0.13175624391119034
5.072,0.000687234116930261,-0.0008868523379276177,10.135120280178077,0.0,0.0,10.0,-4.903763022766751e-06,-3.6734778128834368e-06,-1.6072328267548206e-05,17.368665995234302,-17.36063440002249,17.35412583566699,-17.362440518425203,0.13512493816169815
5.074,0.000687156566788296,-0.0008867528718532736,10.138459116168484,0.0,0.0,10.0,-5.262625712225411e-06,-3.946612940323336e-06,-1.5939250161870796e-05,25.047739096810396,-25.03805674543117,25.030268316231925,-25.040233755157544,0.13846366081019496
5.0760000000000005,0.0006870789819736328,-0.0008866533595447176,10.141767494299758,0.0,0.0,10.0,-5.6309362885630915e-06,-4.227120189906969e-06,-1.5805957648948468e-05,31.333817689645173,-31.32296015529795,31.314261363697177,-31.32540198559081,0.141771931889706
5.078,0.0006870013604047435,-0.0008865537982761984,10.145045354329913,0.0,0.0,10.0,-6.008634460875126e-06,-4.514953565961065e-06,-1.567245323447264e-05,36.4786946647052,-36.46701986376076,36.45768870903024,-36.46964659752109,0.14504969066218767
5.08,0.0006869236981801516,-0.0008864541829027282,10.148292984661717,0.0,0.0,10.0,-6.395852845661423e-06,-4.8102179357726335e-06,-1.5538735035643793e-05,9.416243506228234,-9.411034431180617,9.406724741322982,-9.412205261730378,0.14829722507540655
5.082,0.0006868459909599259,-0.0008863545077015062,10.15151073448614,0.0,0.0,10.0,-6.792690669784047e-06,-5.11299206251579e-06,-1.5404800451310564e-05,18.419757979870802,-18.412199568935947,18.40606704682743,-18.41389690312206,0.1515148839099911
5.0840000000000005,0.0006867682384568954,-0.0008862547723410523,10.154698128348453,0.0,0.0,10.0,-7.198747622722548e-06,-5.422964822102112e-06,-1.527065664289489e-05,25.78941961771897,-25.780154043378765,25.772697766157805,-25.782234785857796,0.1547021913634368
5.086,0.0006866904399391629,-0.000886154975898323,10.157854763855603,0.0,0.0,10.0,-7.613741654218289e-06,-5.739917182777131e-06,-1.5136309261487181e-05,31.82195823393966,-31.81147163536137,31.80306931661488,-31.813827360552956,0.1578587447254977
5.088,0.0006866125928791478,-0.0008860551150667253,10.160980643369118,0.0,0.0,10.0,-8.037590236211505e-06,-6.063785956346386e-06,-1.5001760234165684e-05,36.7590426966006,-36.74770158111954,36.738637898159595,-36.75025045900043,0.16098454605972243
5.09,0.0006865346922929092,-0.0008859551832866608,10.164076116062942,0.0,0.0,10.0,-8.470400244177187e-06,-6.394656128404132e-06,-1.486700717913667e-05,10.959643996656865,-10.95499069977982,10.951121586930583,-10.956034594788157,0.1640799442612367
5.0920000000000005,0.0006864567327175459,-0.0008858551733694366,10.167141578605506,0.0,0.0,10.0,-8.912248187000733e-06,-6.732588894689694e-06,-1.4732047141356515e-05,19.568988535927716,-19.561917232330934,19.55617185587741,-19.56350287045472,0.16714533574400012
5.094,0.0006863787139461614,-0.0008857550850913235,10.170176620225416,0.0,0.0,10.0,-9.36272061888434e-06,-7.07726285774537e-06,-1.4596886400723324e-05,26.61574910325141,-26.60691496657163,26.59980250483507,-26.60889635249538,0.1701803095224446
5.096,0.0006863006352317622,-0.0008856549175130513,10.173180888112926,0.0,0.0,10.0,-9.821523979256258e-06,-7.428449998151924e-06,-1.4461529927706032e-05,32.38377014578729,-32.37366982844718,32.36557616579231,-32.37593619411297,0.1731845125892513
5.098,0.0006862224935083695,-0.0008855546666277484,10.176154424568693,0.0,0.0,10.0,-1.0288556089623616e-05,-7.786071918760733e-06,-1.4325979300816684e-05,37.104074805422805,-37.09308339292356,37.08429987561604,-37.09555099909582,0.17615798705567026
5.1000000000000005,0.0006861442826037873,-0.0008854543243269883,10.179097613442574,0.0,0.0,10.0,-1.0763898905821164e-05,-8.150194318459205e-06,-1.4190232014824806e-05,12.566504687009648,-12.562413702982155,12.55899053784821,-12.563329410305847,0.17910111659105468
5.102,0.0006860659958182977,-0.0008853538818111474,10.182010869893253,0.0,0.0,10.0,-1.1247608184774404e-05,-8.520862339500295e-06,-1.4054285056938782e-05,20.77456396575827,-20.767987771544753,20.762636041428607,-20.769460124072268,0.1820143161878899
5.104,0.0006859876330349925,-0.0008852533389772355,10.184893843786089,0.0,0.0,10.0,-1.1739259491066647e-05,-8.897745972587265e-06,-1.3918144113358877e-05,27.49276356430599,-27.484370240227946,27.47760915093655,-27.48625036344474,0.18489723557290258
5.106,0.0006859091934607287,-0.000885152694829155,10.187746204935493,0.0,0.0,10.0,-1.2238552055468942e-05,-9.280611571316586e-06,-1.3781813596619384e-05,32.99115889070073,-32.98145575437138,32.973679479268434,-32.98363050402793,0.18774954443192413
5.1080000000000005,0.0006858306734166906,-0.0008850519445641435,10.190568018047319,0.0,0.0,10.0,-1.274536605059686e-05,-9.669367062944249e-06,-1.364529489470053e-05,37.49083030893874,-37.48020065975565,37.47170693116408,-37.482584468777304,0.19057130734488992
5.11,0.0006857520654778414,-0.0008849510784443372,10.19335968929314,0.0,0.0,10.0,-1.325975968158495e-05,-1.00640597287634e-05,-1.3508585618935101e-05,14.207749329861969,-14.204222328169784,14.20124670193831,-14.205009684414946,0.19336293036113855
5.112,0.0006856733616525986,-0.000884850085991021,10.19612164539254,0.0,0.0,10.0,-1.3781767623037743e-05,-1.0464718366763747e-05,-1.3371682925970421e-05,22.012655311013226,-22.00657789662275,22.001622951743066,-22.007936346918,0.1961248400868958
5.114,0.0006855945618830336,-0.0008847489671811449,10.198853567813009,0.0,0.0,10.0,-1.431095835323344e-05,-1.0871007412985993e-05,-1.3234591975099849e-05,28.4006049762001,-28.392657990076174,28.38625284490675,-28.39443581181515,0.19885671789658274
5.1160000000000005,0.0006855156653159884,-0.0008846477209439687,10.201555151870593,0.0,0.0,10.0,-1.4847022982454605e-05,-1.1282686880897392e-05,-1.3097316781934347e-05,33.628490820515374,-33.619191828617645,33.61173862091561,-33.62127359359782,0.20155825901931063
5.118,0.0006854366676349712,-0.0008845463416500833,10.204226478458363,0.0,0.0,10.0,-1.538982512964651e-05,-1.1699651842890948e-05,-1.2959858660855286e-05,37.90652412948576,-37.89626470568395,37.88806760101269,-37.89856300559899,0.2042295442612553
5.12,0.0006853575601112399,-0.0008844448178690538,10.206867962435942,0.0,0.0,10.0,-1.593940188512071e-05,-1.212193318306205e-05,-1.2822215463173772e-05,15.866490772985706,-15.86352512700698,15.860995295965786,-15.864184932564186,0.20687098839619628
5.122,0.0006852783334253122,-0.0008843431373992342,10.209480033965079,0.0,0.0,10.0,-1.649576851280563e-05,-1.2549544626305027e-05,-1.2684384627044996e-05,23.269458226168233,-23.263879151672256,23.259320942788968,-23.26512400790461,0.20948302150577627
5.124,0.0006851989875645548,-0.0008842413002795425,10.212062399446316,0.0,0.0,10.0,-1.7058486281603247e-05,-1.298214496381457e-05,-1.254637087804644e-05,29.328158088945294,-29.320659044764426,29.314611375977712,-29.322334410778247,0.2120653499260508
5.126,0.0006851195215979753,-0.0008841393053414301,10.214614774779937,0.0,0.0,10.0,-1.762723785785423e-05,-1.3419487618629509e-05,-1.2408177910677647e-05,34.286361450640044,-34.27747008181845,34.27034292261631,-34.27945828205757,0.21461768949672644
5.128,0.0006850399305448244,-0.0008840371460955798,10.21713725137693,0.0,0.0,10.0,-1.820187190285838e-05,-1.3861456027974204e-05,-1.2269807033459295e-05,38.343448248165245,-38.333564227941054,38.32566804055722,-38.33577605140107,0.21714013156694423
5.13,0.0006849602043529226,-0.0008839348093961183,10.21963024667644,0.0,0.0,10.0,-1.8782407288299543e-05,-1.4308066899337052e-05,-1.213125641196968e-05,17.532269932301276,-17.529859133240087,17.527770340843233,-17.530393060196126,0.21963309351366558
5.132,0.0006848803323631466,-0.0008838322813059275,10.222094189147997,0.0,0.0,10.0,-1.936884237466506e-05,-1.4759320806362681e-05,-1.1992523824418422e-05,24.536394574265337,-24.531309636890263,24.527145197021092,-24.532442054687863,0.22209700374808625
5.134,0.0006848003145880397,-0.0008837295618994791,10.224528806438368,0.0,0.0,10.0,-1.996073044995714e-05,-1.5214870300073087e-05,-1.1853613627219519e-05,30.26838587254842,-30.26133275324414,30.25564128720631,-30.262906326802288,0.22453158987110816
5.136,0.0006847201499980015,-0.0008836266498833686,10.226933832313838,0.0,0.0,10.0,-2.055774497784427e-05,-1.5674461623449436e-05,-1.1714529246774398e-05,34.958994787571484,-34.95051105170947,34.9437102357017,-34.95240589185539,0.22693658560572685
5.138,0.0006846398329301157,-0.0008835235378862394,10.229309365245921,0.0,0.0,10.0,-2.1159721221444585e-05,-1.61379677725001e-05,-1.1575272028083205e-05,38.796854546127605,-38.7873477955651,38.77975425491898,-38.78947292577318,0.22931208937827538
5.14,0.0006845593520108409,-0.000883420211051963,10.231655821316792,0.0,0.0,10.0,-2.1766663281711562e-05,-1.6605393929561616e-05,-1.1435840488090682e-05,19.198416048963416,-19.196549824047736,19.194894391697716,-19.19696038872022,0.2316585172246713
5.142,0.0006844786952513775,-0.0008833166537233156,10.233973623928652,0.0,0.0,10.0,-2.237855572575487e-05,-1.7076729909375255e-05,-1.1296232771249366e-05,25.807975906867625,-25.803377199707327,25.79960068863884,-25.804399167905963,0.23397629250353785
5.144,0.0006843978626631151,-0.0008832128659758262,10.236262520164221,0.0,0.0,10.0,-2.2994942777253123e-05,-1.7551621183910718e-05,-1.1156452913322001e-05,31.21677199015447,-31.210159167700006,31.204819831613136,-31.211632426174432,0.23626516226424493
5.146,0.0006843168530961681,-0.0008831088463630228,10.23852226063471,0.0,0.0,10.0,-2.3615487664020073e-05,-1.8029806011516485e-05,-1.1016504114697505e-05,35.6426839633159,-35.63460436455455,35.62812747020802,-35.636406841076216,0.23852487708640047
5.148,0.0006842356601854473,-0.0008830045866064284,10.240752947654538,0.0,0.0,10.0,-2.4240014070516015e-05,-1.8511148347864323e-05,-1.0876387775969101e-05,39.26368164590866,-39.25455065350892,39.24725887322171,-39.25658963772828,0.24075553925068388
5.15,0.0006841542712638525,-0.0008829000701780407,10.2429549939103,0.0,0.0,10.0,-2.48685150152977e-05,-1.899564468892083e-05,-1.0736102784351712e-05,20.860455292399635,-20.85911969337991,20.857887087425603,-20.859410234870367,0.2429575614084796
5.152,0.0006840726730437272,-0.000882795279742706,10.245128815449128,0.0,0.0,10.0,-2.550096476731703e-05,-1.9483276784234292e-05,-1.0595647657877194e-05,27.080507025351075,-27.076382976631905,27.07298570967552,-27.07729730681973,0.2451313595736388
5.154,0.0006839908655031397,-0.0008826902153349575,10.247274178081366,0.0,0.0,10.0,-2.6136897335661206e-05,-1.997368213502618e-05,-1.0455026150310848e-05,32.17025921331769,-32.16407745146951,32.15908337380333,-32.16545268407654,0.24727669953179024
5.156,0.0006839088473406922,-0.0008825848753145791,10.249390848179866,0.0,0.0,10.0,-2.6775964802041184e-05,-2.04665903074581e-05,-1.0314241264606624e-05,36.33487255522829,-36.32719008646997,36.32103197013443,-36.32890198731778,0.2493933476323026
5.158,0.0006838266114829331,-0.0008824792504888419,10.251478930811173,0.0,0.0,10.0,-2.7417980718820056e-05,-2.0961857326192563e-05,-1.0173294476197239e-05,39.74180368841787,-39.73304352969197,39.72604997851039,-39.73499768566132,0.2514814089160324
